league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
I1,0607,2006-09-09,Fiorentina,Inter,2,3,A,,,0.3068559979092255,0.30892934924645,0.3842146528443244,0.30503645989106704,0.3072511266199265,0.3877124134890065,0.04681638814508915,0.4905149051490515,0.5094850948509486,0.4897143528841748,0.5102856471158252
I1,0607,2006-09-09,Roma,Livorno,2,0,H,,,0.6315153859474338,0.24815645247256884,0.12032816157999725,0.6517308781820768,0.24195928538297137,0.10630983643495194,0.04747035866603255,0.5080645161290323,0.49193548387096786,0.5086737791649818,0.49132622083501815
I1,0607,2006-09-10,Atalanta,Ascoli,3,1,H,,,0.4994844917948276,0.30266775496176646,0.19784775324340578,0.5109749248348981,0.3004276237743667,0.18859745139073522,0.04741072794422507,0.4331550802139037,0.5668449197860962,0.42720708128450957,0.5727929187154904
I1,0607,2006-09-10,Cagliari,Catania,0,1,A,,,0.5184882077226397,0.3011680678520943,0.18034372442526597,0.5315317270753958,0.29873250992326555,0.1697357630013386,0.0484711523167789,0.45822102425876016,0.5417789757412399,0.4546385718471107,0.5453614281528892
I1,0607,2006-09-10,Chievo,Siena,1,2,A,,,0.5237001771031845,0.2958565935582926,0.180443229338523,0.5373311264249524,0.29299844730499575,0.16967042627005194,0.04928422812372446,0.4675675675675675,0.5324324324324324,0.46478976556100976,0.5352102344389902
I1,0607,2006-09-10,Messina,Udinese,1,0,H,,,0.32176460145570746,0.3139978696964318,0.3642375288478608,0.3209302936127768,0.31260743810605474,0.36646226828116846,0.04910424118861556,0.4385026737967914,0.5614973262032086,0.4332171893223789,0.5667828106776212
I1,0607,2006-09-10,Milan,Lazio,2,1,H,,,0.6425129682008349,0.24329824395871616,0.11418878784044877,0.6643619925353078,0.2364221851858301,0.09921582227886203,0.04976593656465411,0.5215053763440861,0.47849462365591405,0.5231669176391498,0.47683308236085015
I1,0607,2006-09-10,Palermo,Reggina,4,3,H,,,0.6288994031321243,0.249836749189474,0.12126384767840162,0.6499061058186874,0.2434426049818053,0.1066512891995074,0.049865387845784426,0.4798927613941019,0.520107238605898,0.47840234982362795,0.521597650176372
I1,0607,2006-09-10,Sampdoria,Empoli,1,2,A,,,0.5763954507678821,0.2743086783774861,0.14929587085463178,0.5939202705024824,0.26975544080222913,0.1363242886952886,0.05002906732261181,0.4625668449197861,0.5374331550802139,0.4597388778616078,0.5402611221383922
I1,0607,2006-09-10,Torino,Parma,1,1,D,,,0.47338883462784687,0.29472272607475625,0.23188843929739703,0.48313266238611335,0.29197920534309524,0.22488813227079146,0.04750213655643165,0.45161290322580644,0.5483870967741936,0.4474789916038601,0.5525210083961398
I1,0607,2006-09-16,Inter,Sampdoria,1,1,D,,,0.7226430485957348,0.19088684302528847,0.08647010837897683,0.7508175006173184,0.17971343530525416,0.0694690640774274,0.05237735528498888,0.546195652173913,0.4538043478260869,0.5506449787083361,0.44935502129166394
I1,0607,2006-09-16,Reggina,Cagliari,2,1,H,,,0.403248111462601,0.3027710072775675,0.29398088125983163,0.4082444495662384,0.3005830449195796,0.291172505514182,0.04869936476461589,0.46739130434782605,0.532608695652174,0.4644043663958833,0.5355956336041167
I1,0607,2006-09-17,Ascoli,Messina,1,1,D,,,0.4088432864631144,0.3080136921664679,0.2831430213704177,0.41421484171765105,0.3062008255105452,0.2795843327718036,0.048482597805559635,0.43935309973045816,0.5606469002695418,0.43363614912259557,0.5663638508774044
I1,0607,2006-09-17,Catania,Atalanta,0,0,D,,,0.40325913909370564,0.31104629841357495,0.28569456249271935,0.408253789656088,0.3094433263423047,0.28230288400160725,0.048687649657949805,0.4525745257452574,0.5474254742547425,0.4481235548783148,0.5518764451216852
I1,0607,2006-09-17,Empoli,Chievo,1,1,D,,,0.4158654153917063,0.3056192146670593,0.27851536994123444,0.42180767274760134,0.3036094213806077,0.27458290587179096,0.04908511717803776,0.45923913043478265,0.5407608695652175,0.45539829323558123,0.5446017067644188
I1,0607,2006-09-17,Lazio,Palermo,1,2,A,,,0.4397324846563562,0.3024073897802848,0.257860125563359,0.44744336189682543,0.3001344435934351,0.25242219450973946,0.04944870853796601,0.5121951219512195,0.4878048780487806,0.5132275132278378,0.4867724867721623
I1,0607,2006-09-17,Livorno,Fiorentina,1,0,H,,,0.29403038163568057,0.3079372240103411,0.39803239435397814,0.2912331954767368,0.30612054511710235,0.4026462594061609,0.04859950579702854,0.46361185983827485,0.5363881401617251,0.46055860699374046,0.5394413930062596
I1,0607,2006-09-17,Parma,Milan,0,2,A,,,0.14742710330588657,0.2599925269126604,0.5925803697814531,0.13459915567251998,0.25453243023358485,0.6108684140938951,0.04893490765243769,0.491891891891892,0.5081081081081081,0.4912321720833744,0.5087678279166257
I1,0607,2006-09-17,Siena,Roma,1,3,A,,,0.22872344491755406,0.2844747846162079,0.486801770466238,0.2212021095949633,0.2808702302600437,0.49792766014499296,0.04956024209968746,0.48108108108108105,0.5189189189189188,0.4795177902614182,0.5204822097385817
