league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
I1,1112,2011-09-09,Milan,Lazio,2,2,D,,,0.5849478826149584,0.2601563787320672,0.15489573865297424,0.5964804281810376,0.25670001973511164,0.1468195520838507,0.0312963449396193,0.48275862068965525,0.5172413793103448,0.48168498168755036,0.5183150183124496
I1,1112,2011-09-10,Cesena,Napoli,1,3,A,,,0.27218653342850346,0.3009754936949798,0.42683797287651676,0.2692572248761895,0.2994136503340513,0.4313291247897591,0.03250287985429168,0.4244791666666667,0.5755208333333334,0.4194958776455569,0.5805041223544432
I1,1112,2011-09-11,Catania,Siena,0,0,D,,,0.4550803848730285,0.2995097740697887,0.24540984105718291,0.46108912076136216,0.2978199511523278,0.24109092808631008,0.03344105021096766,0.40826873385012924,0.5917312661498708,0.4018849151570364,0.5981150848429637
I1,1112,2011-09-11,Chievo,Novara,2,2,D,,,0.5008908330849168,0.2890944005767884,0.21001476633829474,0.5092755280011523,0.2868339736422299,0.20389049835661788,0.03398968558758497,0.4170984455958549,0.582901554404145,0.4116632160012208,0.5883367839987793
I1,1112,2011-09-11,Fiorentina,Bologna,2,0,H,,,0.5811401692918748,0.26963564050718114,0.14922419020094393,0.5937520336640747,0.26625026644487854,0.13999769989104668,0.034887152491137385,0.44210526315789467,0.5578947368421052,0.4382300089901101,0.5617699910098899
I1,1112,2011-09-11,Genoa,Atalanta,2,2,D,,,0.5352999869300631,0.27391081202561707,0.19078920104431982,0.5453930775472325,0.27087650500972105,0.1837304174430465,0.034008695278316736,0.46419098143236076,0.5358090185676393,0.46181046676075377,0.5381895332392462
I1,1112,2011-09-11,Juventus,Parma,4,1,H,,,0.6523582232460887,0.22419948483875124,0.12344229191516003,0.6676156084118711,0.21879900375577926,0.1135853878323496,0.03296880656853318,0.5066312997347481,0.49336870026525204,0.507037099589189,0.49296290041081114
I1,1112,2011-09-11,Lecce,Udinese,0,2,A,,,0.31111624281961725,0.2954132147908668,0.3934705423895159,0.3099995121399933,0.29351487305986707,0.3964856148001397,0.03394664218649268,0.48010610079575594,0.519893899204244,0.47885894689683706,0.521141053103163
I1,1112,2011-09-11,Palermo,Inter,4,3,H,,,0.25238868336305326,0.2863492401458494,0.4612620764910974,0.2483320076779739,0.2839719790852306,0.4676960132367955,0.03407478239387274,0.4960212201591513,0.5039787798408488,0.49577821559318824,0.5042217844068116
I1,1112,2011-09-11,Roma,Cagliari,1,2,A,,,0.6248711256420496,0.23789509859468896,0.1372337757632613,0.6393185381610781,0.23300953382152276,0.12767192801739907,0.03405414568260312,0.5423280423280423,0.4576719576719577,0.5451149020088001,0.45488509799119997
I1,1112,2011-09-17,Cagliari,Novara,2,1,H,,,0.571456162873925,0.261784387461798,0.16675944966427703,0.5832762808571875,0.25813561340944674,0.15858810573336568,0.03389076143503189,0.4511873350923483,0.5488126649076518,0.44798695456905224,0.5520130454309478
I1,1112,2011-09-17,Inter,Roma,0,0,D,,,0.4992954173947354,0.27287075136689026,0.2278338312383744,0.5073276913082965,0.2699200251896889,0.2227522835020146,0.03281217743642628,0.5411140583554377,0.4588859416445623,0.543919301829671,0.4560806981703291
I1,1112,2011-09-18,Atalanta,Palermo,1,0,H,,,0.38920963813715426,0.29496705280205715,0.3158233090607885,0.39193947821940367,0.2930959584132977,0.3149645633672986,0.03306950279511511,0.46153846153846156,0.5384615384615384,0.45894909688548324,0.5410509031145168
I1,1112,2011-09-18,Bologna,Lecce,0,2,A,,,0.5023217775806385,0.2812400371484413,0.21643818527092026,0.510405041590325,0.27871299857269766,0.21088195983697744,0.032445910619571805,0.43569553805774275,0.5643044619422573,0.43135332026324247,0.5686466797367574
I1,1112,2011-09-18,Catania,Cesena,1,0,H,,,0.4400901709035031,0.3023845367820844,0.2575252923144125,0.44536457269242496,0.3008408953778192,0.2537945319297558,0.03346153919119388,0.41085271317829464,0.5891472868217055,0.40483283681552285,0.5951671631844772
I1,1112,2011-09-18,Lazio,Genoa,1,2,A,,,0.5509885535900104,0.26534859521331944,0.18366285119667017,0.5618856499335168,0.26187285379084274,0.1762414962756406,0.034104174468666315,0.4960212201591513,0.5039787798408488,0.49577821559318824,0.5042217844068116
I1,1112,2011-09-18,Napoli,Milan,3,1,H,,,0.3655402288340932,0.300140060097003,0.33431971106890374,0.3670736225428368,0.29856230019465657,0.3343640772625066,0.03224073117598891,0.45382585751978893,0.5461741424802111,0.45084821930926317,0.5491517806907368
I1,1112,2011-09-18,Parma,Chievo,2,1,H,,,0.46146520644854094,0.2945831349341314,0.24395165861732762,0.46786395575373974,0.2926270509243061,0.2395089933219542,0.03384412964805961,0.4119170984455959,0.5880829015544041,0.40579890837883326,0.5942010916211667
I1,1112,2011-09-18,Siena,Juventus,0,1,A,,,0.18297872340425533,0.2723404255319149,0.5446808510638298,0.17554945831508428,0.26922138854243827,0.5552291531424773,0.03399679984431714,0.4654255319148936,0.5345744680851062,0.46304193319612175,0.5369580668038783
