league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
F1,2021,2020-08-21,Bordeaux,Nantes,0,0,D,,,0.3850169668493866,0.3223701383450796,0.2926128948055338,0.38699136352718283,0.3219487561157168,0.2910598803571003,0.02577677194494754,0.33255269320843084,0.667447306791569,0.32332592040468966,0.6766740795953103
F1,2021,2020-08-22,Dijon,Angers,0,1,A,,,0.34784902912819926,0.30932503241693293,0.34282593845486786,0.3484187213519192,0.30838314662711686,0.34319813202096394,0.026524265529587865,0.3954659949622167,0.6045340050377834,0.3898619957563648,0.6101380042436351
F1,2021,2020-08-22,Lille,Rennes,1,1,D,,,0.4185095532419919,0.29874738549035273,0.28274306126765525,0.42183362726300777,0.29739511301403415,0.280771259722958,0.026330855675041676,0.4143222506393862,0.5856777493606138,0.40969863603944845,0.5903013639605514
F1,2021,2020-08-23,Monaco,Reims,2,2,D,,,0.4955253563142194,0.27577063307921773,0.22870401060656276,0.5016778784083472,0.2735720127778856,0.22475010881376725,0.02562200604006648,0.423076923076923,0.5769230769230769,0.41919191919322074,0.5808080808067793
F1,2021,2020-08-23,Lorient,Strasbourg,3,1,H,,,0.3706976195224394,0.30319038529630826,0.3261119951812525,0.3721853738556182,0.30199170278341425,0.3258229233609675,0.02688399003818631,0.4096692111959288,0.5903307888040712,0.40495823516302454,0.5950417648369755
F1,2021,2020-08-23,Nimes,Brest,4,0,H,,,0.42378015457881174,0.28592395971582485,0.2902958857053634,0.42736552736683275,0.28404538338563007,0.2885890892475372,0.026749598793685436,0.4595300261096606,0.5404699738903395,0.4574549846322122,0.5425450153677878
F1,2021,2020-08-23,Nice,Lens,2,1,H,,,0.470497683672432,0.28455249132284816,0.2449498250047198,0.47581118901866143,0.2826521597017599,0.2415366512795787,0.026154643390327692,0.45052083333333337,0.5494791666666667,0.44794948360941583,0.5520505163905842
F1,2021,2020-08-28,Lyon,Dijon,4,1,H,,,0.7298386390314837,0.1753771221332586,0.09478423883525763,0.7457448320892827,0.16884900290865523,0.08540616500206209,0.027841346338391304,0.5743589743589743,0.42564102564102557,0.577990533564807,0.422009466435193
F1,2021,2020-08-29,Rennes,Montpellier,2,1,H,,,0.46619434968949525,0.28995014431907634,0.24385550599142833,0.4712722940968753,0.2882804671148702,0.24044723878825444,0.0258014410501346,0.41221374045801523,0.5877862595419847,0.4078082411430074,0.5921917588569927
F1,2021,2020-08-29,Strasbourg,Nice,0,2,A,,,0.425997425997426,0.28700128700128696,0.28700128700128696,0.42961756986339844,0.2851912150683008,0.2851912150683008,0.026358199189417064,0.46214099216710186,0.5378590078328982,0.4602325708945504,0.5397674291054496
