league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
F1,0607,2006-08-04,Nantes,Lyon,1,3,A,,,0.23041051312193941,0.30289064142188726,0.46669884545617324,0.2234106126364453,0.3007422584847143,0.47584712887884045,0.04683394753374159,0.40469973890339433,0.5953002610966058,0.39671760044507515,0.6032823995549249
F1,0607,2006-08-05,Auxerre,Valenciennes,1,1,D,,,0.5845453645987929,0.2713960621351538,0.14405857326605323,0.6023983514224294,0.2666792164960094,0.13092243208156115,0.0493698266800493,0.42819148936170215,0.5718085106382979,0.4219991333206378,0.5780008666793621
F1,0607,2006-08-05,Bordeaux,Toulouse,2,0,H,,,0.578841404107744,0.2729072085432907,0.14825138734896542,0.5969548660278614,0.26813162298665333,0.13491351098548535,0.05126223177649081,0.4083769633507854,0.5916230366492147,0.40072611755084003,0.5992738824491599
F1,0607,2006-08-05,Le Mans,Nice,1,0,H,,,0.42118076688983563,0.31588557516737675,0.2629336579427876,0.4275789648687655,0.31458462363761414,0.25783641149362035,0.04971222230233252,0.37659033078880405,0.6234096692111959,0.36624379482318037,0.6337562051768196
F1,0607,2006-08-05,Lens,Troyes,1,0,H,,,0.5587870965374017,0.2776899290719404,0.1635229743906579,0.5750247211112183,0.2734498563521869,0.15152542253659484,0.049763373332098126,0.41688654353562005,0.5831134564643798,0.4097886476732048,0.5902113523267951
F1,0607,2006-08-05,Nancy,Monaco,1,0,H,,,0.3474004669205119,0.3216216336861277,0.3309778993933605,0.34841710319700187,0.3207760140804427,0.33080688272255543,0.04933922435157001,0.3901808785529716,0.6098191214470284,0.38073857894384,0.61926142105616
F1,0607,2006-08-05,Paris SG,Lorient,2,3,A,,,0.6445774710540029,0.24431565435111394,0.11110687459488314,0.6675153975784804,0.23715945613926803,0.0953251462822514,0.052133053774014115,0.4438502673796791,0.5561497326203209,0.43917979611776714,0.560820203882233
F1,0607,2006-08-05,Rennes,Lille,1,2,A,,,0.3952068340264585,0.31589196768204814,0.2889011982914934,0.39954115151266206,0.31466029822304575,0.28579855026429224,0.04773528524674475,0.39480519480519477,0.6051948051948052,0.38564490624384873,0.6143550937561513
F1,0607,2006-08-05,St Etienne,Sochaux,1,2,A,,,0.4731224055534239,0.3058569086405972,0.221020685805979,0.4834770476530761,0.30373413431207,0.21278881803485394,0.050726851215586066,0.40575916230366493,0.5942408376963351,0.3976836720321257,0.6023163279678744
F1,0607,2006-08-06,Sedan,Marseille,0,0,D,,,0.29149592163290794,0.313533413990035,0.3949706643770571,0.288553408419724,0.31212876647313825,0.39931782510713776,0.048061774112284184,0.3901808785529716,0.6098191214470284,0.38073857894384,0.61926142105616
F1,0607,2006-08-13,Lille,Lens,4,0,H,,,0.4219422712880907,0.3220478113011576,0.25600991741075174,0.42826681714197473,0.3212064501869126,0.25052673267111264,0.048727651592344046,0.38303341902313626,0.6169665809768637,0.3727628635470598,0.6272371364529403
F1,0607,2006-08-12,Lorient,Bordeaux,0,1,A,,,0.26634382566585957,0.3196125907990315,0.414043583535109,0.26155955458468905,0.31860054712802344,0.41983989828728746,0.04900388023816049,0.37215189873417726,0.6278481012658228,0.3614768487870049,0.6385231512129951
F1,0607,2006-08-12,Lyon,Toulouse,1,1,D,,,0.7144012993116742,0.19984353527000578,0.08575516541832007,0.7430356226980306,0.1888381447639184,0.06812623253805099,0.05456748721189797,0.5067024128686327,0.4932975871313674,0.5071888658834666,0.49281113411653343
F1,0607,2006-08-13,Marseille,Rennes,2,0,H,,,0.5163383173523475,0.29314691565810697,0.19051476698954542,0.5298435182071644,0.2900267540797084,0.1801297277131272,0.05074032535776496,0.40469973890339433,0.5953002610966058,0.39671760044507515,0.6032823995549249
F1,0607,2006-08-12,Monaco,St Etienne,1,2,A,,,0.5024666888499877,0.2972106885027705,0.2003226226472418,0.5148422313679253,0.29444043557638494,0.19071733305568986,0.05021777923684567,0.3891752577319587,0.6108247422680413,0.37984463633744076,0.6201553636625593
F1,0607,2006-08-12,Nancy,Sedan,3,1,H,,,0.4754339534222686,0.30887035749541936,0.21569568908231188,0.48599600281795446,0.3069532965285807,0.2070507006534648,0.050944705260917544,0.3801020408163265,0.6198979591836735,0.3701908470605797,0.6298091529394203
F1,0607,2006-08-12,Nice,Nantes,1,1,D,,,0.437828587413508,0.3140287799379644,0.24814263264852773,0.4453565314883588,0.31259340728769996,0.24205006122394115,0.04919586959294975,0.3740458015267175,0.6259541984732824,0.36311597811274166,0.6368840218872583
F1,0607,2006-08-12,Sochaux,Auxerre,1,1,D,,,0.3659745194159924,0.32087202582599345,0.31315345475801415,0.3683052444395581,0.3199806882302742,0.3117140673301677,0.048693958669900894,0.38461538461538464,0.6153846153846154,0.3749999999846252,0.6250000000153748
F1,0607,2006-08-12,Troyes,Le Mans,2,2,D,,,0.38414537792994463,0.318330260732157,0.29752436133789834,0.38781345371634046,0.3172405877468309,0.29494595853682865,0.049227820010855794,0.37027707808564236,0.6297229219143576,0.35986394560359564,0.6401360543964043
F1,0607,2006-08-12,Valenciennes,Paris SG,0,0,D,,,0.2743044989520875,0.31731391516408725,0.40838158588382534,0.27007468439257054,0.3161403421861234,0.4137849734213061,0.04911118699237704,0.38717948717948714,0.6128205128205129,0.3780791931002033,0.6219208068997967
F1,0607,2006-08-19,Auxerre,Marseille,0,3,A,,,0.38589051657671547,0.3184271395528142,0.29568234387047027,0.38967212675200114,0.31734718201239326,0.2929806912356057,0.049063088139519095,0.3865979381443299,0.6134020618556701,0.3767507002944531,0.6232492997055469
F1,0607,2006-08-19,Le Mans,Valenciennes,3,2,H,,,0.48266178128098136,0.30969424874001533,0.2076439699790034,0.49384695672938406,0.3078059941926559,0.19834704907796005,0.05140847875736654,0.382051282051282,0.617948717948718,0.3718984098674542,0.6281015901325457
F1,0607,2006-08-19,Lens,Lorient,1,1,D,,,0.5629483408554335,0.27887594731607634,0.15817571182849008,0.5803777256433719,0.2744566931839308,0.14516558117269734,0.05263644829392433,0.42480211081794195,0.575197889182058,0.41879879194638786,0.5812012080536122
F1,0607,2006-08-19,Nantes,Troyes,1,1,D,,,0.5229467862298949,0.2954309766363692,0.18162223713373596,0.5367406498821885,0.29249694789801434,0.17076240221979716,0.05008485238067806,0.3974025974025974,0.6025974025974026,0.3887198557602427,0.6112801442397573
