league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
F1,1011,2010-08-07,Auxerre,Lorient,2,2,D,,,0.500440541205763,0.28574537075020423,0.21381408804403274,0.5103279473544995,0.2828700603306589,0.20680199231484164,0.040312347235158086,0.3822784810126582,0.6177215189873417,0.3737922049757043,0.6262077950242958
F1,1011,2010-08-07,Lens,Nancy,1,2,A,,,0.45577470953521726,0.29749924770305175,0.2467260427617309,0.4630764142963679,0.29533373925597917,0.24158984644765294,0.04054026596713811,0.39588688946015427,0.6041131105398457,0.3880906327711015,0.6119093672288985
F1,1011,2010-08-07,Lyon,Monaco,0,0,D,,,0.6585847822543129,0.2264889129216052,0.11492630482408184,0.6770725027457083,0.22010615986436657,0.10282133738992513,0.039581142365932465,0.45502645502645506,0.544973544973545,0.4520207721894716,0.5479792278105284
F1,1011,2010-08-07,Marseille,Caen,1,2,A,,,0.7456630946079558,0.17028033836351106,0.08405656702853319,0.7705228869178313,0.15987185116119504,0.06960526192097373,0.04318402800709009,0.5333333333333333,0.4666666666666667,0.5357142857183564,0.4642857142816436
F1,1011,2010-08-07,Nice,Valenciennes,0,0,D,,,0.448073916245584,0.2991977440736642,0.25272833968075176,0.4546931290097689,0.2972059025550926,0.24810096843513857,0.03918166505172849,0.41514360313315923,0.5848563968668407,0.408748876912001,0.591251123087999
F1,1011,2010-08-07,Paris SG,St Etienne,3,1,H,,,0.5522970931731938,0.27130383524297236,0.17639907158383378,0.5648775821699699,0.2676267968842466,0.16749562094578352,0.03930815542116761,0.4225721784776903,0.5774278215223098,0.41671372106238724,0.5832862789376128
F1,1011,2010-08-07,Rennes,Lille,1,1,D,,,0.3802064338843326,0.3031711433587489,0.3166224227569186,0.38289852886825226,0.30144129824166543,0.31566017289008225,0.03898232220672071,0.431578947368421,0.5684210526315789,0.4266034327023821,0.5733965672976178
F1,1011,2010-08-07,Sochaux,Arles,2,1,H,,,0.5356891099225879,0.277467712624574,0.18684317745283813,0.5475050822561699,0.274107760186649,0.17838715755718107,0.03990045585669577,0.391304347826087,0.6086956521739131,0.3832866479794182,0.6167133520205819
F1,1011,2010-08-07,Toulouse,Brest,2,0,H,,,0.565573120556337,0.26730256994593454,0.16712430949772844,0.5789793336267182,0.2633566509132675,0.1576640154600142,0.039565558079630136,0.38676844783715014,0.61323155216285,0.3785215112349028,0.6214784887650973
F1,1011,2010-08-08,Montpellier,Bordeaux,1,0,H,,,0.3113646752103473,0.3052193197785641,0.38341600501108875,0.310104524900068,0.3036094364976768,0.3862860386022552,0.03888933965936303,0.4005167958656331,0.599483204134367,0.3929365962057316,0.6070634037942684
F1,1011,2010-08-14,Arles,Lens,0,1,A,,,0.3192592309553832,0.3076305834702534,0.3731101855743635,0.31846521259457894,0.30618542773122237,0.3753493596741987,0.03819935815408826,0.379746835443038,0.6202531645569621,0.3707482993088637,0.6292517006911362
F1,1011,2010-08-15,Bordeaux,Toulouse,1,2,A,,,0.5775992034078926,0.2634375970217301,0.1589631995703773,0.5912056276117249,0.25940082319352775,0.14939354919474734,0.03820389148313552,0.4225721784776903,0.5774278215223098,0.41671372106238724,0.5832862789376128
F1,1011,2010-08-14,Brest,Auxerre,1,1,D,,,0.3175537032464602,0.3070386799601536,0.3754076167933862,0.3166398559355381,0.3055205748297364,0.3778395692347255,0.03923887072596699,0.379746835443038,0.6202531645569621,0.3707482993088637,0.6292517006911362
F1,1011,2010-08-15,Caen,Lyon,3,2,H,,,0.2207057870780444,0.28766915281689376,0.49162506010506185,0.2144085646694356,0.28505058696070884,0.5005408483698557,0.03831179882399738,0.41514360313315923,0.5848563968668407,0.408748876912001,0.591251123087999
F1,1011,2010-08-15,Lille,Paris SG,0,0,D,,,0.4703696087615479,0.2895712903938279,0.2400591008446242,0.4783816652845745,0.2869818791827871,0.2346364555326384,0.03974342148285359,0.44031830238726793,0.5596816976127321,0.4357620053754798,0.5642379946245202
F1,1011,2010-08-14,Lorient,Nice,1,2,A,,,0.48636914858928654,0.2876052860079063,0.2260255654028071,0.4950155489481263,0.2849805407453135,0.2200039103065602,0.03841637633740902,0.41253263707571797,0.5874673629242819,0.40576652602573043,0.5942334739742695
F1,1011,2010-08-14,Nancy,Rennes,0,3,A,,,0.3615872650654259,0.30770836795302803,0.3307043669815461,0.3631711533727382,0.3062741158830098,0.3305547307442521,0.03805875312536955,0.4114583333333333,0.5885416666666665,0.4047832418679943,0.5952167581320057
F1,1011,2010-08-14,St Etienne,Sochaux,3,2,H,,,0.475867284100821,0.29272593186012646,0.2314067840390526,0.48404162358827846,0.29035861933510504,0.22559975707661653,0.03899256628938019,0.3994845360824742,0.6005154639175257,0.39201162949817103,0.6079883705018291
F1,1011,2010-08-14,Valenciennes,Marseille,3,2,H,,,0.2462352791614178,0.29192044101841036,0.4618442798201717,0.24129222044352505,0.28953334433556277,0.46917443522091223,0.03874174342490733,0.431578947368421,0.5684210526315789,0.4266034327023821,0.5733965672976178
F1,1011,2010-08-17,Monaco,Montpellier,0,0,D,,,0.42349839401520684,0.3021047175548218,0.2743968884299713,0.42870174169000136,0.3002922405887406,0.27100601772125804,0.03916876367293298,0.3842239185750636,0.6157760814249365,0.3754857424199679,0.6245142575800321
F1,1011,2010-08-21,Auxerre,Valenciennes,1,1,D,,,0.4364876997665649,0.30087987071287486,0.2626324295205602,0.4422457147612922,0.2990529399291607,0.2587013453095472,0.037875465117394924,0.3822784810126582,0.6177215189873417,0.3737922049757043,0.6262077950242958
F1,1011,2010-08-21,Lens,Monaco,2,2,D,,,0.4108991465419665,0.30248601667258773,0.28661483678544575,0.4152977584397758,0.3007318702422394,0.2839703713179848,0.03847022796981037,0.38131313131313127,0.6186868686868687,0.37295580483803553,0.6270441951619645
F1,1011,2010-08-21,Lyon,Brest,1,0,H,,,0.6789010358496729,0.21332440805368158,0.10777455609664563,0.6981150297147627,0.20632241542370122,0.09556255486153609,0.03883079346269369,0.4880000000000001,0.512,0.48719262295071786,0.5128073770492821
F1,1011,2010-08-21,Marseille,Lorient,2,0,H,,,0.5804024301878379,0.2608550248035227,0.1587425450086394,0.5944358050364391,0.2565895944139794,0.14897460054958153,0.03898091660812497,0.4840425531914894,0.5159574468085106,0.4830066840394914,0.5169933159605087
F1,1011,2010-08-21,Nice,Nancy,1,1,D,,,0.4022664303721639,0.30367171704565316,0.2940618525821831,0.40613965413567893,0.30200253779923836,0.2918578080650827,0.038110552821308374,0.39588688946015427,0.6041131105398457,0.3880906327711015,0.6119093672288985
F1,1011,2010-08-21,Rennes,St Etienne,0,0,D,,,0.5498952254273537,0.2717318511614701,0.17837292341117617,0.5620700680539296,0.2681643399995021,0.1697655919465683,0.038428325206041336,0.42782152230971127,0.5721784776902887,0.42260933191652233,0.5773906680834776
F1,1011,2010-08-21,Toulouse,Arles,2,1,H,,,0.573876928292931,0.266384132903882,0.159738938803187,0.5873258304838694,0.262497405764643,0.1501767637514876,0.03834313340485096,0.4114583333333333,0.5885416666666665,0.4047832418679943,0.5952167581320057
F1,1011,2010-08-22,Montpellier,Caen,0,0,D,,,0.44253228256741356,0.30075009494872773,0.2567176224838587,0.44866496641108217,0.2989010641888147,0.25243396940010315,0.03811944765038788,0.39588688946015427,0.6041131105398457,0.3880906327711015,0.6119093672288985
F1,1011,2010-08-22,Paris SG,Bordeaux,1,2,A,,,0.42328106640735785,0.30039301486973785,0.27632591872290424,0.4281877300298308,0.29858814908790754,0.27322412088226156,0.03698595683090389,0.4214659685863874,0.5785340314136125,0.4156853376846352,0.5843146623153649
F1,1011,2010-08-22,Sochaux,Lille,0,0,D,,,0.2496824336585573,0.2937903714657472,0.45652719487569543,0.24514423769183552,0.2916144192234737,0.46324134308469084,0.03698106971569359,0.41994750656167984,0.5800524934383202,0.4137443438796563,0.5862556561203437
F1,1011,2010-08-28,Arles,Rennes,0,1,A,,,0.2898053122480776,0.30113320718937053,0.409061480562552,0.2871880771470091,0.29919043729199535,0.41362148556099554,0.04089211183600128,0.4192708333333333,0.5807291666666666,0.4136562404181628,0.5863437595818372
F1,1011,2010-08-28,Caen,Brest,0,2,A,,,0.4878687443921555,0.28876966178974933,0.22336159381809528,0.4968624826885847,0.28612906737161703,0.21700844993979823,0.039604346035048366,0.41775456919060056,0.5822454308093995,0.4117152466529241,0.5882847533470759
F1,1011,2010-08-28,Lorient,Lyon,2,0,H,,,0.2961655757059955,0.29903169418056963,0.40480273011343487,0.2940077769487784,0.2970386624046237,0.408953560646598,0.03941382165066898,0.4379947229551451,0.5620052770448549,0.43353696477210124,0.5664630352278986
F1,1011,2010-08-28,Nancy,Toulouse,0,2,A,,,0.3844084538715795,0.3057506184259098,0.3098409277025106,0.3873975600174651,0.30413723845570717,0.3084652015268276,0.03972983988933265,0.3974358974358974,0.6025641025641025,0.3901853122947625,0.6098146877052374
F1,1011,2010-08-28,St Etienne,Lens,3,1,H,,,0.4611613920016687,0.2942648882296362,0.244573719768695,0.4686002115756356,0.2919632903580341,0.23943649806633033,0.03954543895088136,0.41298701298701296,0.5870129870129869,0.4067735292452096,0.5932264707547904
F1,1011,2010-08-28,Valenciennes,Montpellier,0,1,A,,,0.42162546712350046,0.30312942080774546,0.275245112068754,0.4267119043319691,0.30137930998853674,0.2719087856794942,0.039099599700421095,0.40568475452196384,0.5943152454780362,0.3989199667672982,0.6010800332327019
F1,1011,2010-08-29,Bordeaux,Marseille,1,1,D,,,0.3856498815618553,0.2995338885917323,0.3148162298464125,0.38874972955782167,0.2975345753960429,0.31371569504613545,0.04023635433986783,0.46419098143236076,0.5358090185676393,0.46181046676075377,0.5381895332392462
F1,1011,2010-08-29,Lille,Nice,1,1,D,,,0.609029108427531,0.2536230807698211,0.1373478108026479,0.6253651742570682,0.24866413915532215,0.12597068658760965,0.040956536773592234,0.44210526315789467,0.5578947368421052,0.4382300089901101,0.5617699910098899
F1,1011,2010-08-29,Monaco,Auxerre,2,0,H,,,0.40325029616404984,0.30509068459780087,0.29165901923814924,0.40728241950235045,0.3034581195594648,0.2892594609381847,0.03913467866368592,0.39386189258312015,0.6061381074168798,0.3862951394694156,0.6137048605305845
F1,1011,2010-08-29,Sochaux,Paris SG,3,1,H,,,0.298191774857339,0.30207700970890045,0.3997312154337605,0.2961633935413185,0.30027090353272284,0.4035657029259588,0.03918838547542691,0.41775456919060056,0.5822454308093995,0.4117152466529241,0.5882847533470759
F1,1011,2010-09-11,Auxerre,Caen,1,1,D,,,0.46573435040561817,0.2966460830609033,0.23761956653347865,0.47293289494248913,0.29462121466914276,0.23244589038836816,0.03691478772088885,0.38131313131313127,0.6186868686868687,0.37295580483803553,0.6270441951619645
F1,1011,2010-09-11,Lens,Lille,1,4,A,,,0.30554104921895564,0.30454254905810935,0.38991640172293496,0.30404189550118127,0.302989938573931,0.39296816592488787,0.03655909048393369,0.41775456919060056,0.5822454308093995,0.4117152466529241,0.5882847533470759
F1,1011,2010-09-11,Lyon,Valenciennes,1,1,D,,,0.6130948172240684,0.24718942232906738,0.13971576044686418,0.628218443945585,0.2423489963340027,0.12943255972041234,0.037221437552943826,0.4391534391534391,0.5608465608465608,0.4346442373240173,0.5653557626759828
F1,1011,2010-09-11,Montpellier,Nancy,1,2,A,,,0.49151165184230206,0.28939471089780394,0.219093637259894,0.5004489310061474,0.2868630067418552,0.21268806225199732,0.03843980119563639,0.39588688946015427,0.6041131105398457,0.3880906327711015,0.6119093672288985
F1,1011,2010-09-11,Paris SG,Arles,4,0,H,,,0.6665529771102909,0.22060855034383148,0.11283847254587755,0.684215157530614,0.21435917060669415,0.10142567186269186,0.03683565557003021,0.4761904761904762,0.5238095238095238,0.4747474747483622,0.5252525252516378
F1,1011,2010-09-11,Rennes,Sochaux,2,1,H,,,0.5582457037217569,0.27100881546957384,0.1707454808086692,0.5703309537953986,0.26755043799329903,0.1621186082113024,0.036732654785737395,0.42782152230971127,0.5721784776902887,0.42260933191652233,0.5773906680834776
F1,1011,2010-09-11,Toulouse,St Etienne,0,1,A,,,0.5208686184369707,0.2835309299137027,0.19560045164932655,0.5317529383934232,0.28055727632450217,0.18768978528207464,0.03960625932086259,0.40568475452196384,0.5943152454780362,0.3989199667672982,0.6010800332327019
F1,1011,2010-09-12,Brest,Lorient,0,0,D,,,0.3743969559013386,0.30542909560372355,0.3201739484949378,0.37672721301192263,0.3038479058195671,0.3194248811685102,0.03851351933553815,0.3974358974358974,0.6025641025641025,0.3901853122947625,0.6098146877052374
F1,1011,2010-09-12,Marseille,Monaco,2,2,D,,,0.586239916900654,0.2589226299644556,0.15483745313489036,0.5998639362379543,0.25477169526099613,0.1453643685010495,0.03694418165832758,0.4617414248021108,0.5382585751978891,0.459383753504971,0.540616246495029
F1,1011,2010-09-12,Nice,Bordeaux,2,1,H,,,0.29647824210840773,0.30225379227935073,0.40126796561224154,0.2944616739597037,0.3005506010135126,0.4049877250267838,0.03712152363732457,0.4103896103896104,0.5896103896103896,0.4038086209801802,0.5961913790198198
F1,1011,2010-09-18,Arles,Marseille,0,3,A,,,0.16438046852949478,0.25515100197572677,0.5804685294947785,0.15492593192481077,0.2505850828152445,0.5944889852599446,0.03889163350686431,0.4473684210526316,0.5526315789473685,0.44397759103718865,0.5560224089628113
F1,1011,2010-09-18,Lorient,Caen,0,1,A,,,0.4426469424887271,0.29985760620204094,0.25749545130923185,0.44876410362019864,0.2979660012945487,0.25326989508525277,0.037978947162628174,0.380352644836272,0.6196473551637279,0.3721262047088551,0.627873795291145
F1,1011,2010-09-18,Monaco,Toulouse,0,0,D,,,0.40461815836048765,0.308152902062623,0.28722893957688933,0.4085404615978493,0.30676192764888466,0.28469761075326616,0.037310919258743525,0.3778337531486146,0.6221662468513854,0.3690958164598208,0.6309041835401792
F1,1011,2010-09-18,Nancy,Brest,0,2,A,,,0.4716154248375848,0.29494678950160064,0.23343778566081458,0.47941193629538104,0.29274667802310317,0.22784138568151585,0.038316517136991024,0.40519480519480516,0.5948051948051947,0.3978277908303758,0.6021722091696242
F1,1011,2010-09-18,Sochaux,Nice,4,0,H,,,0.4389127324749642,0.2982355746304244,0.26285169289461136,0.4447378389029686,0.2962848245227308,0.2589773365743006,0.03742744936607778,0.41775456919060056,0.5822454308093995,0.4117152466529241,0.5882847533470759
F1,1011,2010-09-18,St Etienne,Montpellier,3,0,H,,,0.45415964188128605,0.2955642113830591,0.2502761467356549,0.46077349623552655,0.2934757134624951,0.24575079030197824,0.03714491776190698,0.40414507772020725,0.5958549222797926,0.3968784838533289,0.6031215161466711
F1,1011,2010-09-18,Valenciennes,Lens,1,1,D,,,0.44306108897742363,0.2963147410358566,0.26062416998671983,0.44912184676358125,0.2942549057734582,0.25662324746296056,0.037472150288522243,0.4267015706806283,0.5732984293193717,0.4215620360289926,0.5784379639710074
F1,1011,2010-09-19,Bordeaux,Lyon,2,0,H,,,0.363281548940078,0.30693094563914186,0.32978750542078006,0.3649424594924424,0.3054690360504886,0.329588504457069,0.03764185635372996,0.431578947368421,0.5684210526315789,0.4266034327023821,0.5733965672976178
F1,1011,2010-09-19,Lille,Auxerre,1,0,H,,,0.5101129051839262,0.28219011776132086,0.20769697705475296,0.5201863546604752,0.27921387260251773,0.2005997727370071,0.03881515678949654,0.41514360313315923,0.5848563968668407,0.408748876912001,0.591251123087999
F1,1011,2010-09-19,Paris SG,Rennes,0,0,D,,,0.4459677674698413,0.2963619668809169,0.25767026564924167,0.4524564580873871,0.2942136846603114,0.2533298572523015,0.03911661100573838,0.4225721784776903,0.5774278215223098,0.41671372106238724,0.5832862789376128
F1,1011,2010-09-25,Auxerre,Nancy,2,2,D,,,0.46698181211160095,0.2959534414337853,0.23706474645461378,0.47449284564534283,0.29382004958120495,0.23168710477345225,0.038182434742338955,0.3877551020408163,0.6122448979591837,0.37938596489793686,0.6206140351020633
F1,1011,2010-09-25,Caen,Bordeaux,0,0,D,,,0.3136471924782325,0.30741579130316826,0.3789370162185992,0.31252689114477067,0.30594342421396015,0.3815296846412692,0.038578933104872704,0.41361256544502617,0.5863874345549738,0.40675858952664745,0.5932414104733524
F1,1011,2010-09-25,Lorient,Monaco,2,1,H,,,0.4089691741554662,0.3053815872805619,0.2856492385639718,0.4132752693415129,0.3037843342176716,0.28294039644081553,0.03862681076861918,0.3822784810126582,0.6177215189873417,0.3737922049757043,0.6262077950242958
F1,1011,2010-09-25,Lyon,St Etienne,0,1,A,,,0.5477439664218258,0.2738719832109129,0.1783840503672613,0.5594640549274689,0.2705225217178101,0.17001342335472103,0.037337312707677484,0.431578947368421,0.5684210526315789,0.4266034327023821,0.5733965672976178
F1,1011,2010-09-25,Marseille,Sochaux,2,1,H,,,0.6640779141152519,0.21927100937767746,0.1166510765070706,0.6825777059630652,0.2126080567086577,0.10481423732827705,0.03890350367873907,0.4787234042553191,0.5212765957446808,0.4773242630376109,0.5226757369623892
F1,1011,2010-09-25,Montpellier,Arles,3,1,H,,,0.6245992535417864,0.24685752991439303,0.12854321654382067,0.6406448727541759,0.24185895940569438,0.11749616784012963,0.03808667464181781,0.418848167539267,0.5811518324607331,0.41272522521031973,0.5872747747896803
F1,1011,2010-09-25,Nice,Rennes,1,2,A,,,0.3547128575940992,0.30978256229884665,0.3355045801070542,0.3559096095622643,0.3084659961843427,0.3356243942533931,0.038016987731680274,0.38676844783715014,0.61323155216285,0.3785215112349028,0.6214784887650973
F1,1011,2010-09-26,Brest,Valenciennes,1,0,H,,,0.3828564930442949,0.3090834810955604,0.30806002586014464,0.38559152096587596,0.30774404256096316,0.3066644364731609,0.03745416016317904,0.38676844783715014,0.61323155216285,0.3785215112349028,0.6214784887650973
F1,1011,2010-09-26,Lens,Paris SG,0,2,A,,,0.3116765759070333,0.3045233430173637,0.383800081075603,0.31045104670289786,0.302896252082852,0.38665270121425027,0.03834987059235573,0.4391534391534391,0.5608465608465608,0.4346442373240173,0.5653557626759828
F1,1011,2010-09-26,Toulouse,Lille,1,1,D,,,0.34478026690452507,0.3091529726577241,0.34606676043775086,0.3454379713056338,0.3077633861950072,0.346798642499359,0.039112326921895146,0.4005167958656331,0.599483204134367,0.3929365962057316,0.6070634037942684
F1,1011,2010-10-02,Arles,Auxerre,0,4,A,,,0.24182686420962413,0.2938655565078976,0.4643075792824783,0.23666025122210504,0.29159596338343086,0.47174378539446404,0.0385695401346311,0.3877551020408163,0.6122448979591837,0.37938596489793686,0.6206140351020633
F1,1011,2010-10-02,Bordeaux,Lorient,1,0,H,,,0.5217881897802376,0.2797539089785611,0.19845790124120147,0.5324673780409634,0.27664412662913446,0.1908884953299022,0.0386345989536494,0.42782152230971127,0.5721784776902887,0.42260933191652233,0.5773906680834776
F1,1011,2010-10-02,Monaco,Brest,0,1,A,,,0.47353731186506803,0.2955837997629087,0.23087888837202325,0.48155424144951997,0.29338579135805753,0.2250599671924226,0.038877639221027493,0.40310077519379844,0.5968992248062015,0.39593739594532784,0.6040626040546723
