league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
D1,2223,2022-08-05,Eintracht Frankfurt,Bayern Munich,,,True,1,6,0.756176,4.56023,0.756176,4.56023,4.56023,0.756176,31.846153846153847,8.173913043478262,3,12,0.031799999999999995,2.9499,0.0045,0.0183,0.9772
D1,2223,2022-08-06,Union Berlin,Hertha Berlin,,,True,3,1,1.18263,0.350984,1.18263,0.350984,0.350984,1.18263,5.9743589743589745,15.833333333333334,10,1,2.0966,0.6065,0.5999,0.2969,0.1032
D1,2223,2022-08-06,Borussia M.Gladbach,Hoffenheim,,,True,3,1,2.07456,0.119138,2.07456,0.119138,0.119138,2.07456,9.961538461538462,18.8,21,3,2.7473,0.1436,0.8794,0.1091,0.0115
D1,2223,2022-08-06,Wolfsburg,Werder Bremen,,,True,2,2,0.954909,1.04228,0.954909,1.04228,1.04228,0.954909,4.324324324324325,8.970588235294118,6,9,1.2065000000000001,1.4513,0.2881,0.3422,0.3697
D1,2223,2022-08-06,Bochum,Mainz 05,,,True,1,2,0.818183,1.59439,0.818183,1.59439,1.59439,0.818183,6.84,16.61904761904762,3,3,0.7537,1.9924000000000002,0.1666,0.2539,0.5795
D1,2223,2022-08-06,Augsburg,Freiburg,,,True,0,4,0.585905,1.54255,0.585905,1.54255,1.54255,0.585905,6.666666666666667,9.916666666666666,6,6,0.6243000000000001,2.1290999999999998,0.1259,0.2466,0.6275
D1,2223,2022-08-06,Borussia Dortmund,Bayer Leverkusen,,,True,1,0,2.38349,1.23566,2.38349,1.23566,1.23566,2.38349,9.1,9.0,8,2,2.2653,0.5178,0.6828,0.2169,0.1003
D1,2223,2022-08-07,VfB Stuttgart,RasenBallsport Leipzig,,,True,1,1,0.565488,2.13153,0.565488,2.13153,2.13153,0.565488,14.0,5.392857142857143,8,14,0.3383,2.5046,0.0604,0.1571,0.7825
D1,2223,2022-08-07,FC Cologne,Schalke 04,,,True,3,1,4.42242,0.227735,4.42242,0.227735,0.227735,4.42242,4.333333333333333,21.666666666666668,11,2,2.9867,0.0077,0.9937,0.0056,0.0007
D1,2223,2022-08-12,Freiburg,Borussia Dortmund,,,True,1,3,1.0831,0.781529,1.0831,0.781529,0.781529,1.0831,11.392857142857142,8.0,5,8,1.6026,1.0731,0.4261,0.3243,0.2496
D1,2223,2022-08-13,Bayer Leverkusen,Augsburg,,,True,1,2,2.7843,0.749163,2.7843,0.749163,0.749163,2.7843,3.652173913043478,10.148148148148149,16,5,2.6298000000000004,0.2472,0.8356,0.123,0.0414
D1,2223,2022-08-13,RasenBallsport Leipzig,FC Cologne,,,True,2,2,1.17885,1.51583,1.17885,1.51583,1.51583,1.17885,13.9375,8.419354838709678,3,8,1.0784,1.6261999999999999,0.261,0.2954,0.4436
