league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
D1,2526,2025-08-22,Bayern Munich,RasenBallsport Leipzig,,,True,6,0,3.29885,0.52226,3.29885,0.52226,0.52226,3.29885,8.793103448275861,17.857142857142858,13,6,2.8446000000000002,0.1038,0.931,0.0516,0.0174
D1,2526,2025-08-23,FC Heidenheim,Wolfsburg,,,True,1,3,0.783156,2.57718,0.783156,1.8194,1.8194,0.783156,17.142857142857142,11.65,0,5,0.2248,2.656,0.0352,0.1192,0.8456
D1,2526,2025-08-23,Bayer Leverkusen,Hoffenheim,,,True,1,2,1.05253,0.505193,1.05253,0.505193,0.505193,1.05253,15.133333333333333,15.782608695652174,3,6,1.8981999999999999,0.7795000000000001,0.5253,0.3223,0.1524
D1,2526,2025-08-23,Union Berlin,VfB Stuttgart,,,True,2,1,0.529421,1.80147,0.529421,1.80147,1.80147,0.529421,18.19047619047619,3.789473684210526,1,10,0.46920000000000006,2.325,0.0878,0.2058,0.7064
D1,2526,2025-08-23,Eintracht Frankfurt,Werder Bremen,,,True,4,1,3.10684,0.587822,3.10684,0.587822,0.587822,3.10684,8.8,18.0,8,8,2.8483,0.094,0.9302,0.0577,0.0121
D1,2526,2025-08-23,Freiburg,Augsburg,,,True,1,3,2.27247,1.30191,1.51477,1.30191,1.30191,1.51477,7.105263157894737,8.181818181818182,6,3,2.0804,0.7063999999999999,0.6224,0.2132,0.1644
D1,2526,2025-08-23,St. Pauli,Borussia Dortmund,,,True,3,3,1.46772,2.10289,0.709939,1.34512,1.34512,0.709939,15.043478260869565,13.38888888888889,8,5,0.8520000000000001,1.8885,0.1975,0.2595,0.543
D1,2526,2025-08-24,Mainz 05,FC Cologne,,,True,0,1,1.31655,1.64676,1.31655,1.64676,1.64676,1.31655,13.133333333333333,10.764705882352942,12,7,1.0928,1.6486999999999998,0.2781,0.2585,0.4634
D1,2526,2025-08-24,Borussia M.Gladbach,Hamburger SV,,,True,0,0,1.01717,0.285593,1.01717,0.285593,0.285593,1.01717,9.0,16.68421052631579,6,4,2.0181,0.6288,0.555,0.3531,0.0919
D1,2526,2025-08-29,Hamburger SV,St. Pauli,,,True,0,2,0.74111,1.85404,0.74111,1.85404,1.85404,0.74111,17.0625,10.285714285714286,4,5,0.5217,2.2539000000000002,0.0991,0.2244,0.6765
