league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
E0,1920,2019-08-09,Liverpool,Norwich,fpl-team-14,hist-team-norwich,True,4,1,2.23456,0.842407,2.23456,0.842407,0.842407,2.23456,5.942857142857143,21.454545454545453,11,5,2.3863,0.4405,0.7377,0.1732,0.0891
E0,1920,2019-08-10,West Ham,Manchester City,hist-team-west-ham,,True,0,5,1.2003,3.18377,1.2003,2.42264,2.42264,1.2003,16.4,6.935483870967742,1,9,0.2522,2.6311999999999998,0.0452,0.1166,0.8382
E0,1920,2019-08-10,Bournemouth,Sheffield United,fpl-team-3,hist-team-sheffield-united,True,1,1,1.34099,1.59864,1.34099,1.59864,1.59864,1.34099,13.6,9.133333333333333,4,6,1.0171999999999999,1.5905,0.2083,0.3923,0.3994
E0,1920,2019-08-10,Burnley,Southampton,hist-team-burnley,hist-team-southampton,True,3,0,0.909241,1.08752,0.909241,1.08752,1.08752,0.909241,9.277777777777779,5.5,0,9,1.1422,1.5136,0.266,0.3442,0.3898
E0,1920,2019-08-10,Crystal Palace,Everton,fpl-team-8,fpl-team-9,True,0,0,0.87159,1.2246,0.87159,1.2246,1.2246,0.87159,11.307692307692308,4.074074074074074,5,5,1.0512,1.6257,0.2427,0.3231,0.4342
E0,1920,2019-08-10,Watford,Brighton,hist-team-watford,fpl-team-5,True,0,3,0.670022,0.855516,0.670022,0.855516,0.855516,0.670022,9.785714285714286,11.5,7,5,1.0922,1.5457999999999998,0.2434,0.362,0.3946
E0,1920,2019-08-10,Tottenham,Aston Villa,fpl-team-19,fpl-team-2,True,3,1,2.57262,0.639599,2.57262,0.639599,0.639599,2.57262,5.25,13.421052631578947,15,2,2.5932999999999997,0.2794,0.822,0.1273,0.0507
E0,1920,2019-08-11,Newcastle United,Arsenal,,fpl-team-1,True,0,1,0.380551,1.13309,0.380551,1.13309,1.13309,0.380551,13.206896551724139,11.052631578947368,1,10,0.6213,2.073,0.1052,0.3057,0.5891
E0,1920,2019-08-11,Leicester,Wolverhampton Wanderers,hist-team-leicester,,True,0,0,0.543759,0.812949,0.543759,0.812949,0.812949,0.543759,6.434782608695652,18.666666666666668,7,3,1.0341,1.584,0.2174,0.3819,0.4007
E0,1920,2019-08-11,Manchester United,Chelsea,fpl-team-16,fpl-team-6,True,4,0,2.37442,1.09534,1.61326,1.09534,1.09534,1.61326,9.064516129032258,6.4523809523809526,8,4,2.3226,0.4992,0.7148,0.1782,0.107
E0,1920,2019-08-17,Arsenal,Burnley,fpl-team-1,hist-team-burnley,True,2,1,1.1644,1.39172,1.1644,1.39172,1.39172,1.1644,5.3125,11.384615384615385,8,4,1.1533,1.5631000000000002,0.2899,0.2836,0.4265
E0,1920,2019-08-17,Aston Villa,Bournemouth,fpl-team-2,fpl-team-3,True,1,2,1.65069,1.62777,1.65069,0.866605,0.866605,1.65069,13.0,10.72,12,9,1.3698,1.3578,0.3658,0.2724,0.3618
E0,1920,2019-08-17,Brighton,West Ham,fpl-team-5,hist-team-west-ham,True,1,1,2.40461,1.00856,2.40461,1.00856,1.00856,2.40461,5.485714285714286,8.870967741935484,8,4,2.3339,0.4871,0.7183,0.179,0.1027
E0,1920,2019-08-17,Everton,Watford,fpl-team-9,hist-team-watford,True,1,0,0.832913,1.17279,0.832913,1.17279,1.17279,0.832913,8.863636363636363,3.925,4,3,1.0150000000000001,1.663,0.231,0.322,0.447
E0,1920,2019-08-17,Norwich,Newcastle United,hist-team-norwich,,True,3,1,2.09572,0.920429,2.09572,0.920429,0.920429,2.09572,13.928571428571429,17.5,9,6,2.2375,0.565,0.68,0.1975,0.1225
E0,1920,2019-08-17,Southampton,Liverpool,hist-team-southampton,fpl-team-14,True,1,2,2.14047,1.52022,2.14047,1.52022,1.52022,2.14047,12.0,9.428571428571429,1,6,1.8258999999999999,0.9462999999999999,0.5327,0.2278,0.2395
E0,1920,2019-08-17,Manchester City,Tottenham,,fpl-team-19,True,2,2,3.20076,0.074542,3.20076,0.074542,0.074542,3.20076,8.976744186046512,47.142857142857146,10,2,2.9323,0.037599999999999995,0.9674,0.0301,0.0025
E0,1920,2019-08-18,Sheffield United,Crystal Palace,hist-team-sheffield-united,fpl-team-8,True,1,0,1.84778,0.241912,1.84778,0.241912,0.241912,1.84778,11.12,11.6,2,5,2.6386,0.22060000000000002,0.8326,0.1408,0.0266
E0,1920,2019-08-18,Chelsea,Leicester,fpl-team-6,hist-team-leicester,True,1,1,1.22629,0.947941,1.22629,0.947941,0.947941,1.22629,10.576923076923077,6.297297297297297,4,5,1.6180999999999999,1.0811,0.4391,0.3008,0.2601
E0,1920,2019-08-19,Wolverhampton Wanderers,Manchester United,,fpl-team-16,True,1,1,0.307356,1.14332,0.307356,0.382148,0.382148,0.307356,19.95,8.363636363636363,5,9,0.43789999999999996,2.3024,0.0594,0.2597,0.6809
E0,1920,2019-08-23,Aston Villa,Everton,fpl-team-2,fpl-team-9,True,2,0,0.855926,1.25668,0.855926,1.25668,1.25668,0.855926,13.25,5.407407407407407,6,12,0.9697,1.7245,0.2213,0.3058,0.4729
E0,1920,2019-08-24,Norwich,Chelsea,hist-team-norwich,fpl-team-6,True,2,3,1.07904,1.89428,1.07904,1.89428,1.89428,1.07904,10.0,13.727272727272727,5,12,0.7872000000000001,1.9533,0.1759,0.2595,0.5646
E0,1920,2019-08-24,Sheffield United,Leicester,hist-team-sheffield-united,hist-team-leicester,True,1,2,0.654318,0.704879,0.654318,0.704879,0.704879,0.654318,11.391304347826088,8.941176470588236,4,9,1.2765,1.3217999999999999,0.2916,0.4017,0.3067
