league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
E0,1819,2018-08-10,Manchester United,Leicester,fpl-team-16,hist-team-leicester,True,2,1,1.5137,1.73813,0.75253,1.73813,1.73813,0.75253,15.833333333333334,11.461538461538462,3,10,1.1711,1.5013999999999998,0.2812,0.3275,0.3913
E0,1819,2018-08-11,Newcastle United,Tottenham,fpl-team-17,fpl-team-19,True,1,2,0.974497,2.58097,0.974497,2.58097,2.58097,0.974497,17.45,5.6571428571428575,8,3,0.3879,2.4642,0.08,0.1479,0.7721
E0,1819,2018-08-11,Watford,Brighton,hist-team-watford,fpl-team-5,True,2,0,1.42372,0.45504,1.42372,0.45504,0.45504,1.42372,8.703703703703704,14.25,8,2,2.1888,0.5538000000000001,0.6438,0.2574,0.0988
E0,1819,2018-08-11,Huddersfield,Chelsea,hist-team-huddersfield,fpl-team-6,True,0,3,0.396115,2.31427,0.396115,1.5531,1.5531,0.396115,11.545454545454543,12.666666666666666,2,4,0.1653,2.7336,0.0214,0.1011,0.8775
E0,1819,2018-08-11,Fulham,Crystal Palace,fpl-team-10,fpl-team-8,True,0,2,0.638076,1.07816,0.638076,1.07816,1.07816,0.638076,4.534883720930233,22.789473684210527,3,8,0.9254,1.7504,0.2004,0.3242,0.4754
E0,1819,2018-08-11,Bournemouth,Cardiff,fpl-team-3,hist-team-cardiff,True,2,0,2.60022,1.50693,1.83905,1.50693,1.50693,1.83905,5.631578947368421,15.823529411764708,12,5,2.2423,0.5473,0.6773,0.2104,0.1123
E0,1819,2018-08-11,Wolverhampton Wanderers,Everton,,fpl-team-9,True,2,2,0.891038,0.715382,0.891038,0.715382,0.715382,0.891038,25.33333333333333,15.6,4,2,1.4521,1.1704,0.3582,0.3775,0.2643
E0,1819,2018-08-12,Southampton,Burnley,hist-team-southampton,hist-team-burnley,True,0,0,1.01994,1.40827,1.01994,1.40827,1.40827,1.01994,16.583333333333332,7.809523809523809,3,7,1.0448,1.6760000000000002,0.2552,0.2792,0.4656
E0,1819,2018-08-12,Liverpool,West Ham,fpl-team-14,hist-team-west-ham,True,4,0,4.34421,0.404253,4.34421,0.404253,0.404253,4.34421,8.03225806451613,25.1875,16,3,2.9771,0.0137,0.9893,0.0092,0.0015
E0,1819,2018-08-12,Arsenal,Manchester City,fpl-team-1,fpl-team-15,True,0,2,0.445187,2.0178,0.445187,2.0178,2.0178,0.445187,13.56,10.954545454545457,8,8,0.2781,2.5791,0.0451,0.1428,0.8121
E0,1819,2018-08-18,Cardiff,Newcastle United,hist-team-cardiff,fpl-team-17,True,0,0,1.15521,1.55405,1.15521,0.79288,0.79288,1.15521,5.033333333333333,6.294117647058823,3,3,1.0033,1.7041,0.2369,0.2926,0.4705
