league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
E0,1617,2016-08-13,Hull,Leicester,fpl-team-11,hist-team-leicester,True,2,1,0.740018,2.45631,0.740018,1.69514,1.69514,0.740018,17.866666666666667,11.28,0,5,0.2861,2.5892,0.0538,0.1247,0.8215
E0,1617,2016-08-13,Crystal Palace,West Bromwich Albion,fpl-team-8,,True,0,1,0.990062,0.684593,0.990062,0.684593,0.684593,0.990062,4.260869565217392,7.076923076923077,4,5,1.6241,1.0403,0.4295,0.3356,0.2349
E0,1617,2016-08-13,Everton,Tottenham,fpl-team-9,fpl-team-19,True,1,1,0.790063,1.12348,0.790063,1.12348,1.12348,0.790063,7.419354838709677,5.411764705882353,5,8,1.0261,1.6417,0.2313,0.3322,0.4365
E0,1617,2016-08-13,Burnley,Swansea,hist-team-burnley,hist-team-swansea,True,0,1,1.04903,1.72089,1.04903,1.72089,1.72089,1.04903,10.952380952380953,10.3125,5,2,0.7766,1.9346,0.1626,0.2888,0.5486
E0,1617,2016-08-13,Middlesbrough,Stoke,hist-team-middlesbrough,hist-team-stoke,True,1,1,1.80523,0.485626,1.80523,0.485626,0.485626,1.80523,7.3125,9.045454545454543,4,4,2.5279,0.3097,0.7885,0.1624,0.0491
E0,1617,2016-08-13,Southampton,Watford,hist-team-southampton,hist-team-watford,True,1,1,0.937328,0.180046,0.937328,0.180046,0.180046,0.937328,6.583333333333333,14.956521739130435,6,4,2.0192,0.5891,0.5425,0.3917,0.0658
E0,1617,2016-08-13,Manchester City,Sunderland,fpl-team-15,fpl-team-20,True,2,1,1.95479,1.09877,1.19362,1.09877,1.09877,1.19362,5.428571428571429,16.0,11,4,2.0446,0.7048000000000001,0.598,0.2506,0.1514
E0,1617,2016-08-14,Bournemouth,Manchester United,fpl-team-3,fpl-team-16,True,1,3,0.522847,1.91105,0.522847,1.91105,1.91105,0.522847,14.625,10.52,3,4,0.3234,2.5176,0.0548,0.159,0.7862
E0,1617,2016-08-14,Arsenal,Liverpool,fpl-team-1,fpl-team-14,True,3,4,1.18197,1.6591,0.420799,1.6591,1.6591,0.420799,8.666666666666666,9.586206896551724,2,12,1.0038,1.7103,0.2393,0.2859,0.4748
E0,1617,2016-08-15,Chelsea,West Ham,fpl-team-6,hist-team-west-ham,True,2,1,1.4603,0.445604,0.699127,0.445604,0.445604,0.699127,6.264705882352941,11.892857142857142,7,3,2.2936,0.4701999999999999,0.6858,0.2362,0.078
E0,1617,2016-08-19,Manchester United,Southampton,fpl-team-16,hist-team-southampton,True,2,0,1.36553,0.613233,0.604363,0.613233,0.613233,0.604363,17.2,6.870967741935484,9,8,2.0769,0.6519,0.6019,0.2712,0.1269
E0,1617,2016-08-20,Stoke,Manchester City,hist-team-stoke,fpl-team-15,True,1,4,1.31066,2.17198,0.549491,1.41081,1.41081,0.549491,13.31578947368421,4.727272727272728,3,9,0.6835,2.0611,0.1427,0.2554,0.6019
E0,1617,2016-08-20,Burnley,Liverpool,hist-team-burnley,fpl-team-14,True,2,0,0.197536,0.939025,0.197536,0.939025,0.939025,0.197536,25.4375,6.0,0,14,0.5892999999999999,2.0377,0.0721,0.373,0.5549
E0,1617,2016-08-20,Swansea,Hull,hist-team-swansea,fpl-team-11,True,0,2,1.14134,2.18655,1.14134,2.18655,2.18655,1.14134,10.233333333333333,25.25,11,5,0.6091,2.1868000000000003,0.135,0.2041,0.6609
E0,1617,2016-08-20,Tottenham,Crystal Palace,fpl-team-19,fpl-team-8,True,1,0,2.25623,0.357943,2.25623,0.357943,0.357943,2.25623,4.84375,8.35483870967742,2,6,2.7171000000000003,0.1776,0.8706,0.1053,0.0241
E0,1617,2016-08-20,Watford,Chelsea,hist-team-watford,fpl-team-6,True,1,2,0.804549,1.75595,0.804549,1.75595,1.75595,0.804549,9.866666666666667,8.375,1,9,0.5701,2.1832,0.1078,0.2467,0.6455
E0,1617,2016-08-20,West Bromwich Albion,Everton,,fpl-team-9,True,1,2,2.01885,1.83897,2.01885,1.83897,1.83897,2.01885,11.88888888888889,4.857142857142857,7,8,1.4513999999999998,1.2924,0.3984,0.2562,0.3454
E0,1617,2016-08-20,Leicester,Arsenal,hist-team-leicester,fpl-team-1,True,0,0,0.553693,0.521509,0.553693,0.521509,0.521509,0.553693,7.444444444444445,6.652173913043479,8,12,1.3239999999999998,1.2273999999999998,0.2918,0.4486,0.2596
E0,1617,2016-08-21,Sunderland,Middlesbrough,fpl-team-20,hist-team-middlesbrough,True,1,2,1.4645,0.854908,1.4645,0.854908,0.854908,1.4645,9.96551724137931,5.875,12,6,1.8536,0.8507,0.5193,0.2957,0.185
E0,1617,2016-08-21,West Ham,Bournemouth,hist-team-west-ham,fpl-team-3,True,1,0,1.69288,0.39341,1.69288,0.39341,0.39341,1.69288,7.4411764705882355,7.478260869565218,13,7,2.4378,0.366,0.7472,0.1962,0.0566
E0,1617,2016-08-27,Tottenham,Liverpool,fpl-team-19,fpl-team-14,True,1,1,0.590511,1.92569,0.590511,1.16452,1.16452,0.590511,7.571428571428571,7.129032258064516,3,11,0.372,2.4576,0.0672,0.1704,0.7624
E0,1617,2016-08-27,Watford,Arsenal,hist-team-watford,fpl-team-1,True,1,3,1.07775,2.03271,1.07775,1.27154,1.27154,1.07775,9.862068965517242,7.0344827586206895,8,11,0.6309,2.1507,0.1375,0.2184,0.6441
E0,1617,2016-08-27,Leicester,Swansea,hist-team-leicester,hist-team-swansea,True,2,1,2.47977,0.32818,1.60174,0.32818,0.32818,1.60174,5.857142857142857,11.333333333333334,3,4,2.8104,0.1179,0.9129,0.0717,0.0154
E0,1617,2016-08-27,Southampton,Sunderland,hist-team-southampton,fpl-team-20,True,1,1,0.613743,1.39142,0.613743,0.630251,0.630251,0.613743,5.842105263157895,15.176470588235292,4,7,0.6205,2.1223,0.1211,0.2572,0.6217
E0,1617,2016-08-27,Chelsea,Burnley,fpl-team-6,hist-team-burnley,True,3,0,2.65838,0.18449,2.65838,0.18449,0.18449,2.65838,16.642857142857142,14.291666666666666,23,1,2.8418,0.0959,0.9265,0.0623,0.0112
E0,1617,2016-08-27,Crystal Palace,Bournemouth,fpl-team-8,fpl-team-3,True,1,1,2.659,0.974014,1.89783,0.974014,0.974014,1.89783,4.882352941176471,12.947368421052632,12,8,2.4858,0.3696,0.7804,0.1446,0.075
E0,1617,2016-08-27,Everton,Stoke,fpl-team-9,hist-team-stoke,True,1,0,2.31835,0.187415,1.55718,0.187415,0.187415,1.55718,7.137931034482759,11.16,9,9,2.812,0.1101999999999999,0.9114,0.0778,0.0108
E0,1617,2016-08-27,Hull,Manchester United,fpl-team-11,fpl-team-16,True,0,1,0.268815,2.47208,0.268815,2.47208,2.47208,0.268815,19.15384615384616,11.85,2,15,0.0967,2.8411,0.0115,0.0622,0.9263
E0,1617,2016-08-28,West Bromwich Albion,Middlesbrough,,hist-team-middlesbrough,True,0,0,0.696845,0.396816,0.696845,0.396816,0.396816,0.696845,17.88888888888889,6.730769230769231,5,4,1.5925,0.964,0.383,0.4435,0.1735
E0,1617,2016-08-28,Manchester City,West Ham,fpl-team-15,hist-team-west-ham,True,3,1,3.21624,1.08385,3.21624,1.08385,1.08385,3.21624,5.615384615384615,13.615384615384617,18,0,2.6052000000000004,0.2811,0.8305,0.1137,0.0558
