league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
I1,1617,Edin Dzeko,Roma,,3051,37,29,32.39944411814213,28,30.11554603278637,9,5.461562506854534,34.7612275891006,4.385937634855509
I1,1617,Dries Mertens,Napoli,,2573,35,28,25.144421741366386,26,22.860522627830505,9,8.104735537432134,37.67081196606159,11.75304532237351
I1,1617,Andrea Belotti,Torino,,3070,35,26,20.714836724102497,24,16.90834080427885,7,4.630480174906552,19.51798184774816,3.9725863188505173
I1,1617,Gonzalo Higuaín,Juventus,,2966,38,24,19.412508625537157,24,19.412508625537157,3,6.201655928045511,26.90888499841094,6.43667459487915
I1,1617,Mauro Icardi,Inter,,3030,34,24,20.680375462397933,21,17.635182356461883,8,4.897649142891169,21.163840677589178,2.2115487111732364
I1,1617,Ciro Immobile,Lazio,,3128,36,23,21.186955004930496,17,16.619200386106968,3,3.792078875005245,21.832038272172213,4.34529818687588
I1,1617,Lorenzo Insigne,Napoli,,2946,37,18,14.79943042807281,16,13.276835409924388,9,7.8792796060442924,33.14798994362354,18.729357041418552
I1,1617,Keita,Lazio,,1938,31,16,8.736324602738023,14,7.213847512379289,3,4.307436838746071,13.986205749213696,3.7908344361931086
I1,1617,Marco Borriello,Cagliari,,2605,36,16,8.682231917977333,15,7.159673817455769,1,2.3257263507694006,11.108960248529911,3.7500448059290648
I1,1617,Alejandro Gomez,Atalanta,,3155,37,16,11.63449206482619,14,10.11189294885844,10,10.41488941758871,22.892918987199664,8.976827010512352
I1,1617,Mohamed Salah,Roma,,2498,31,15,13.411624390631914,15,13.411624390631914,11,9.633624494075775,29.467472314834595,9.299841596744955
I1,1617,Nikola Kalinic,Fiorentina,,2481,32,15,15.723518047481775,14,14.200921032577753,2,3.334718579426408,15.919188110157847,2.437295887619257
I1,1617,José Callejón,Napoli,,3151,37,14,12.506548926234245,14,12.506548926234245,12,9.206189739517868,29.337498541921377,10.370100121945143
I1,1617,Carlos Bacca,AC Milan,,2152,32,13,14.850958213210106,9,10.283168409019709,3,2.608146108686924,12.942244132980704,2.0166895799338818
I1,1617,Diego Falcinelli,"Crotone,Sassuolo",,3147,36,13,11.441979117691517,11,9.91938204318285,3,3.4043245827779174,12.794176656752825,2.1670915875583887
I1,1617,Giovanni Simeone,Genoa,,2621,35,12,13.468345116823912,11,11.94575209543109,1,1.8094609249383211,14.549327593296766,1.6236618775874376
I1,1617,Cyril Théréau,Udinese,,2516,33,12,9.6189020331949,11,8.096306031569839,2,2.194915797561407,13.32328179012984,5.038961633108556
I1,1617,Iago Falque,Torino,,2539,35,12,8.455672543495893,10,6.171776529401541,8,4.829463480040431,15.918636593036354,7.989159892313182
I1,1617,Fabio Quagliarella,Sampdoria,,2890,37,12,13.833164613693953,9,10.787970431149006,4,3.4728614818304777,12.910460513085127,1.1710645034909248
I1,1617,Marek Hamsik,Napoli,,3064,38,12,8.060389335267246,12,8.060389335267246,10,7.283399566076696,29.70930179953575,19.657833471894264
I1,1617,Gregoire Defrel,Sassuolo,,1963,29,12,7.758550276979804,11,6.997250190004706,2,2.021417884156108,10.174329264089465,2.4967909967526793
I1,1617,Ivan Perisic,Inter,,2757,36,11,10.203199268318713,11,10.203199268318713,8,9.262201668694615,18.98707863688469,6.029577658511698
I1,1617,Luis Muriel,Sampdoria,,2270,31,11,9.170986492186785,7,6.125792521983385,5,4.549061268568039,11.636709444224834,2.713554972782731
I1,1617,Patrik Schick,Sampdoria,,1489,32,11,5.699525140225887,11,5.699525140225887,3,2.7119049802422523,7.837001433596015,1.8490900015458465
I1,1617,Radja Nainggolan,Roma,,3052,37,11,6.018760543316603,11,6.018760543316603,5,7.531555372290313,21.9788660928607,12.449990694411099
I1,1617,Ilija Nestorovski,Palermo,,3106,37,11,8.045288931578398,10,7.283989902585745,3,2.0566700268536806,9.829104276373982,2.4159801993519068
