league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
I1,1516,Gonzalo Higuaín,Napoli,,2989,35,36,27.29548005759716,33,25.011578992009163,2,2.7042973916977644,30.054069217294455,5.310751342214644
I1,1516,Paulo Dybala,Juventus,,2480,34,19,15.127294305711985,13,10.559543509036303,9,8.3187539242208,19.785405879840255,7.206233561038971
I1,1516,Carlos Bacca,AC Milan,,3179,38,18,14.87026203237474,16,13.347664723172784,2,3.6577095044776797,18.540677405893803,3.2777329375967383
I1,1516,Mauro Icardi,Inter,,2608,33,16,13.370860171504319,15,11.84834321308881,4,5.164420016109943,16.034403467550874,2.2934680059552193
I1,1516,Leonardo Pavoletti,Genoa,,1916,25,14,10.402393702417612,14,10.402393702417612,3,2.0154604222625494,14.476567655801773,3.77920163795352
I1,1516,Mohamed Salah,Roma,,2753,34,14,9.377115068025887,14,9.377115068025887,6,7.068873908370733,23.043308533728123,10.797391986474395
I1,1516,Massimo Maccarone,Empoli,,2779,37,13,9.982053903862834,12,9.220755873247981,5,3.9287323094904423,13.472646474838257,3.214087818749249
I1,1516,Josip Ilicic,Fiorentina,,1933,30,13,9.362498736009002,6,4.033402083441615,5,5.208348751068115,9.846166910603642,4.3491826159879565
I1,1516,Éder,"Inter,Sampdoria",,2398,33,13,9.86356109008193,10,7.57966398820281,2,1.9397444818168879,10.318682573735714,2.056775888428092
I1,1516,Andrea Belotti,Torino,,2606,35,12,13.856189144775271,8,10.810991326346993,4,4.179405767470598,14.747687855735421,2.876480116508901
I1,1516,Lorenzo Insigne,Napoli,,2639,37,12,9.908441016450524,10,8.385843636468053,10,9.11415219027549,23.26547679118812,8.54503489844501
I1,1516,Nikola Kalinic,Fiorentina,,2559,36,12,17.177179595455527,12,16.41587962768972,3,1.423872895538807,18.099952660501003,1.9986781105399132
I1,1516,Cyril Théréau,Udinese,,2912,36,11,12.460311063565314,11,12.460311063565314,3,4.878207646310329,15.727512494660914,5.0580006605014205
I1,1516,Miralem Pjanic,Roma,,2656,33,10,7.16717941313982,9,6.405884392559528,12,9.318703716620803,18.252282734960318,9.655853239819407
I1,1516,Mario Mandzukic,Juventus,,2063,27,10,8.593958703801036,10,8.593958703801036,4,3.54774272441864,11.734704583883286,3.5581404101103544
I1,1516,Antonio Candreva,Lazio,,2219,30,10,11.79562112223357,4,5.705229698680341,3,3.8530357643030584,9.829542934894562,2.9806024227291346
I1,1516,Alberto Gilardino,Palermo,,2362,33,10,8.964193480089307,10,8.964193480089307,2,1.8191697970032692,11.42705050855875,2.553969707340002
I1,1516,Federico Dionisi,Frosinone,,2455,32,9,6.684953992720693,8,5.923654978629202,4,3.2036831099539995,9.287635625340044,2.292624640278518
I1,1516,Daniel Ciofani,Frosinone,,2919,37,9,8.207670653238893,7,6.685073608532548,1,2.151538717094809,9.041167430579662,1.9722033981233835
I1,1516,Alberto Paloschi,Chievo,,1676,21,8,9.575293665751815,7,7.29143744520843,2,0.7499114470556378,8.144822810776532,0.7545695155858994
I1,1516,Duván Zapata,Udinese,,1514,25,8,8.233944330364466,8,8.233944330364466,2,1.2720312299206853,7.930714380927384,0.8395998878404498
I1,1516,Fabio Quagliarella,"Sampdoria,Torino",,2577,32,8,10.227809585630894,7,9.466510888189077,0,2.0431439969688654,10.876942321658134,1.8082851925864816
I1,1516,Stephan El Shaarawy,Roma,,1214,16,8,6.186175797134638,8,6.186175797134638,2,1.1288102716207504,9.401626147329807,3.035427087917924
I1,1516,Edin Dzeko,Roma,,1947,31,8,13.503989789634943,6,11.981389734894037,6,2.0184741029515862,15.398145219311118,2.7227453188970685
I1,1516,Marco Borriello,"Atalanta,Carpi",,1595,27,8,6.974052604287863,7,6.21275357529521,4,3.0078120417892933,8.016174651682377,0.9651266988366842
I1,1516,Mattia Destro,Bologna,,2141,27,8,9.737309174612164,6,7.453409669920802,3,1.1542786955833435,7.261812295764685,1.5351313948631287
I1,1516,Paul Pogba,Juventus,,3017,35,8,8.843433357775211,7,7.32083940692246,12,7.100576441735029,19.753222934901714,11.582142680883408
I1,1516,Roberto Soriano,Sampdoria,,2841,37,8,4.118627618998289,8,4.118627618998289,4,4.878601400181651,12.652617714833468,5.049078817944974
I1,1516,Franco Vázquez,Palermo,,3192,36,8,8.272770952433348,7,7.51147236302495,7,5.259980030357838,17.534475116059184,8.285841397941113
I1,1516,Ivan Perisic,Inter,,2410,34,7,7.491370175033808,7,7.491370175033808,6,3.7930552838370204,13.617308724671602,5.184201787225902
I1,1516,Emanuele Giaccherini,Bologna,,2190,28,7,3.8908779257908463,7,3.8908779257908463,0,4.325322697870433,7.616135556250811,2.4170559775084257
I1,1516,Felipe Anderson,Lazio,,2052,35,7,5.60760526265949,7,5.60760526265949,4,3.6040534041821957,11.214230850338936,4.145381566602737
I1,1516,Alessandro Florenzi,Roma,,2735,33,7,4.410433987155557,7,4.410433987155557,3,5.329168070107698,15.84120524674654,9.475518774241209
I1,1516,José Callejón,Napoli,,2848,38,7,8.49140041694045,7,8.49140041694045,7,4.197125006467104,18.51714325323701,7.193707671016455
I1,1516,Gregoire Defrel,Sassuolo,,2049,33,7,5.9448348470032215,7,5.9448348470032215,3,1.5409076772630215,9.437488541007042,2.5832453947514296
