league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
I1,1920,Ciro Immobile,Lazio,,3179,37,36,28.108765430748463,22,16.689363062381744,9,5.732697490602732,23.458132199943066,3.7399279307574034
I1,1920,Cristiano Ronaldo,Juventus,,2920,33,31,29.431685788556933,19,19.534961802884936,5,6.067226376384497,26.553606890141964,7.224641811102629
I1,1920,Romelu Lukaku,Inter,,2985,36,23,20.794337948784232,17,16.226585706695914,2,5.124767728149891,23.886113854125142,5.316864248365164
I1,1920,Francesco Caputo,Sassuolo,,2940,36,21,14.31505648419261,19,12.79250043258071,7,5.517016887664795,20.526265125721693,4.79113036673516
I1,1920,Duván Zapata,Atalanta,,2047,28,18,15.833167165517807,17,15.071868166327477,6,5.763869766145945,21.9683753605932,4.951401233673096
I1,1920,Luis Muriel,Atalanta,,1225,34,18,13.16878011636436,12,7.839688865467906,1,4.70155780389905,15.924872692674398,5.697577400133014
I1,1920,João Pedro,Cagliari,,3170,36,18,13.587584313005209,14,9.019789304584265,4,3.4426078982651234,17.57632730063051,6.634416775777936
I1,1920,Edin Dzeko,Roma,,2857,35,16,21.150355987250805,16,21.150355987250805,7,6.020592227578163,29.798950819298625,8.127791193313897
I1,1920,Andrea Belotti,Torino,,3010,36,15,16.82832372095436,8,10.73792968224734,4,5.020059783011675,15.490908056497574,3.162090703845024
I1,1920,Josip Ilicic,Atalanta,,1682,26,15,10.302356295287609,15,10.302356295287609,5,7.0947669968008995,23.532421188428998,10.623072260990739
I1,1920,Domenico Berardi,Sassuolo,,2521,31,14,10.253665913362056,12,7.969765156973153,10,7.873034365475178,18.357233034446836,6.4422936253249645
I1,1920,Lautaro Martínez,Inter,,2487,35,14,15.720712151378393,12,13.436816152185202,3,3.1426606830209494,19.058666795492172,5.4234310276806355
I1,1920,Marco Mancosu,Lecce,,2456,33,14,15.520460256375372,5,7.146207560785115,2,3.370796538889408,11.121595025062561,3.335930908098817
I1,1920,Giovanni Simeone,Cagliari,,2951,37,12,12.278662263415754,12,12.278662263415754,3,2.9999660663306713,16.307614900171757,2.71319901291281
I1,1920,Andrea Petagna,SPAL 2013,,3038,36,12,13.447419787757099,7,8.118322721682489,1,3.0871084993705153,13.111873854883015,4.879414613358676
I1,1920,Andreas Cornelius,Parma Calcio 1913,,1482,26,12,7.528960028663278,12,7.528960028663278,3,1.6179817002266645,10.615368086844683,1.952322212047875
I1,1920,Gianluca Lapadula,Lecce,,1808,25,11,9.833517180755734,9,8.310915069654584,0,1.2387498142197728,9.270818097516894,2.106314828619361
I1,1920,Fabio Quagliarella,Sampdoria,,2302,28,11,12.694549661129713,6,8.126753199845552,3,3.7642649058252573,11.538919039070606,2.5453762225806713
I1,1920,Paulo Dybala,Juventus,,2187,33,11,9.310342885553837,10,8.54903993755579,6,7.191226188093424,19.91658071335405,9.56288909446448
I1,1920,Manolo Gabbiadini,Sampdoria,,2043,33,11,7.862871311604977,10,7.101572327315807,1,3.5406722212210298,11.279241872951388,2.9115538243204355
I1,1920,Arkadiusz Milik,Napoli,,1754,26,11,11.055531712248921,11,11.055531712248921,0,1.7729783356189728,14.795822352170944,3.90429331921041
I1,1920,Ante Rebic,AC Milan,,1417,26,11,7.492967018857598,11,7.492967018857598,3,3.819942737929523,13.793150510638952,3.680917799472809
I1,1920,Jeremie Boga,Sassuolo,,2536,34,11,4.567409997805953,11,4.567409997805953,2,3.224501945078373,11.07051096856594,5.21479844301939
I1,1920,Federico Chiesa,Fiorentina,,2668,34,10,12.35086377710104,9,10.828271813690662,6,5.569174846634269,19.514575142413378,6.01035426184535
I1,1920,Zlatan Ibrahimovic,AC Milan,,1371,18,10,11.41749020665884,8,9.133594281971455,5,3.829546796157956,14.199741244316101,5.174322362989187
I1,1920,Kevin Lasagna,Udinese,,2578,36,10,10.628192365169525,10,10.628192365169525,1,2.2747020637616515,13.44550290890038,1.9855328109115362
I1,1920,Dejan Kulusevski,Parma Calcio 1913,,2954,36,10,7.2670906987041235,9,6.505791684612632,8,8.434681857004762,20.104144990444183,7.623329751193523
I1,1920,Hakan Calhanoglu,AC Milan,,2749,35,9,7.6816019881516695,8,6.920339958742261,9,8.011522492393851,19.85451729223132,8.756982326507568
I1,1920,Henrikh Mkhitaryan,Roma,,1538,22,9,6.188466884195805,9,6.188466884195805,5,3.263670163229108,13.575276017189026,5.561246877536178
I1,1920,Goran Pandev,Genoa,,1673,34,9,6.467586030252278,9,6.467586030252278,1,2.3046118300408125,13.506857691332698,5.404654533602297
I1,1920,Mario Pasalic,Atalanta,,2443,35,9,10.014533215202391,9,10.014533215202391,5,4.549632465466857,21.75920226611197,11.893086744472384
I1,1920,Dries Mertens,Napoli,,1688,31,9,6.45439029764384,9,6.45439029764384,7,5.916114403866231,14.29087935294956,4.190692910924554
I1,1920,Joaquín Correa,Lazio,,2007,30,9,9.575201097875834,9,8.813905093818903,2,3.161220194771886,13.525767482817173,3.953991588205099
I1,1920,Felipe Caicedo,Lazio,,1427,30,9,6.388952203094959,9,5.627653189003468,2,2.82886962313205,10.128338310867548,2.4290986927226186
I1,1920,Robin Gosens,Atalanta,,2638,34,9,6.42340737208724,9,6.42340737208724,7,3.6214444134384394,18.24456511437893,10.977985163219273
I1,1920,Musa Barrow,"Atalanta,Bologna",,1529,25,9,7.550139792263508,8,6.027541626244783,4,4.190246731042862,10.509739644825459,2.855596987530589
I1,1920,Gonzalo Higuaín,Juventus,,1866,32,8,10.087238993495703,8,10.087238993495703,4,4.924903925508261,15.302674751728773,3.569639442488551
I1,1920,Lorenzo Insigne,Napoli,,2852,37,8,13.023430295288563,3,9.216980963945389,6,7.668638428673148,22.409112378954887,11.923518257215619
I1,1920,Stefano Okaka,Udinese,,2435,33,8,8.239937787875533,8,8.239937787875533,2,1.908740235492587,13.800995521247387,5.2772520603612065
I1,1920,Domenico Criscito,Genoa,,2049,26,8,7.907501485198736,0,0.2946316972374916,0,1.3465876076370478,6.056634593755007,5.296600047498941
I1,1920,Riccardo Orsolini,Bologna,,2718,37,8,9.521243624389172,8,9.521243624389172,6,8.780269923619926,18.8634351529181,7.0155302891507745
I1,1920,Ruslan Malinovskiy,Atalanta,,1500,34,8,4.234773071482778,8,3.473474057391286,3,4.678754461929202,13.985556179657578,9.395588524639606
I1,1920,Samuel Di Carmine,Verona,,1319,22,8,6.504082385450602,7,4.981487270444632,0,0.9941748809069395,6.707840490154922,2.031572544015944
I1,1920,Aleksandar Kolarov,Roma,,2728,32,7,6.698397692292929,5,3.65332880243659,4,4.556032946333289,17.206804178655148,13.999759584665298
I1,1920,Gastón Ramírez,Sampdoria,,1414,26,7,5.948077545501292,4,3.664218400605023,2,2.851084429770708,5.485209925100207,2.0626297844573855
I1,1920,Rodrigo de Paul,Udinese,,2831,34,7,5.401642860844731,7,5.401642860844731,6,9.779395781457424,18.01321103889495,7.944956838153303
I1,1920,Erick Pulgar,Fiorentina,,2936,37,7,7.33827893063426,0,1.2480048276484013,6,5.6077188942581415,12.47752621024847,10.301628768444061
I1,1920,Alejandro Gomez,Atalanta,,2879,36,7,8.4373623682186,7,8.4373623682186,16,10.007644957862794,26.194511899724603,15.412753357551992
I1,1920,Rodrigo Palacio,Bologna,,2528,35,7,8.726712061092257,7,8.726712061092257,3,5.029876878485084,17.938259007409215,6.077196916565299
I1,1920,Sergej Milinkovic-Savic,Lazio,,3038,37,7,5.316485211253166,7,5.316485211253166,4,4.6215039268136024,15.961734548211098,9.44918805360794
I1,1920,Simone Zaza,Torino,,1633,24,7,6.065119735896587,7,6.065119735896587,1,1.6997816022485495,8.537997610867023,1.5972681678831577
I1,1920,Gervinho,Parma Calcio 1913,,2290,31,7,9.286410562694073,7,8.525110594928265,4,2.7887088852003217,13.858227937482297,3.077998073771596
I1,1920,Matteo Pessina,Verona,,2495,35,7,5.356208799406886,7,5.356208799406886,0,1.7598204668611288,11.804108536802232,6.361335165798664
I1,1920,Alfredo Donnarumma,Brescia,,1694,31,7,7.065997123718262,5,5.543397128582001,2,1.394518262706697,6.795941503718495,1.5821647718548775
I1,1920,Ernesto Torregrossa,Brescia,,1858,25,7,8.12763605453074,5,6.605077994987369,3,2.774046828970313,11.08259840682149,4.832956355065107
I1,1920,Jordan Veretout,Roma,,2638,33,6,4.7388707511126995,1,0.932413499802351,0,3.5026069283485413,14.684327898547053,13.021637747064233
I1,1920,Juraj Kucka,Parma Calcio 1913,,1938,26,6,4.680576890707016,4,3.1580188795924187,3,2.7062415704131126,8.55471719801426,3.774863127619028
I1,1920,Luis Alberto,Lazio,,3131,36,6,7.025785835459828,5,6.264486903324723,15,10.833037495613098,21.288217958062887,10.857132110744715
