league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
F1,2324,2023-08-12,Marseille,Reims,,,True,2,1,1.5127,0.993374,1.5127,0.993374,0.993374,1.5127,14.647058823529411,5.379310344827586,10,3,1.7955,0.9138,0.5016,0.2907,0.2077
F1,2324,2023-08-12,Nice,Lille,,,True,1,1,1.12141,1.53437,1.12141,1.53437,1.53437,1.12141,19.27777777777778,6.020833333333333,3,6,1.006,1.7044000000000001,0.2388,0.2896,0.4716
F1,2324,2023-08-12,Brest,Lens,,,True,3,2,2.91934,0.960002,1.39915,0.960002,0.960002,1.39915,7.592592592592593,10.842105263157896,4,6,2.6626000000000003,0.2323,0.8525,0.1051,0.0424
F1,2324,2023-08-12,Paris Saint Germain,Lorient,,,True,0,0,1.36166,0.136269,1.36166,0.136269,0.136269,1.36166,7.5,41.6,15,1,2.4181,0.33909999999999996,0.7251,0.2428,0.0321
F1,2324,2023-08-13,Nantes,Toulouse,,,True,1,2,1.07028,2.06035,0.31018,2.06035,2.06035,0.31018,27.25,12.8,2,6,0.6139,2.1475,0.1251,0.2386,0.6363
F1,2324,2023-08-13,Clermont Foot,Monaco,,,True,2,4,1.97981,3.40428,1.97981,3.40428,3.40428,1.97981,10.52,9.1,5,11,0.4618,2.3752,0.0996,0.163,0.7374
F1,2324,2023-08-13,Montpellier,Le Havre,,,True,2,2,1.2977,1.24958,1.2977,1.24958,1.24958,1.2977,8.833333333333334,21.857142857142858,8,3,1.3703,1.2773,0.3393,0.3524,0.3083
F1,2324,2023-08-13,Rennes,Metz,,,True,5,1,4.67967,0.561838,4.67967,0.561838,0.561838,4.67967,7.7727272727272725,20.047619047619047,15,2,2.9768999999999997,0.013499999999999998,0.9891,0.0096,0.0013
F1,2324,2023-08-13,Strasbourg,Lyon,,,True,2,1,1.16184,2.05387,1.16184,2.05387,2.05387,1.16184,19.5,6.24,1,10,0.7297,2.0311,0.1635,0.2392,0.5973
F1,2324,2023-08-18,Metz,Marseille,,,True,2,2,0.360903,1.49349,0.360903,1.49349,1.49349,0.360903,8.461538461538462,10.61111111111111,3,4,0.4437,2.3229,0.0701,0.2334,0.6965
F1,2324,2023-08-19,Lyon,Montpellier,,,True,1,4,0.641589,1.91808,0.641589,1.91808,1.91808,0.641589,5.757575757575758,18.2,10,3,0.47809999999999997,2.3276,0.0946,0.1943,0.7111
F1,2324,2023-08-19,Toulouse,Paris Saint Germain,,,True,1,1,1.15991,2.00415,0.399817,1.24405,1.24405,0.399817,24.894736842105264,6.7368421052631575,2,9,0.7102999999999999,2.0333,0.1513,0.2564,0.5923
F1,2324,2023-08-20,Lille,Nantes,,,True,2,0,3.239,1.27164,3.239,1.27164,1.27164,3.239,10.470588235294118,14.1875,16,9,2.6098,0.2722,0.8306,0.118,0.0514
F1,2324,2023-08-20,Lorient,Nice,,,True,1,1,0.750785,2.42649,0.750785,2.42649,2.42649,0.750785,30.571428571428573,9.67741935483871,1,12,0.33509999999999995,2.5155,0.0619,0.1494,0.7887
F1,2324,2023-08-20,Reims,Clermont Foot,,,True,2,0,2.41479,0.399613,2.41479,0.399613,0.399613,2.41479,10.037037037037036,13.38888888888889,6,5,2.8439999999999994,0.09570000000000001,0.9279,0.0603,0.0118
F1,2324,2023-08-20,Le Havre,Brest,,,True,1,2,0.866995,1.60466,0.866995,1.60466,1.60466,0.866995,7.64,7.0,11,3,0.7685,1.9865,0.1745,0.245,0.5805
F1,2324,2023-08-20,Monaco,Strasbourg,,,True,3,0,1.30947,0.552621,1.30947,0.552621,0.552621,1.30947,6.575,10.176470588235293,6,1,2.0358,0.669,0.5802,0.2952,0.1246
F1,2324,2023-08-20,Lens,Rennes,,,True,1,1,1.3445,1.62597,1.3445,0.865874,0.865874,1.3445,12.375,16.928571428571427,6,4,1.0892,1.6205,0.2663,0.2903,0.4434
F1,2324,2023-08-25,Nantes,Monaco,,,True,3,3,0.906833,4.95812,0.146738,4.95812,4.95812,0.146738,17.3,10.05,5,18,0.006699999999999999,2.9875,0.0003,0.0058,0.9939
F1,2324,2023-08-26,Marseille,Brest,,,True,2,0,3.50896,1.72801,3.50896,1.72801,1.72801,3.50896,19.0,11.545454545454545,14,7,2.4177999999999997,0.44530000000000003,0.7603,0.1369,0.1028
F1,2324,2023-08-26,Paris Saint Germain,Lens,,,True,3,1,1.86713,0.487094,1.86713,0.487094,0.487094,1.86713,7.863636363636363,15.090909090909092,16,4,2.3926,0.4183,0.7345,0.1891,0.0764
F1,2324,2023-08-27,Rennes,Le Havre,,,True,2,2,3.49731,0.41475,3.49731,0.41475,0.41475,3.49731,16.8125,13.633333333333333,15,5,2.9523999999999995,0.0298,0.9782,0.0178,0.004
F1,2324,2023-08-27,Strasbourg,Toulouse,,,True,2,0,2.84995,0.308716,2.84995,0.308716,0.308716,2.84995,13.666666666666666,6.742857142857143,2,7,2.8795,0.0736,0.9442,0.0469,0.0089
F1,2324,2023-08-27,Clermont Foot,Metz,,,True,0,1,0.540615,0.791472,0.540615,0.791472,0.791472,0.540615,4.352941176470588,23.470588235294116,5,2,1.035,1.5828000000000002,0.2176,0.3822,0.4002
F1,2324,2023-08-27,Montpellier,Reims,,,True,1,3,1.42165,1.8496,1.42165,1.08951,1.08951,1.42165,12.4,5.84375,9,2,1.0295999999999998,1.7090999999999998,0.2561,0.2613,0.4826
F1,2324,2023-08-27,Lorient,Lille,,,True,4,1,1.745,1.45127,1.745,1.45127,1.45127,1.745,9.962962962962964,6.551724137931035,5,13,1.6128,1.1322,0.4526,0.255,0.2924
F1,2324,2023-08-27,Nice,Lyon,,,True,0,0,1.82327,0.25547,1.82327,0.25547,0.25547,1.82327,10.26086956521739,8.756756756756756,3,4,2.6183,0.2342,0.8236,0.1475,0.0289
F1,2324,2023-09-01,Nantes,Marseille,,,True,1,1,0.621642,2.77866,0.621642,2.77866,2.77866,0.621642,38.875,9.526315789473685,4,14,0.2157,2.682,0.0378,0.1023,0.8599
F1,2324,2023-09-02,Brest,Rennes,,,True,0,0,1.58468,0.248338,1.58468,0.248338,0.248338,1.58468,22.0,13.0,4,0,2.5346,0.2912,0.7868,0.1742,0.039
F1,2324,2023-09-02,Monaco,Lens,,,True,3,0,1.24938,0.612432,1.24938,0.612432,0.612432,1.24938,8.766666666666667,11.72,12,6,1.9676000000000002,0.7421,0.5591,0.2903,0.1506
F1,2324,2023-09-03,Toulouse,Clermont Foot,,,True,2,2,0.64111,1.40431,0.64111,0.644213,0.644213,0.64111,11.928571428571429,6.896551724137931,4,3,0.6414,2.0838,0.1222,0.2748,0.603
F1,2324,2023-09-03,Lille,Montpellier,,,True,1,0,1.33906,0.793407,1.33906,0.793407,0.793407,1.33906,8.857142857142858,13.083333333333334,8,2,1.7839,0.9157,0.4945,0.3004,0.2051
F1,2324,2023-09-03,Le Havre,Lorient,,,True,3,0,1.70033,0.675614,1.70033,0.675614,0.675614,1.70033,21.72222222222222,25.727272727272727,7,7,2.1708000000000003,0.5958,0.6458,0.2334,0.1208
F1,2324,2023-09-03,Metz,Reims,,,True,2,2,1.14763,0.859494,1.14763,0.859494,0.859494,1.14763,24.5,5.258064516129032,3,13,1.574,1.1054,0.4178,0.3206,0.2616
F1,2324,2023-09-03,Nice,Strasbourg,,,True,2,0,2.28809,0.158524,2.28809,0.158524,0.158524,2.28809,11.4,13.181818181818182,5,0,2.8106999999999998,0.10859999999999999,0.91,0.0807,0.0093
F1,2324,2023-09-03,Lyon,Paris Saint Germain,,,True,1,4,2.44259,4.91949,1.68249,4.15939,4.15939,1.68249,21.208333333333332,12.375,8,17,0.2842,2.6239,0.0641,0.0919,0.844
F1,2324,2023-09-15,Paris Saint Germain,Nice,,,True,2,3,1.21929,1.94985,1.21929,1.94985,1.94985,1.21929,7.625,14.88888888888889,11,7,0.8608,1.9042,0.2086,0.235,0.5564
F1,2324,2023-09-16,Rennes,Lille,,,True,2,2,0.427673,1.60903,0.427673,1.60903,1.60903,0.427673,17.545454545454547,8.864864864864865,3,6,0.3849,2.4129,0.0609,0.2022,0.7369
F1,2324,2023-09-16,Lens,Metz,,,True,0,1,1.61194,0.629577,1.61194,0.629577,0.629577,1.61194,4.545454545454546,23.0,14,2,2.0888,0.6359,0.6045,0.2753,0.1202
F1,2324,2023-09-17,Lorient,Monaco,,,True,2,2,0.660724,1.54062,0.660724,1.54062,1.54062,0.660724,18.705882352941178,9.956521739130435,7,13,0.7041999999999999,2.0302,0.1462,0.2656,0.5882
F1,2324,2023-09-17,Strasbourg,Montpellier,,,True,2,2,2.27232,1.03603,2.27232,1.03603,1.03603,2.27232,13.346153846153847,7.235294117647059,8,5,2.3365,0.4714,0.7148,0.1921,0.0931
F1,2324,2023-09-17,Clermont Foot,Nantes,,,True,0,1,1.26417,0.866302,0.504075,0.866302,0.866302,0.504075,11.333333333333334,9.0,1,1,1.7317,0.9376,0.467,0.3307,0.2023
F1,2324,2023-09-17,Reims,Brest,,,True,1,2,1.97443,1.56067,1.97443,1.56067,1.56067,1.97443,6.125,6.862068965517241,2,6,1.7124,1.0449,0.4899,0.2427,0.2674
F1,2324,2023-09-17,Marseille,Toulouse,,,True,0,0,1.16853,0.882315,1.16853,0.882315,0.882315,1.16853,8.333333333333334,15.4375,13,9,1.5607,1.1293,0.4169,0.31,0.2731
F1,2324,2023-09-17,Lyon,Le Havre,,,True,0,0,1.83314,1.25165,1.83314,1.25165,1.25165,1.83314,9.625,12.071428571428571,17,4,1.7876000000000003,0.9455000000000001,0.5069,0.2669,0.2262
F1,2324,2023-09-22,Monaco,Nice,,,True,0,1,1.80137,1.10143,0.281179,1.10143,1.10143,0.281179,9.125,15.473684210526315,9,6,2.0215,0.724,0.589,0.2545,0.1565
F1,2324,2023-09-23,Nantes,Lorient,,,True,5,3,2.52906,1.59675,1.76896,1.59675,1.59675,1.76896,16.956521739130434,14.411764705882353,9,5,2.035,0.7386999999999999,0.6029,0.2263,0.1708
F1,2324,2023-09-23,Brest,Lyon,,,True,1,0,2.54509,0.254128,2.54509,0.254128,0.254128,2.54509,5.515151515151516,6.606060606060606,11,4,2.7892,0.127,0.9018,0.0838,0.0144
