league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
F1,2223,2022-08-05,Lyon,Ajaccio,,,True,2,1,1.85675,1.13852,1.09665,0.378421,0.378421,1.09665,10.6875,13.838709677419354,5,3,1.9983,0.7163999999999999,0.571,0.2853,0.1437
F1,2223,2022-08-06,Strasbourg,Monaco,,,True,1,2,1.39118,2.47965,1.39118,2.47965,2.47965,1.39118,7.36,11.037037037037036,8,7,0.667,2.1258999999999997,0.1533,0.2071,0.6396
F1,2223,2022-08-06,Clermont Foot,Paris Saint Germain,,,True,0,5,0.194932,4.11887,0.194932,4.11887,4.11887,0.194932,18.2,10.72,4,12,0.0166,2.9709999999999996,0.0014,0.0124,0.9862
F1,2223,2022-08-07,Toulouse,Nice,,,True,1,1,1.85439,0.69938,1.85439,0.69938,0.69938,1.85439,9.055555555555555,14.157894736842104,7,4,2.4185000000000003,0.3935,0.7435,0.188,0.0685
F1,2223,2022-08-07,Lille,Auxerre,,,True,4,1,1.29993,0.769926,1.29993,0.769926,0.769926,1.29993,14.166666666666666,23.6875,15,7,1.7819,0.9164000000000001,0.4934,0.3017,0.2049
F1,2223,2022-08-07,Montpellier,Troyes,,,True,3,2,1.57764,1.84274,1.57764,1.08264,1.08264,1.57764,9.869565217391305,14.444444444444445,6,2,1.1437,1.5777999999999999,0.2884,0.2785,0.4331
F1,2223,2022-08-07,Angers,Nantes,,,True,0,0,1.91609,1.14718,1.91609,1.14718,1.14718,1.91609,7.62962962962963,7.666666666666667,11,3,1.9488999999999999,0.8206000000000001,0.5728,0.2305,0.1967
F1,2223,2022-08-07,Lens,Brest,,,True,3,2,3.31681,1.04228,2.55671,0.28219,0.28219,2.55671,5.92,18.705882352941178,7,4,2.7418,0.1708,0.8848,0.0874,0.0278
F1,2223,2022-08-07,Rennes,Lorient,,,True,0,1,1.40484,0.70567,1.40484,0.70567,0.70567,1.40484,7.433333333333334,23.1875,14,3,1.9147,0.7972,0.5422,0.2881,0.1697
F1,2223,2022-08-07,Marseille,Reims,,,True,4,1,2.77019,0.676094,2.77019,0.676094,0.676094,2.77019,6.964285714285714,15.4,7,8,2.7433,0.1687,0.8851,0.088,0.0269
