league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
F1,2122,2021-08-06,Monaco,Nantes,,,True,1,1,1.76899,0.239715,1.76899,0.239715,0.239715,1.76899,3.9642857142857144,26.0,13,2,2.5701,0.264,0.8014,0.1659,0.0327
F1,2122,2021-08-07,Lyon,Brest,,,True,1,1,1.17521,1.01966,1.17521,1.01966,1.01966,1.17521,8.31578947368421,30.0,7,5,1.4803000000000002,1.2262,0.3956,0.2935,0.3109
F1,2122,2021-08-07,Troyes,Paris Saint Germain,,,True,1,2,0.618173,1.48651,0.618173,1.48651,1.48651,0.618173,66.8,10.76923076923077,6,12,0.6406,2.1052,0.1288,0.2542,0.617
F1,2122,2021-08-08,Rennes,Lens,,,True,1,1,0.598423,2.13637,0.598423,2.13637,2.13637,0.598423,7.481481481481482,16.761904761904763,5,2,0.31289999999999996,2.5419,0.0559,0.1452,0.7989
F1,2122,2021-08-08,Saint-Etienne,Lorient,,,True,1,1,1.85797,0.835981,1.09787,0.835981,0.835981,1.09787,7.916666666666667,12.615384615384615,3,7,2.2033,0.5791,0.6619,0.2176,0.1205
F1,2122,2021-08-08,Strasbourg,Angers,,,True,0,2,0.267011,1.41617,0.267011,1.41617,1.41617,0.267011,8.185185185185185,11.36,3,3,0.34099999999999997,2.4587,0.0469,0.2003,0.7528
F1,2122,2021-08-08,Bordeaux,Clermont Foot,,,True,0,2,0.510543,2.95652,0.510543,2.95652,2.95652,0.510543,10.727272727272727,14.0,1,6,0.1266,2.799,0.0174,0.0744,0.9082
F1,2122,2021-08-08,Nice,Reims,,,True,0,0,1.09947,0.158446,1.09947,0.158446,0.158446,1.09947,6.741935483870968,16.80952380952381,4,4,2.2595,0.43489999999999995,0.6513,0.3056,0.0431
F1,2122,2021-08-08,Metz,Lille,,,True,3,3,1.02062,1.62245,1.02062,1.62245,1.62245,1.02062,12.875,7.636363636363637,3,8,0.9089999999999999,1.8279,0.2153,0.2631,0.5216
F1,2122,2021-08-08,Montpellier,Marseille,,,True,2,3,0.764726,2.15797,0.764726,2.15797,2.15797,0.764726,13.0,10.68421052631579,2,13,0.4635,2.3468999999999998,0.0913,0.1896,0.7191
