league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
F1,2021,2020-08-21,Bordeaux,Nantes,,,True,0,0,0.600075,0.187821,0.600075,0.187821,0.187821,0.600075,24.46153846153846,13.0,0,2,1.8613,0.6994,0.474,0.4393,0.0867
F1,2021,2020-08-22,Dijon,Angers,,,True,0,1,0.739709,2.02214,0.739709,2.02214,2.02214,0.739709,22.0,24.125,5,6,0.42169999999999996,2.3819000000000004,0.0751,0.1964,0.7285
F1,2021,2020-08-22,Lille,Rennes,,,True,1,1,0.400974,1.29518,0.400974,1.29518,1.29518,0.400974,16.5,23.071428571428573,1,6,0.5357,2.1838999999999995,0.0851,0.2804,0.6345
F1,2021,2020-08-23,Monaco,Reims,,,True,2,2,2.67622,1.83257,2.67622,1.83257,1.83257,2.67622,3.787878787878788,21.19047619047619,14,3,1.9379000000000002,0.8591,0.5783,0.203,0.2187
F1,2021,2020-08-23,Lorient,Strasbourg,,,True,3,1,3.07214,0.326826,2.31211,0.326826,0.326826,2.31211,7.171428571428572,17.4,2,4,2.9185,0.04870000000000001,0.9619,0.0328,0.0053
F1,2021,2020-08-23,Nimes,Brest,,,True,4,0,2.14597,0.468011,2.14597,0.468011,0.468011,2.14597,8.206896551724139,6.066666666666666,7,4,2.5644,0.2919,0.8069,0.1437,0.0494
F1,2021,2020-08-23,Nice,Lens,,,True,2,1,0.180464,3.03614,0.180464,2.27604,2.27604,0.180464,7.266666666666667,12.413793103448276,3,5,0.020300000000000002,2.9621,0.0009,0.0176,0.9815
F1,2021,2020-08-28,Lyon,Dijon,,,True,4,1,3.97148,0.215658,2.45129,0.215658,0.215658,2.45129,6.0,28.6,15,0,2.9778000000000002,0.012899999999999998,0.9895,0.0093,0.0012
F1,2021,2020-08-29,Rennes,Montpellier,,,True,2,1,1.78715,0.491784,1.78715,0.491784,0.491784,1.78715,5.107142857142857,13.266666666666667,7,2,2.3509,0.4501,0.7173,0.199,0.0837
F1,2021,2020-08-29,Strasbourg,Nice,,,True,0,2,0.227899,1.20894,0.227899,0.448847,0.448847,0.227899,16.28,12.761904761904763,4,1,0.3312,2.4486000000000003,0.037,0.2202,0.7428
F1,2021,2020-08-30,Reims,Lille,,,True,0,1,0.206627,0.906784,0.206627,0.906784,0.906784,0.206627,10.8125,16.391304347826086,0,0,0.5942000000000001,2.0387000000000004,0.0757,0.3671,0.5572
F1,2021,2020-08-30,Angers,Bordeaux,,,True,0,2,0.511549,2.28529,0.511549,2.28529,2.28529,0.511549,8.32258064516129,7.9743589743589745,6,2,0.24159999999999998,2.6329000000000002,0.0387,0.1255,0.8358
F1,2021,2020-08-30,Metz,Monaco,,,True,0,1,0.626118,0.189291,0.626118,0.189291,0.189291,0.626118,8.74074074074074,10.37037037037037,4,2,1.7566,0.7678,0.427,0.4756,0.0974
F1,2021,2020-08-30,Nantes,Nimes,,,True,2,1,2.15547,0.874864,1.39544,0.874864,0.874864,1.39544,16.705882352941178,5.958333333333333,1,8,2.3619,0.4629,0.7289,0.1752,0.0959
F1,2021,2020-08-30,Saint-Etienne,Lorient,,,True,2,0,1.39361,0.2149,1.39361,0.2149,0.2149,1.39361,9.125,6.6976744186046515,2,1,2.4265,0.3547,0.7359,0.2188,0.0453
F1,2021,2020-08-30,Brest,Marseille,,,True,2,3,2.12594,1.32391,2.12594,1.32391,1.32391,2.12594,6.34375,14.333333333333334,11,3,1.9946000000000002,0.7697,0.5863,0.2357,0.178
F1,2021,2020-09-10,Lens,Paris Saint Germain,,,True,1,0,1.71747,0.344198,1.71747,0.344198,0.344198,1.71747,15.371428571428572,4.875,5,4,2.5627999999999997,0.2762,0.8006,0.161,0.0384
F1,2021,2020-09-11,Bordeaux,Lyon,,,True,0,0,0.231132,1.79726,0.231132,1.79726,1.79726,0.231132,15.875,5.153846153846154,2,13,0.26139999999999997,2.5669,0.0299,0.1717,0.7984
F1,2021,2020-09-12,Montpellier,Nice,,,True,3,1,1.69934,0.376694,1.69934,0.376694,0.376694,1.69934,11.68,7.2631578947368425,8,0,2.4123,0.3861,0.7369,0.2016,0.0615
F1,2021,2020-09-12,Saint-Etienne,Strasbourg,,,True,2,0,1.76107,1.30205,1.00098,1.30205,1.30205,1.00098,9.8,9.08695652173913,2,4,1.8361,0.8869,0.5197,0.277,0.2033
F1,2021,2020-09-13,Lille,Metz,,,True,1,0,0.814528,0.736721,0.814528,0.736721,0.736721,0.814528,6.029411764705882,13.08695652173913,9,2,1.3336000000000001,1.2886,0.3186,0.3778,0.3036
F1,2021,2020-09-13,Lorient,Lens,,,True,2,3,0.919743,1.98746,0.159648,1.22737,1.22737,0.159648,6.909090909090909,7.148148148148148,3,8,0.4905,2.2647,0.0819,0.2448,0.6733
F1,2021,2020-09-13,Dijon,Brest,,,True,0,2,0.296281,2.19687,0.296281,2.19687,2.19687,0.296281,11.428571428571429,9.96551724137931,5,4,0.1817,2.7053,0.0229,0.113,0.8641
F1,2021,2020-09-13,Angers,Reims,,,True,1,0,2.14867,0.324767,1.38857,0.324767,0.324767,1.38857,15.11111111111111,18.05263157894737,2,3,2.6885,0.19729999999999998,0.8581,0.1142,0.0277
F1,2021,2020-09-13,Nimes,Rennes,,,True,2,4,1.00844,2.0941,1.00844,2.0941,2.0941,1.00844,9.535714285714286,12.105263157894736,2,5,0.5914999999999999,2.2064000000000004,0.1298,0.2021,0.6681
F1,2021,2020-09-13,Monaco,Nantes,,,True,2,1,2.27042,1.10894,2.27042,1.10894,1.10894,2.27042,9.066666666666666,17.0,8,5,2.1481,0.6357999999999999,0.644,0.2161,0.1399
F1,2021,2020-09-13,Paris Saint Germain,Marseille,,,True,0,1,2.22184,0.502817,2.22184,0.502817,0.502817,2.22184,4.375,12.375,6,1,2.6763,0.2061,0.8529,0.1176,0.0295
F1,2021,2020-09-15,Montpellier,Lyon,,,True,2,1,1.75168,2.17049,0.991589,1.4104,1.4104,0.991589,11.090909090909092,8.74074074074074,3,10,1.0406,1.6727,0.2513,0.2867,0.462
F1,2021,2020-09-16,Paris Saint Germain,Metz,,,True,1,0,2.42357,0.980849,2.42357,0.980849,0.980849,2.42357,6.9411764705882355,36.3,11,4,2.3446,0.4759,0.7217,0.1795,0.0988
F1,2021,2020-09-17,Marseille,Saint-Etienne,,,True,0,2,2.65376,1.02937,2.65376,1.02937,1.02937,2.65376,8.76923076923077,10.172413793103448,10,4,2.4367,0.4132,0.7622,0.1501,0.0877
F1,2021,2020-09-18,Lyon,Nimes,,,True,0,0,1.62529,0.714832,1.62529,0.714832,0.714832,1.62529,2.911764705882353,13.52,10,2,2.1487,0.6061,0.6345,0.2452,0.1203
F1,2021,2020-09-19,Lens,Bordeaux,,,True,2,1,3.02331,0.359182,2.26321,0.359182,0.359182,2.26321,10.0,11.758620689655173,6,2,2.8739999999999997,0.078,0.942,0.048,0.01
F1,2021,2020-09-19,Rennes,Monaco,,,True,2,1,0.857476,0.816922,0.857476,0.816922,0.816922,0.857476,13.8,20.526315789473685,3,2,1.3539999999999999,1.2873999999999999,0.3318,0.3586,0.3096
F1,2021,2020-09-20,Nice,Paris Saint Germain,,,True,0,3,0.930504,3.32755,0.930504,2.56746,2.56746,0.930504,25.153846153846153,15.125,6,11,0.132,2.7983999999999996,0.0208,0.0696,0.9096
F1,2021,2020-09-20,Strasbourg,Dijon,,,True,1,0,2.38097,0.487834,2.38097,0.487834,0.487834,2.38097,13.45,20.176470588235293,10,5,2.6767,0.20800000000000002,0.8538,0.1153,0.0309
F1,2021,2020-09-20,Metz,Reims,,,True,2,1,1.71276,1.18244,1.71276,0.422348,0.422348,1.71276,4.764705882352941,14.25,3,6,1.8356000000000001,0.8642000000000001,0.5118,0.3002,0.188
F1,2021,2020-09-20,Montpellier,Angers,,,True,4,1,1.94396,0.772287,1.94396,0.772287,0.772287,1.94396,17.95,17.166666666666668,4,5,2.2489999999999997,0.5516,0.6832,0.1994,0.1174
F1,2021,2020-09-20,Brest,Lorient,,,True,3,2,1.21203,1.49951,1.21203,1.49951,1.49951,1.21203,6.081081081081081,15.052631578947368,10,1,1.1121,1.6038000000000001,0.276,0.2841,0.4399
F1,2021,2020-09-20,Nantes,Saint-Etienne,,,True,2,2,1.33579,1.03738,1.33579,1.03738,1.03738,1.33579,8.0,10.55,8,3,1.5556,1.048,0.3864,0.3964,0.2172
F1,2021,2020-09-20,Marseille,Lille,,,True,1,1,0.865098,1.49471,0.865098,1.49471,1.49471,0.865098,8.115384615384615,11.461538461538462,5,7,0.8146,1.9018,0.177,0.2836,0.5394
