league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
SP1,1718,Lionel Messi,Barcelona,,2995,36,34,28.946291390806437,32,25.973176393657923,12,15.100405801087618,48.18063086271286,21.63439449854195
SP1,1718,Cristiano Ronaldo,Real Madrid,,2304,27,26,26.999309986829758,23,24.026196867227554,5,5.524839024990797,31.62383684515953,9.471848987042904
SP1,1718,Luis Suárez,Barcelona,,2902,33,25,25.36797896027565,24,24.624704957008362,12,11.144682643935084,38.56682434864342,8.494499390944839
SP1,1718,Iago Aspas,Celta Vigo,,2939,34,22,17.546523582190275,20,15.317330490797758,5,8.858793137595057,31.42611799389124,11.639251209795475
SP1,1718,Cristhian Stuani,Girona,,2728,33,21,18.785554103553295,16,15.069159049540758,0,0.957874481100589,11.786210827063769,1.4602142125368118
SP1,1718,Antoine Griezmann,Atletico Madrid,,2532,32,19,14.592844747006893,17,13.106297507882118,9,5.752699899487197,21.75496096909046,5.343912184238434
SP1,1718,Maxi Gómez,Celta Vigo,,3084,36,17,16.014192320406437,17,16.014192320406437,4,4.2972936518490314,22.774309907108545,4.923011703416705
SP1,1718,Gerard Moreno,Espanyol,,3413,38,16,15.84595245309174,15,14.359533490613103,1,4.254492288921028,19.692108819261193,5.460851146839559
SP1,1718,Gareth Bale,Real Madrid,,1803,26,16,12.18246204406023,15,11.43918902426958,2,5.8870493564754725,19.837879944592714,6.233250800520182
SP1,1718,Rodrigo,Valencia,,2699,37,16,14.549195786938071,15,13.805918795987964,4,3.908317405730486,20.0684145539999,5.152240017428994
SP1,1718,Carlos Bacca,Villarreal,,2513,35,15,14.397431110963225,14,13.654153300449252,6,5.562116879969835,20.904750876128674,4.958872174844146
SP1,1718,Willian José,Real Sociedad,,2789,34,15,11.709622230380774,12,8.73663816973567,4,4.993508949875832,14.918086409568787,4.795238073915243
SP1,1718,Simone Zaza,Valencia,,2082,33,13,10.359604505822062,13,10.359604505822062,1,2.3537987545132637,13.20799507945776,2.728496480733156
SP1,1718,Ángel,Getafe,,2304,33,13,10.469764554873109,13,9.726486528292298,2,4.419212125241756,13.114171270281076,2.169402616098523
SP1,1718,Mikel Oyarzabal,Real Sociedad,,2788,35,12,8.98803398758173,12,8.98803398758173,5,5.492831699550152,16.703873919323087,6.047402979806066
SP1,1718,Santi Mina,Valencia,,1548,32,12,8.923802714794874,11,8.180525701493025,2,2.041029918938875,10.492056138813496,2.4853996839374304
SP1,1718,Sergio León,Real Betis,,1984,31,11,10.064538015052676,11,9.32126103155315,1,1.179199174977839,11.084632508456707,1.51486543007195
SP1,1718,Portu,Girona,,3016,37,11,8.18498558178544,11,8.18498558178544,5,6.591415591537952,14.57052250020206,3.188091730698943
SP1,1718,Munir,Alaves,,2459,33,10,9.699638647958636,10,9.699638647958636,6,4.519894137978554,12.660594698041677,1.7050500232726336
SP1,1718,Morales,Levante,,3070,35,10,9.57694691978395,7,7.34724229387939,8,7.461080899462104,14.592306667938828,3.4097301280125976
SP1,1718,Raúl García,Athletic Club,,2645,34,10,10.262931356206536,7,8.033098304644227,1,3.491834871470928,11.723064766265452,4.553347911685705
SP1,1718,Jonathan Calleri,Las Palmas,,3112,37,9,13.241059372201562,4,9.524800950661302,3,2.9048602040857077,10.36804828979075,2.5199098018929362
SP1,1718,Adrián,Deportivo La Coruna,,2347,30,9,7.871933374553919,9,7.871933374553919,5,5.8141610492020845,12.504990616813302,3.703460121527314
SP1,1718,Cédric Bakambu,Villarreal,,1277,15,9,6.64107002876699,8,5.897920032963157,0,1.3005484715104103,7.358360793441534,1.0280908085405827
SP1,1718,Aduriz,Athletic Club,,2137,33,9,11.442093497142196,6,7.725838406011462,1,1.5712409801781178,8.600986825302243,1.028168011456728
SP1,1718,Wissam Ben Yedder,Sevilla,,1701,25,9,12.729272723197937,9,12.729272723197937,3,2.186676717363298,16.333658606745303,2.5258404724299908
SP1,1718,Paulinho,Barcelona,,1932,34,9,11.174661604687572,9,11.174661604687572,2,2.7728103697299957,22.3264680840075,11.327867018058896
SP1,1718,Enis Bardhi,Levante,,1571,26,9,3.2291528917849064,9,3.2291528917849064,1,0.9133770987391472,6.351053721271455,4.360236583277583
