league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
SP1,1617,Lionel Messi,Barcelona,,2832,34,37,26.88517417013645,31,21.682235166430473,9,13.955131754279137,42.52503406256437,18.133511958643794
SP1,1617,Luis Suárez,Barcelona,,2870,35,29,23.780642554163933,29,23.780642554163933,13,11.039603307843208,39.09228042140603,9.213269996456802
SP1,1617,Cristiano Ronaldo,Real Madrid,,2546,29,25,25.413731053471565,19,19.467632994055748,6,4.59103300049901,29.57457485795021,8.661090549081564
SP1,1617,Iago Aspas,Celta Vigo,,2317,32,19,13.99009519442916,13,9.530683938413858,3,5.444270337000489,15.56609133258462,3.6661910451948643
SP1,1617,Antoine Griezmann,Atletico Madrid,,3072,36,16,11.523308165371418,16,10.036755248904228,8,7.356400892138481,23.41524144820869,8.286491699516773
SP1,1617,Aduriz,Athletic Club,,2464,32,16,15.069728771224618,11,11.353332804515958,1,1.6270390041172504,13.694355437532067,2.125589609146118
SP1,1617,Álvaro Morata,Real Madrid,,1326,26,15,9.517795575782657,15,9.517795575782657,4,3.8369318172335625,15.497441498562694,3.9718153616413474
SP1,1617,Sandro Ramírez,Malaga,,2321,30,14,6.997654146514833,14,6.254504120908678,3,2.99848750885576,9.065589983947575,2.07458807900548
SP1,1617,Neymar,Barcelona,,2652,30,13,14.17558579519391,12,13.432435784488916,11,10.670378230512142,30.410831816494465,12.350073324516416
SP1,1617,Gerard Moreno,Espanyol,,3286,37,13,8.475200973451138,13,7.731923989951611,4,2.6294280849397182,10.779366297647357,3.0697350688278675
SP1,1617,Rubén Castro,Real Betis,,2786,35,13,13.728100582957268,11,12.241546478122473,3,2.3103722874075174,14.288915805518627,2.2716513760387897
SP1,1617,Willian José,Real Sociedad,,2081,28,12,7.885898282751441,9,5.656447289511561,4,2.3852953109890223,9.129570612683892,3.7742601707577705
SP1,1617,Kevin Gameiro,Atletico Madrid,,1713,31,12,11.325677148997784,11,10.58239709585905,5,4.332531422376633,14.978774031624198,1.7622218001633883
SP1,1617,Florin Andone,Deportivo La Coruna,,2908,37,12,11.384196454659104,12,11.384196454659104,2,1.5173083040863276,12.34712266921997,1.066891398280859
SP1,1617,Juanmi,Real Sociedad,,1836,35,11,7.297483175992966,11,7.297483175992966,0,0.7826561946421862,7.8630614429712296,1.2011780962347984
SP1,1617,Sergi Enrich,Eibar,,2826,38,11,8.22756426781416,11,8.22756426781416,7,4.600274363998324,13.362418077886105,3.4894675984978676
SP1,1617,Cédric Bakambu,Villarreal,,1573,26,11,8.28616900742054,11,8.28616900742054,1,2.653210511431098,12.781480273231864,2.588404316455126
SP1,1617,Karim Benzema,Real Madrid,,1927,29,11,13.519230846315622,11,13.519230846315622,5,3.0702434200793505,19.214668564498425,5.1963546220213175
SP1,1617,Wissam Ben Yedder,Sevilla,,1669,31,11,7.922192849218845,10,7.178914837539196,4,2.787514302879572,12.621091771870852,3.5810446850955486
SP1,1617,Kevin-Prince Boateng,Las Palmas,,1995,28,10,7.899739867076278,10,7.899739867076278,4,2.0396497771143913,10.073335275053978,1.711437188088894
SP1,1617,Pedro León,Eibar,,3010,37,10,8.719742415472865,9,6.489909408614039,5,8.076687257736921,14.919436477124691,5.857855755835772
SP1,1617,Isco,Real Madrid,,1638,30,10,4.493655618280172,10,4.493655618280172,8,5.061760175973177,18.53051445260644,11.630292516201735
SP1,1617,Yannick Carrasco,Atletico Madrid,,2270,35,10,7.762834068387747,10,7.019558098167181,4,3.405597505159676,12.585497761145234,4.025112464092672
SP1,1617,Pablo Piatti,Espanyol,,2360,30,10,5.008410439826548,9,4.2651327373459935,10,4.6899541998282075,8.652120728045702,3.9817853989079595
SP1,1617,Raúl García,Athletic Club,,2893,36,10,8.901433884631842,7,6.671601563226432,4,5.8551672250032425,13.500326083507389,4.408526578918099
SP1,1617,Sergio León,Osasuna,,2407,33,10,6.784959703683853,9,6.041680663824081,0,0.451511200517416,6.7738323379307985,1.3645473048090935
SP1,1617,Roberto Soriano,Villarreal,,2477,33,9,5.281405616551638,9,5.281405616551638,5,3.6697460636496544,13.583124877884984,6.337581900879741
SP1,1617,Duje Cop,Sporting Gijon,,2276,31,9,8.942178536206484,6,5.969067733734846,3,3.166718127205968,9.63600561954081,1.5129489749670029
SP1,1617,Carlos Vela,Real Sociedad,,2564,35,9,10.125783050432801,6,7.152801113203168,2,4.70924499630928,12.273666994646192,4.64674973115325
SP1,1617,Nicola Sansone,Villarreal,,2130,32,8,7.412293495610356,7,6.669015469029546,3,2.3439384941011667,11.042811147868633,2.9917715713381767
SP1,1617,Ivan Rakitic,Barcelona,,2348,32,8,4.2211455963552,8,4.2211455963552,5,2.4310959093272686,18.085684867575765,14.996995547786355
SP1,1617,Pablo Sarabia,Sevilla,,2128,34,8,4.876183373853564,7,4.133033266291022,8,4.995842149481177,13.12998278439045,8.154053244739771
SP1,1617,Carlos Carmona,Sporting Gijon,,1870,25,8,3.962342081591487,8,3.962342081591487,2,1.22827510535717,6.327905870974064,2.4333211863413453
SP1,1617,Xabi Prieto,Real Sociedad,,2824,38,8,5.268959479406476,7,4.5256814528256655,6,4.516220090910792,13.962635535746813,7.416213182732463
SP1,1617,James Rodríguez,Real Madrid,,1174,22,8,5.613008277490735,8,5.613008277490735,6,6.0644442811608315,13.335713628679514,6.606136264279485
SP1,1617,Fernando Torres,Atletico Madrid,,1417,31,8,8.836137048900127,7,7.349578399211168,5,3.3759541157633066,10.937833284959197,2.140034981071949
SP1,1617,Alexander Szymanowski,Leganes,,2045,28,8,4.516993513330817,7,3.030703505501151,2,2.111810103058815,5.744141044095159,2.149696432054043
SP1,1617,Franco Vázquez,Sevilla,,2106,30,7,5.2907102052122355,7,5.2907102052122355,3,4.643702105619013,15.316859791055322,7.175979124382138
SP1,1617,Vicente Iborra,Sevilla,,1452,31,7,6.256878807209432,6,5.513601734302938,2,1.9744154084473848,8.205037284642458,3.4023847468197346
SP1,1617,Adrián,Eibar,,1542,28,7,7.819200240075588,2,4.102813638746738,1,0.8248583897948265,6.836864190176129,2.476189434528351
SP1,1617,Deyverson,Alaves,,2582,32,7,9.149226797744632,7,9.149226797744632,1,2.0153449922800064,11.031449092552066,1.510608708485961
SP1,1617,Sergio Ramos,Real Madrid,,2492,28,7,4.615794276818633,7,4.615794276818633,0,0.28989699855446815,10.440090386196971,10.235361380502582
SP1,1617,Gareth Bale,Real Madrid,,1428,19,7,7.642835974693298,7,7.642835974693298,2,2.7254347316920757,11.901039713993669,6.169072853401303
SP1,1617,Jonathan Viera,Las Palmas,,2595,31,7,6.8699303958565,3,3.896819982677698,7,7.333792097866535,14.044233491644263,8.25874862074852
SP1,1617,Muniain,Athletic Club,,2418,35,7,4.316942418925464,7,4.316942418925464,2,1.84835809096694,8.94345254637301,3.6313841827213764
SP1,1617,Kike García,Eibar,,1540,24,7,4.044333262369037,7,4.044333262369037,1,0.9688067967072129,6.007769525051117,1.7112001925706863
SP1,1617,Roberto Torres,Osasuna,,2314,32,7,6.158176489174366,4,2.442173160612583,3,4.69668679125607,7.22759563382715,4.337991077452898
SP1,1617,Kenan Kodro,Osasuna,,1461,28,7,5.722830498591065,7,5.722830498591065,1,0.5596946990117431,6.804219579324126,1.712400528602302
SP1,1617,Stevan Jovetic,Sevilla,,1207,21,6,6.760800654068589,6,6.017524594441056,4,2.9495204919949174,9.399472014978528,3.4985637674108148
