league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
SP1,2526,Kylian Mbappe-Lottin,Real Madrid,,2623,31,25,25.796528611332178,17,19.107029650360346,5,7.240631651133299,27.866944551467896,7.233587654307485
SP1,2526,Vedat Muriqi,Mallorca,,3150,37,23,21.630785251036286,18,16.427841836586595,1,2.4853103263303638,18.902257680892944,4.6435397625900805
SP1,2526,Ante Budimir,Osasuna,,2995,37,17,19.191765047609806,11,13.24554404988885,0,1.7123363316059113,12.536680994555354,1.237377729266882
SP1,2526,Ferrán Torres,Barcelona,,2025,33,16,16.183371974155307,16,16.183371974155307,2,3.157755734398961,23.031330455094576,5.379237103275955
SP1,2526,Vinícius Júnior,Real Madrid,,2865,36,16,14.403762575238943,12,10.687374416738749,5,7.155190063640475,23.046170502901077,8.551076833158731
SP1,2526,Lamine Yamal,Barcelona,,2291,28,16,14.664689928293228,13,11.691579438745975,11,12.566995456814766,33.655128441751,15.989167042076588
SP1,2526,Mikel Oyarzabal,Real Sociedad,,2727,34,15,16.028234442695975,8,10.825419073924422,4,5.957455115392804,20.298587683588266,6.757064882665873
SP1,2526,Robert Lewandowski,Barcelona,,1630,31,14,16.066804450005293,13,13.836971666663885,2,2.2795287035405636,19.4469972550869,6.116905840113759
SP1,2526,Borja Iglesias,Celta Vigo,,1903,35,14,11.60863982141018,10,8.635529387742281,2,1.6599800884723663,13.605882365256548,4.463654295541346
SP1,2526,Antonio Martínez,Alaves,,2750,37,14,12.836471602320671,13,12.09319394826889,3,3.8200031016021967,15.361863365396857,3.4809861443936825
SP1,2526,Alexander Sørloth,Atletico Madrid,,1955,35,13,13.927608631551266,13,13.927608631551266,0,1.2237359210848808,15.904344144277275,2.849465993233025
SP1,2526,Raphinha,Barcelona,,1424,22,13,11.12714341841638,10,8.897310553118587,3,5.906838221475482,18.973049715161324,7.869677424430847
