league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
SP1,1920,Lionel Messi,Barcelona,,2876,33,25,20.849658865481615,20,17.133270878344774,20,16.593371644616127,34.92347752302885,13.537661855109036
SP1,1920,Karim Benzema,Real Madrid,,3176,37,21,21.250917490571737,16,17.53466046229005,8,8.153261815197766,31.533145129680634,10.845872787758708
SP1,1920,Gerard Moreno,Villarreal,,2781,35,18,15.308769090101123,17,13.822208134457469,5,7.582541819661856,23.274223695509136,6.311412166804075
SP1,1920,Luis Suárez,Barcelona,,1989,28,16,13.913955833762884,15,13.170677836984396,8,3.169744683429599,18.988983687013388,4.4664437137544155
SP1,1920,Raúl García,Athletic Club,,2899,35,15,11.14502702280879,8,5.942345682531595,1,1.6823153821751475,6.844848230481148,1.7427509054541588
SP1,1920,Lucas Ocampos,Sevilla,,2775,33,14,12.395087233744562,9,8.678957973606884,3,3.778463574126363,15.10665655322373,5.216317692771554
SP1,1920,Iago Aspas,Celta Vigo,,3283,37,14,14.93534362129867,9,9.732398377731442,3,4.865393972024322,16.32193814776838,6.6322346441447735
SP1,1920,Ante Budimir,Mallorca,,2807,35,13,10.887495037168264,11,9.400936741381884,2,1.0852131973952055,12.438691513612866,3.1601230558007956
SP1,1920,Álvaro Morata,Atletico Madrid,,2120,34,12,14.975813066586852,10,12.746108060702682,2,4.497369632124901,18.26270261220634,3.417553212493658
SP1,1920,Joselu,Alaves,,2800,36,11,11.799099151976407,10,11.055822153575718,2,1.9428744604811072,11.244492571800947,2.1454410199075937
SP1,1920,Santiago Cazorla,Villarreal,,2472,35,11,8.852406987920403,3,2.906182263046503,9,7.984716769307852,20.0450070630759,13.102960212156177
SP1,1920,Lucas Pérez,Alaves,,2519,34,11,9.509712405037135,6,5.7937057125382125,5,6.674580060876906,11.4958789027296,3.727855382487178
SP1,1920,Carlos Fernández,Granada,,2165,34,11,9.813482068479061,10,9.07019903510809,3,2.9137023547664285,13.351636449806392,2.693647664040327
SP1,1920,Sergio Ramos,Real Madrid,,3025,35,11,10.652956835925579,5,6.193417650647461,0,0.5280061885714531,13.225682379677892,10.92506705224514
SP1,1920,Willian José,Real Sociedad,,2031,37,11,11.714212365448475,11,11.714212365448475,1,1.6425518821924925,12.541564602404833,1.5674191005527973
SP1,1920,Roger,Levante,,2291,36,11,10.069972266443074,7,7.097113692201674,1,2.754709193482995,11.975531068630517,3.126762129366398
SP1,1920,Jaime Mata,Getafe,,2792,34,11,11.404727221466601,8,8.432257548905909,3,3.577843138948083,13.855682353489101,4.461362764239311
SP1,1920,Mikel Oyarzabal,Real Sociedad,,3086,37,10,8.038322017528117,6,5.065470418892801,11,8.172672441229224,16.71888624690473,6.107305509969592
