league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
SP1,2223,Robert Lewandowski,Barcelona,,2862,34,23,25.93928100913763,23,25.196005009114742,7,6.353777157142758,36.746243976056576,9.871428990736604
SP1,2223,Karim Benzema,Real Madrid,,2056,24,19,23.95281184464693,12,18.006582662463188,3,6.247546784579754,25.88561362028122,8.579489946365356
SP1,2223,Joselu,Espanyol,,2989,34,16,15.871623763814569,11,12.15523842163384,2,2.09515243396163,13.920117577537894,2.132707592099905
SP1,2223,Antoine Griezmann,Atletico Madrid,,2853,38,15,11.751190435141325,15,11.751190435141325,16,15.643586406484246,30.893705546855927,11.25261721946299
SP1,2223,Borja Iglesias,Real Betis,,2406,35,15,15.634133275598288,10,11.174591269344091,3,2.9218252673745155,15.961690902709961,3.046393381431699
SP1,2223,Vedat Muriqi,Mallorca,,2980,35,15,13.942932915873826,11,10.226548311300576,3,2.4056402393616736,12.27048505935818,1.9334499863907695
SP1,2223,Enes Ünal,Getafe,,3013,35,14,11.60818971786648,9,7.148527042008936,3,3.355746453627944,10.861758533865213,3.2681479174643755
SP1,2223,Álvaro Morata,Atletico Madrid,,1930,36,13,14.64975681900978,13,14.64975681900978,2,1.9789961744099855,16.11631727218628,3.3102323040366173
SP1,2223,Valentín Castellanos,Girona,,2664,35,13,14.019209953024983,12,13.275932939723134,0,1.6325436383485794,14.273264510557055,2.4223936777561903
SP1,2223,Iago Aspas,Celta Vigo,,2852,37,12,10.685916561633348,10,8.456082809716463,3,6.543626822531223,20.446663822978735,8.838192334398627
SP1,2223,Alexander Sørloth,Real Sociedad,,2411,34,12,15.474885508418083,12,15.474885508418083,3,4.683027924969792,21.82136031612754,4.321957105770707
SP1,2223,Nicolas Jackson,Villarreal,,1617,26,12,8.56287157163024,12,8.56287157163024,4,4.143055668100715,15.196007523685694,3.050466211512685
SP1,2223,Gabriel Veiga,Celta Vigo,,2333,36,11,6.079808419570327,11,6.079808419570327,4,3.169464748352766,13.140363078564405,5.013061733916402
SP1,2223,Iñaki Williams,Athletic Club,,2884,36,10,11.302643245086074,9,9.816090581938624,3,6.15851891413331,17.5813892390579,3.8634488387033343
SP1,2223,Martin Braithwaite,Espanyol,,2493,31,10,11.363067630678415,10,11.363067630678415,2,1.6867957413196564,13.113234112039208,3.2764399107545614
SP1,2223,Vinícius Júnior,Real Madrid,,2847,33,10,10.869105548597872,10,10.869105548597872,9,9.859566218219697,25.33413933031261,9.522749237716198
SP1,2223,Oihan Sancet,Athletic Club,,2588,36,10,8.514426482841372,8,7.027870846912265,2,4.576554672792554,16.236426129937172,6.456854950636625
SP1,2223,Cristhian Stuani,Girona,,1040,32,9,9.90645307675004,4,5.446792509406805,0,1.2468140870332718,5.696666756644845,1.2228918503969908
SP1,2223,Marco Asensio,Real Madrid,,1422,31,9,6.373870919458568,9,5.6305938279256225,6,5.166510669514537,15.242820231243968,8.65533515624702
SP1,2223,Ángel Correa,Atletico Madrid,,1434,35,9,6.723428345285356,9,6.723428345285356,1,4.05713627487421,11.97500139568001,4.690866146236658
SP1,2223,Takefusa Kubo,Real Sociedad,,2483,35,9,7.147603329271078,9,7.147603329271078,4,6.844971331767738,15.974665026180446,4.888196804560721
SP1,2223,Rodrygo,Real Madrid,,2385,34,9,14.77451155334711,8,14.0312335267663,8,7.274762897752225,27.135353829711676,10.772944938391447
SP1,2223,Isi Palazón,Rayo Vallecano,,3041,37,9,7.684917610138655,8,5.461059231311083,5,4.7704604817554355,10.31423994153738,4.320788227953017
SP1,2223,Ante Budimir,Osasuna,,1825,31,8,8.004971714690328,8,8.004971714690328,0,0.7373963035643101,8.55313607584685,1.3744415706023574
SP1,2223,Borja Mayoral,Getafe,,2812,35,8,9.47557975910604,8,7.989024238660932,2,3.153979867696762,10.60287531092763,1.257620943710208
SP1,2223,Youssef En-Nesyri,Sevilla,,1642,31,8,9.021287601441145,8,9.021287601441145,1,1.5004541031084955,10.731832148507237,1.5815792866051197
SP1,2223,Brais Méndez,Real Sociedad,,2439,34,8,5.7975368313491344,8,5.7975368313491344,4,3.7947126999497414,12.904487824067473,6.832457087934017
SP1,2223,Ezequiel Ávila,Osasuna,,1762,29,8,6.8799684997648,6,4.650134900584817,2,2.660105465911329,7.066663050092757,1.4496865142136812
SP1,2223,Cyle Larin,Real Valladolid,,1476,19,8,7.6028114929795265,6,6.116256274282932,3,2.5209364108741283,8.023387804627419,0.37877788953483105
SP1,2223,Lucas Boyé,Elche,,2500,35,7,9.719672399573028,7,8.976394372992218,2,3.5554743418470025,12.715304585173726,3.5361030101776123
SP1,2223,Gerard Moreno,Villarreal,,1232,21,7,9.87488753721118,6,8.388327490538359,3,2.507025921717286,12.140603572130203,3.066850008442998
SP1,2223,Morales,Villarreal,,1176,29,7,6.655161900445819,7,6.655161900445819,0,1.8830509334802628,9.192641694098711,0.7022352069616318
SP1,2223,Yannick Carrasco,Atletico Madrid,,2342,35,7,8.940640585497022,6,8.197362976148725,3,4.486889308318496,16.778101973235607,6.28173135779798
SP1,2223,Federico Valverde,Real Madrid,,2504,34,7,4.023555099964142,7,4.023555099964142,4,6.36190115660429,20.640742292627692,13.516591982915998
SP1,2223,Javi Puado,Espanyol,,2373,37,7,7.291619469411671,7,7.291619469411671,2,3.251571474596858,9.177111096680164,2.9672640254721045
SP1,2223,Anssumane Fati,Barcelona,,1342,36,7,10.52517001517117,7,10.52517001517117,3,1.694920001551509,16.356084873899817,5.562163054011762
SP1,2223,Raphinha,Barcelona,,2107,36,7,10.038539066910744,7,10.038539066910744,7,10.533210409805179,25.81641324609518,13.703732771798968
