league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
SP1,0910,2009-08-29,Real Madrid,La Coruna,3,2,H,,,0.7547164448890734,0.16563688348007982,0.07964667163084689,0.7761253064770862,0.15667486810627013,0.06719982541664365,0.03609570674598217,0.6309226932668328,0.3690773067331671,0.6402093793259275,0.35979062067407264
SP1,0910,2009-08-29,Zaragoza,Tenerife,1,0,H,,,0.49419918637938837,0.2779870423384059,0.22781377128220584,0.5026056765352725,0.27506422013488574,0.22233010332984177,0.03547530295327306,0.4760638297872341,0.5239361702127661,0.4744774976599343,0.5255225023400657
SP1,0910,2009-08-30,Almeria,Valladolid,0,0,D,,,0.43757840782823754,0.28502813720921893,0.2773934549625435,0.44319566503582164,0.2824222850800732,0.27438204988410503,0.036525328643620014,0.46276595744680854,0.5372340425531915,0.4601684306396359,0.5398315693603641
SP1,0910,2009-08-30,Ath Bilbao,Espanol,1,0,H,,,0.42481418185213304,0.2862594025403604,0.2889264156075066,0.42987252360879774,0.2836574267855163,0.286470049605686,0.03749229549430311,0.46276595744680854,0.5372340425531915,0.4601684306396359,0.5398315693603641
SP1,0910,2009-08-30,Malaga,Ath Madrid,3,0,H,,,0.2769521484951676,0.27860559415782526,0.444442257347007,0.27397494498678837,0.2757144130362853,0.45031064197692633,0.03579146461561322,0.5212765957446808,0.4787234042553191,0.5226757369623892,0.4773242630376109
SP1,0910,2009-08-30,Mallorca,Xerez,2,0,H,,,0.5121047977006412,0.2741266858279903,0.21376851647136857,0.5217492016835257,0.27088712268087767,0.20736367563559666,0.03668554523028433,0.49732620320855614,0.5026737967914439,0.4971402425073935,0.5028597574926065
SP1,0910,2009-08-30,Osasuna,Villarreal,1,1,D,,,0.33045746388443015,0.28762038523274475,0.381922150882825,0.3302957950032849,0.285163344268051,0.3845408607286641,0.0365649547893554,0.46276595744680854,0.5372340425531915,0.4601684306396359,0.5398315693603641
SP1,0910,2009-08-30,Santander,Getafe,1,4,A,,,0.44564956075875034,0.2874714759215395,0.26687896331971,0.4517622811664784,0.2849667380436213,0.2632709807899003,0.036904675536789,0.44827586206896547,0.5517241379310345,0.444526627215846,0.555473372784154
SP1,0910,2009-08-30,Valencia,Sevilla,2,0,H,,,0.41127098811065144,0.28462961677170084,0.30409939511764783,0.41536693852495643,0.2820751435589847,0.3025579179160589,0.035608018515631557,0.5039999999999999,0.496,0.5042669397508994,0.4957330602491005
SP1,0910,2009-08-31,Barcelona,Sp Gijon,3,0,H,,,0.8080145069532476,0.1306915165958136,0.06129397645093896,0.8347906694893623,0.11845229152156476,0.046757038989073,0.04166218312457204,0.6768867924528301,0.32311320754716977,0.6907474757566204,0.30925252424337946
SP1,0910,2009-09-12,Ath Madrid,Santander,1,1,D,,,0.6379235229062635,0.22996749220818394,0.13210898488555248,0.6545356902088524,0.2241255479202809,0.1213387618708667,0.037665833719074726,0.5732984293193717,0.4267015706806283,0.5784379639710074,0.4215620360289926
SP1,0910,2009-09-12,Espanol,Real Madrid,0,3,A,,,0.15693029957439117,0.24833385172011369,0.5947358487054952,0.14778675668409116,0.24374264472550106,0.6084705985904078,0.035998927196487784,0.5979381443298969,0.4020618556701031,0.6049955791415472,0.39500442085845283
SP1,0910,2009-09-12,Getafe,Barcelona,0,2,A,,,0.137763791788999,0.23444013690408602,0.627796071306915,0.12792479085016206,0.22921983563771836,0.6428553735121195,0.035178063437342644,0.6096938775510204,0.3903061224489796,0.6175923646997018,0.38240763530029803
SP1,0910,2009-09-12,Sevilla,Zaragoza,4,1,H,,,0.6090240776960949,0.2465097457341337,0.14446617656977134,0.6239527843072781,0.24164012339003535,0.13440709230268647,0.03724017855711281,0.5452127659574468,0.4547872340425533,0.5484952217918874,0.45150477820811263
SP1,0910,2009-09-13,La Coruna,Malaga,1,0,H,,,0.5050517767775644,0.2756182262650425,0.219329996957393,0.5139818806453251,0.2725796619569895,0.21343845739768535,0.035321968141943216,0.5026737967914439,0.49732620320855614,0.5028597574926065,0.4971402425073935
SP1,0910,2009-09-13,Sp Gijon,Almeria,1,0,H,,,0.398320594251265,0.2867908278609108,0.3148885778878243,0.4018165358902471,0.28429340668031855,0.31389005742943443,0.036470075603574514,0.47733333333333333,0.5226666666666666,0.4757724318792627,0.5242275681207372
