league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
SP1,2324,2023-08-11,Almeria,Vallecano,0,2,A,,,0.377500356910582,0.29412604495487066,0.32837359813454736,0.3789078337800078,0.2928783094333317,0.3282138567866606,0.02146304224152118,0.4444444444444444,0.5555555555555556,0.4418604651230232,0.5581395348769767
SP1,2324,2023-08-11,Sevilla,Valencia,1,2,A,,,0.49667857588669706,0.2819381327827427,0.2213832913305601,0.5019267431699626,0.2802728816819533,0.21780037514808406,0.0216641491279006,0.4173027989821883,0.5826972010178116,0.4134625625897661,0.5865374374102339
SP1,2324,2023-08-12,Sociedad,Girona,1,1,D,,,0.5873045751356739,0.24113512782648577,0.17156029703784023,0.5957328537809808,0.23804097951818567,0.16622616670083348,0.022471473086625338,0.5026178010471204,0.4973821989528796,0.5027412280698255,0.4972587719301746
SP1,2324,2023-08-12,Las Palmas,Mallorca,1,1,D,,,0.39208099058689755,0.31889253901067666,0.28902647040242596,0.3940561553048602,0.31840473035209677,0.2875391143430431,0.022651687264442444,0.35251798561151076,0.6474820143884892,0.3450491307859489,0.654950869214051
SP1,2324,2023-08-12,Ath Bilbao,Real Madrid,0,2,A,,,0.28190419429337704,0.27229382403337554,0.44580198167324736,0.2802461458661106,0.2703290168601168,0.4494248372737726,0.021690219407901168,0.5182291666666667,0.4817708333333334,0.5190139888617799,0.4809860111382203
SP1,2324,2023-08-13,Celta,Osasuna,0,2,A,,,0.4516219239373602,0.2964205816554811,0.25195749440715887,0.4555301674614409,0.2951937840065565,0.2492760485320026,0.022262002108618617,0.4040404040404041,0.595959595959596,0.39936440678695406,0.6006355932130459
SP1,2324,2023-08-13,Villarreal,Betis,1,2,A,,,0.5397660763950668,0.2431007519641904,0.21713317164074278,0.5469364217586787,0.2399567756472739,0.21310680259404743,0.023459270014427602,0.5555555555555556,0.4444444444444444,0.5581395348769767,0.4418604651230232
SP1,2324,2023-08-13,Getafe,Barcelona,0,0,D,,,0.15069171980957557,0.23982266185233206,0.6094856183380923,0.14462468190526606,0.23663461344241532,0.6187407046523186,0.02275254763662815,0.4597402597402597,0.5402597402597403,0.45789873968600897,0.542101260313991
SP1,2324,2023-08-14,Cadiz,Alaves,1,0,H,,,0.43601051171289035,0.31204673877491174,0.25194274951219786,0.43961422512196946,0.31129043836627984,0.24909533651175064,0.02366879116743803,0.3600973236009733,0.6399026763990268,0.35227623058073876,0.6477237694192612
SP1,2324,2023-08-14,Ath Madrid,Granada,3,1,H,,,0.7334731359185537,0.17368216333226225,0.09284470074918402,0.7479843508237923,0.16773083776535427,0.08428481141085345,0.02508976752869785,0.5670103092783505,0.4329896907216495,0.5703463203464245,0.42965367965357554
