league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
E0,2526,Erling Haaland,Manchester City,,2979,35,27,28.795336209237576,24,25.7506607696414,8,5.507687093690038,32.735352732241154,5.163548586890101
E0,2526,Thiago,Brentford,fpl-team-4,3292,38,22,24.68977300822735,14,17.83925338834524,1,3.4500465877354145,22.693457752466202,4.9276386722922325
E0,2526,Antoine Semenyo,"Bournemouth,Manchester City",,3220,37,17,12.836786897853017,16,11.31444920040667,4,4.130169393494725,20.870588455349207,7.893717190250754
E0,2526,Ollie Watkins,Aston Villa,fpl-team-2,2908,37,16,18.827725588344038,16,18.827725588344038,3,2.816021606326103,21.745904091745615,4.3408186649903655
E0,2526,Morgan Gibbs-White,Nottingham Forest,,3142,37,15,11.671697720885277,14,10.910528883337975,4,4.5044658575206995,17.26536614820361,5.41371457837522
E0,2526,João Pedro,Chelsea,fpl-team-6,2698,35,15,15.723741941154003,15,15.723741941154003,5,3.983569510281086,19.279914382845163,4.795918667688966
E0,2526,Dominic Calvert-Lewin,Leeds,fpl-team-13,2732,35,14,18.671318570151925,10,14.865511130541563,1,1.5441157519817352,18.026230743154883,2.768353534862399
E0,2526,Viktor Gyokeres,Arsenal,fpl-team-1,2255,36,14,13.871430788189173,11,11.587924215942621,1,2.6537387324497104,14.775203138589859,3.2595408838242292
E0,2526,Danny Welbeck,Brighton,fpl-team-5,2286,37,13,12.718900069594383,12,10.435393424704671,1,2.2625304386019707,14.984859207645059,4.79668786842376
E0,2526,Eli Junior Kroupi,Bournemouth,fpl-team-3,1708,33,13,8.849121669307351,11,7.326783983036876,0,1.81576990429312,11.65668847411871,5.08306846767664
E0,2526,Jean-Philippe Mateta,Crystal Palace,fpl-team-8,2225,32,12,15.977427493780851,8,12.93275199458003,0,1.2496193014085293,15.170770466327667,2.393757389858365
E0,2526,Richarlison,Tottenham,fpl-team-19,1926,32,11,9.866276641376317,11,9.866276641376317,4,3.4081881837919354,11.187864126637578,2.256451802328229
E0,2526,Bryan Mbeumo,Manchester United,fpl-team-16,2676,33,11,13.309208107180893,11,13.309208107180893,3,5.091009698808193,22.316140696406364,6.068183907307684
E0,2526,Hugo Ekitike,Liverpool,fpl-team-14,1835,28,11,11.932188130915165,11,11.932188130915165,4,2.49130567535758,16.322998896241188,4.886437067762017
E0,2526,Benjamin Sesko,Manchester United,fpl-team-16,1636,30,11,12.504127995111048,11,12.504127995111048,1,0.5977376587688923,14.22715387493372,1.6295164097100496
E0,2526,Zian Flemming,Burnley,hist-team-burnley,1795,29,11,9.554794699884951,9,8.032457021065056,0,0.6848367601633072,7.825265257619321,1.7185871880501509
E0,2526,Harry Wilson,Fulham,fpl-team-10,2751,36,10,5.759745923802257,10,5.759745923802257,7,5.503671173006296,11.091712068766356,4.132661418989301
E0,2526,Matheus Cunha,Manchester United,fpl-team-16,2506,33,10,7.076101643964648,10,7.076101643964648,2,3.698060866445303,17.601462572813034,10.04429018124938
E0,2526,Cole Palmer,Chelsea,fpl-team-6,2007,26,10,10.257518742233515,5,5.69050582125783,1,2.1231346298009157,16.862019807100296,10.53817812167108
E0,2526,Enzo Fernández,Chelsea,fpl-team-6,3149,36,10,11.91719657368958,8,10.394858876243234,4,8.865934781730175,27.90237918496132,16.159590516239405
E0,2526,Morgan Rogers,Aston Villa,fpl-team-2,3301,37,10,7.1458222679793835,10,7.1458222679793835,6,7.475014166906476,18.204907912760973,7.18029835447669
E0,2526,Bruno Fernandes,Manchester United,fpl-team-16,3082,35,9,11.931805820204318,5,7.364792761392891,21,17.75713463127613,25.94416971784085,11.6638073772192
E0,2526,Jarrod Bowen,West Ham,hist-team-west-ham,3416,38,9,8.273593910038471,8,7.512425065040588,11,8.43197707645595,14.380666948854923,3.8775093499571085
E0,2526,Casemiro,Manchester United,fpl-team-16,2649,34,9,6.577375870198011,9,6.577375870198011,2,3.177681438624859,16.168739575892687,11.8755685351789
