league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
F1,2223,Kylian Mbappe-Lottin,Paris Saint Germain,,2835,34,29,27.803832735866308,26,24.76345356926322,5,9.16980485804379,37.20407845824957,9.769715053960681
F1,2223,Alexandre Lacazette,Lyon,,2944,35,27,27.37713794503361,21,21.29636377375573,5,5.372102389112115,27.794760178774595,5.580205827020109
F1,2223,Jonathan Christian David,Lille,,3193,37,24,25.025641219690442,14,16.66466967947781,4,7.122996870428324,30.582719108089805,9.340892240405083
F1,2223,Folarin Balogun,Reims,,3030,37,21,26.040876938030124,15,20.720276741310954,2,3.94621426705271,25.824905075132847,4.750155018642545
F1,2223,Loïs Openda,Lens,,2564,38,21,18.988100608810782,20,18.228005489334464,4,5.77396771684289,24.04535267688334,3.765678361058235
F1,2223,Habib Diallo,Strasbourg,,2891,37,20,20.997123509645462,17,17.956738248467445,1,3.6809320729225874,22.09099828451872,4.0895353481173515
F1,2223,Wissam Ben Yedder,Monaco,,2147,32,19,18.683628905564547,14,14.123128723353148,7,4.122635604813695,19.70761337131262,3.527148313820362
F1,2223,Sepe Elye Wahi,Montpellier,,2584,33,19,14.516584860160947,18,13.756489681079984,5,3.985336760058999,15.416897742077708,1.0430056620389223
F1,2223,Terem Igobor Moffi,"Lorient,Nice",,2747,34,18,16.7528228610754,17,15.232637748122215,3,3.061005510389805,20.321017161011696,5.658599960617721
F1,2223,Lionel Messi,Paris Saint Germain,,2855,32,16,17.663388540036976,16,17.663388540036976,16,15.239965826272964,39.00348609033972,15.89331340789795
F1,2223,Gaetan Laborde,"Nice,Rennes",,2774,37,15,14.419036850333214,15,13.658941850066185,3,6.236390973441303,22.54025174677372,7.109677627682686
F1,2223,Amine Gouiri,"Nice,Rennes",,2781,36,15,12.59608956426382,15,12.59608956426382,3,4.845912989228964,21.548378622159362,7.097219451330602
F1,2223,Alexis Sánchez,Marseille,,2734,35,14,14.016793802380562,12,11.736502207815647,3,7.434075370430946,24.444961719214916,7.8538578748703
F1,2223,Neymar,Paris Saint Germain,,1561,20,13,9.913920611143112,11,8.393736630678177,11,8.081815822049975,22.908310294151306,12.752426829189062
F1,2223,Breel Embolo,Monaco,,1855,32,12,10.730522338300943,12,9.970424357801676,2,4.767423424869776,15.112155560404062,2.4591194596141577
F1,2223,Téji Savanier,Montpellier,,2581,30,12,7.741758173331618,6,3.1812487710267305,4,5.890501879155636,9.469331884756684,6.19848925806582
F1,2223,Mama Baldé,Troyes,,2686,34,12,10.583559131249785,10,9.063368966802955,3,2.0454956013709307,12.159700747579336,2.565955678001046
F1,2223,Thijs Dallinga,Toulouse,,2386,36,12,12.990528710186481,12,12.990528710186481,1,2.179167033173144,16.28522550687194,3.814921931363642
F1,2223,Kevin Gameiro,Strasbourg,,2117,34,10,10.34589520841837,9,8.825707159936428,0,2.949535444378853,12.54785112477839,3.400710097514093
F1,2223,Grejohn Kyei,Clermont Foot,,2265,37,10,12.77589949220419,6,8.21533290296793,3,2.2239279244095087,11.884558181278408,3.504972823895514
F1,2223,Jeremy Le Douaron,Brest,,2098,32,10,8.303405845537782,10,8.303405845537782,3,1.494680617004633,9.811112383380532,1.4753091018646955
F1,2223,Zakaria Aboukhlal,Toulouse,,2489,37,10,14.66978227160871,10,14.66978227160871,5,3.108533033169806,19.180803708732128,3.344788311049342
F1,2223,Martin Terrier,Rennes,,1344,16,9,6.767786033451557,9,6.767786033451557,4,3.3523694090545177,10.536171332001686,2.77431139908731
F1,2223,Arnaud Nordin,Montpellier,,2432,36,9,6.7785994447767735,9,6.7785994447767735,3,3.1520014330744743,12.986918343231082,4.426924963481724
F1,2223,Aleksandr Golovin,Monaco,,2498,34,8,4.980011174455285,8,4.980011174455285,7,5.256224641576409,15.789837254211307,7.990884819999337
F1,2223,Mostafa Mohamed,Nantes,,1913,36,8,7.027920951135457,8,7.027920951135457,2,1.7289514001458883,9.608553234487772,1.7205629963427782
F1,2223,Seko Fofana,Lens,,3081,35,7,8.317651617340744,6,6.7974655805155635,5,2.907325930893421,18.1595296561718,9.702517166733742
F1,2223,Florian Sotoca,Lens,,3075,38,7,11.240215539932251,6,8.959928445518017,9,7.734301581978798,24.52188915014267,11.617931939661503
F1,2223,Rony Lopes,Troyes,,2379,32,7,4.517952920868993,7,4.517952920868993,5,4.398192693479359,8.833944272249937,2.901249721646309
F1,2223,Rémy Cabella,Lille,,2541,32,7,9.227190824225545,7,9.227190824225545,10,12.130325701087713,24.437430448830128,9.880712203681469
F1,2223,Ludovic Blas,Nantes,,2829,37,7,9.648353181779385,5,6.608034826815128,5,6.859475197270513,12.412662768736482,3.066504269838333
F1,2223,Benjamin Bourigeaud,Rennes,,3121,37,7,8.188565322197974,5,6.668374546803534,10,10.042311288416386,22.667189475148916,12.683402802795172
F1,2223,Karl Toko Ekambi,"Lyon,Rennes",,2339,36,7,9.790105533786118,7,9.790105533786118,4,5.078304803930223,18.465596318244934,6.247676584869623
F1,2223,Saif-Eddine Khaoui,Clermont Foot,,2035,34,7,6.6588121289387345,7,6.6588121289387345,3,3.652166774496436,10.35408806335181,1.603751853108406
F1,2223,Marshall Munetsi,Reims,,2721,34,7,8.167121533304453,7,8.167121533304453,3,3.349543433636427,12.920951191335917,4.104233406484127
F1,2223,Arnaud Kalimuendo Muinga,Rennes,,1890,30,7,7.395940683782101,7,7.395940683782101,3,2.566946944221854,12.98705030232668,3.9391116090118885
F1,2223,Ibrahima Koné,Lorient,,1555,37,7,5.393232425674796,5,3.11294730566442,1,1.2830763310194016,5.277908539399505,1.8893565014004707
F1,2223,Muhammed-Cham Saracevic,Clermont Foot,,1984,38,7,6.302410524338484,5,4.782220538705587,4,2.286123763769865,8.38655204884708,3.2436049208045006
F1,2223,M&#039;Baye Niang,Auxerre,,1480,30,6,6.151092629879713,3,3.870806861668825,0,0.7059758715331554,4.830430816859007,1.045775093138218
F1,2223,Franck Honorat,Brest,,2562,33,6,4.384667851030827,6,4.384667851030827,5,8.52192741446197,13.602738115005195,3.3610742576420307
F1,2223,Andy Delort,"Nantes,Nice",,1247,26,6,7.805785693228245,3,5.525496732443571,1,2.7030874397605658,7.838097332045436,1.249375443905592
F1,2223,Romain Del Castillo,Brest,,1435,27,6,6.176855203695595,1,2.376379740424454,6,4.107586754485965,7.34780240431428,2.352157024666667
F1,2223,Jonathan Bamba,Lille,,2800,34,6,9.436660436913371,6,9.436660436913371,7,6.798458820208907,21.7177676782012,9.25604428164661
F1,2223,Steve Mounie,Brest,,1663,23,6,6.645919502712786,5,5.885824323631823,0,0.8502352787181735,7.83265183493495,1.9315456543117762
F1,2223,Nicolas Pepe,Nice,,1538,19,6,8.551671095192432,3,6.271385110914707,0,2.3133325856179,9.106487818062305,2.793973281979561
F1,2223,Mohamed Youcef Belaïli,"Ajaccio,Brest",,1544,23,6,6.3847307581454515,1,1.8241630736738443,5,3.6663142032921314,5.901248548179865,3.323931334540248
F1,2223,Jéremy Doku,Rennes,,1277,29,6,2.9182670265436172,6,2.9182670265436172,2,4.450656816363335,12.15715822763741,5.513328522443771
F1,2223,Dango Ouattara,Lorient,,1560,18,6,5.9984999392181635,6,5.9984999392181635,5,3.976012546569109,8.887538932263851,2.3188639022409916
F1,2223,Nuno Tavares,Marseille,,2349,31,6,4.455185883678496,6,4.455185883678496,0,3.152578465640545,13.028893500566483,8.348418578505516
F1,2223,Tetê,Lyon,,1117,17,6,4.893394324928522,6,4.893394324928522,2,1.6350069120526314,8.920108824968338,2.89501029625535
F1,2223,Mounaim El Idrissy,Ajaccio,,2538,32,6,7.04906905349344,6,7.04906905349344,0,1.2197585282847285,9.755669914186,2.023346153087914
F1,2223,Junya Ito,Reims,,2950,35,6,5.531456355005503,6,5.531456355005503,5,8.523695396259427,17.003964092582464,7.187984563410282
F1,2223,Chancel Mbemba,Marseille,,2850,36,5,3.730300398543477,5,3.730300398543477,0,0.6017956919968128,11.160157611593604,10.150980548933148
F1,2223,Adrien Thomasson,"Lens,Strasbourg",,2235,35,5,6.6203934559598565,5,6.6203934559598565,7,5.641487927176058,18.10672695748508,9.186979214660823
F1,2223,Wesley Said,Lens,,608,21,5,3.9941983222961426,5,3.9941983222961426,0,0.5136609021574259,6.409459033980966,3.16401304397732
F1,2223,Achraf Hakimi,Paris Saint Germain,,2049,28,5,3.236407494172454,5,3.236407494172454,3,3.6853933054953814,19.65187843888998,14.637294866144657
F1,2223,Pierre Lees-Melou,Brest,,2790,32,5,2.270935244858265,5,2.270935244858265,5,2.7568161133676767,8.21669551730156,5.307668576017022
F1,2223,Faitout Maouassa,Montpellier,,1961,33,5,4.057126929052174,5,4.057126929052174,5,2.755831512156874,8.063918452709913,2.3510929024778306
F1,2223,Alexis Claude Maurice,"Lens,Nice",,655,22,5,2.446404113434255,5,2.446404113434255,3,1.374286969192326,4.7677502846345305,1.6215331479907036
F1,2223,Joia Nuno Da Costa,Auxerre,,2024,33,5,4.00003750436008,5,4.00003750436008,4,3.5138216484338045,7.335930278524756,1.0269154515117407
F1,2223,Cengiz Ünder,Marseille,,2492,37,5,9.479461440816522,4,8.719365926459432,4,8.066669742576778,18.94257284887135,6.676763540133834
F1,2223,Ignatius Ganago,"Lens,Nantes",,1565,32,5,4.68267534673214,5,4.68267534673214,3,1.9468180797994137,6.670515952631831,0.6656971015036106
F1,2223,Romain Faivre,"Lorient,Lyon",,1539,26,5,2.905648953281343,5,2.905648953281343,4,2.716280138120055,6.554494062438607,3.842236659489572
F1,2223,Moses Simon,Nantes,,2371,34,5,5.500388899818063,4,4.740295896306634,4,4.424329314380884,9.192666267976165,3.270032461732626
F1,2223,Enzo Le Fée,Lorient,,3054,35,5,3.1032069474458694,5,3.1032069474458694,6,7.764391183853149,13.814940836280584,8.486123911105096
F1,2223,Przemyslaw Frankowski,Lens,,2848,37,5,4.406546585261822,2,2.1262613087892532,3,6.665901120752096,14.445850372314453,10.11045153439045
F1,2223,Bradley Barcola,Lyon,,1431,26,5,4.831349156796932,5,4.831349156796932,8,5.332289844751358,11.858489392325282,3.2625987250357866
F1,2223,Branco van den Boomen,Toulouse,,2900,35,5,5.849431732669473,1,2.809048028662801,8,8.642554869875312,16.0132272914052,10.93378983065486
F1,2223,Farès Chaïbi,Toulouse,,2349,36,5,5.848386097699404,5,5.848386097699404,5,5.448525793850422,14.054165935143828,6.465429486706853
F1,2223,Rafael Ratão,Toulouse,,1906,30,5,5.592034317553043,5,5.592034317553043,4,5.587279949337244,14.931748054921627,7.16319733299315
F1,2223,Abdallah Sima,Angers,,1824,34,5,4.461198819801211,5,4.461198819801211,1,1.8064377708360553,8.21222648397088,3.0693353600800037
F1,2223,Sead Kolasinac,Marseille,,2220,33,4,4.763892004266381,4,4.763892004266381,1,1.034860534593463,11.86364459991455,9.294421307742596
F1,2223,Dimitri Payet,Marseille,,806,24,4,3.3330053137615323,3,2.572910406626761,3,3.477197289466858,7.124624382704496,2.684530980885029
F1,2223,Ross Barkley,Nice,,910,27,4,4.601358694024384,4,4.601358694024384,2,2.518020709976554,9.434311349876225,4.726638954132795
F1,2223,Jordan Veretout,Marseille,,2862,38,4,3.627913746982813,3,2.867818597704172,3,4.039231155067682,18.368678813800216,15.559907203540206
F1,2223,Wahbi Khazri,Montpellier,,1660,27,4,3.7990786684677005,4,3.7990786684677005,1,1.6256979517638683,7.264148943126202,3.2441653721034527
F1,2223,Nabil Bentaleb,Angers,,2506,30,4,2.7237376933917403,2,1.203547190874815,4,2.690056212246418,8.794676546007395,7.261957911774516
F1,2223,Sofiane Boufal,Angers,,846,13,4,3.184472881257534,2,1.664282362908125,3,3.6221965178847313,6.146629437804222,2.4508719108998775
F1,2223,Adrien Hunou,Angers,,2266,34,4,7.900811223313212,4,7.900811223313212,1,2.1454844754189253,9.076628126204014,2.115506323054433
F1,2223,Johan Gastien,Clermont Foot,,2616,31,4,1.2634342797100544,4,1.2634342797100544,3,1.3593187276273966,8.045721002854407,6.54304342251271
F1,2223,Renaud Ripart,Troyes,,1320,26,4,3.975371208973229,4,3.975371208973229,1,1.3716737143695354,6.31149653531611,1.9217884093523026
F1,2223,Xavier Chavalerin,Troyes,,2395,34,4,1.1616068901494145,4,1.1616068901494145,2,2.342132257297635,5.373875334858894,3.4164938032627106
F1,2223,Maxence Caqueret,Lyon,,2786,36,4,3.322642717510462,4,3.322642717510462,7,5.514702761545777,19.77249785233289,13.964762263000011
F1,2223,Stephy Mavididi,Montpellier,,1278,26,4,3.694526368752122,4,3.694526368752122,2,1.2627431061118841,5.245836412534118,1.1448908187448978
F1,2223,Mathis Cherki,Lyon,,1871,34,4,5.026033102534711,4,5.026033102534711,6,7.575714014470577,17.07565750926733,7.808850694447756
F1,2223,Komnen Andric,Clermont Foot,,1432,34,4,4.488681237213314,3,2.9684912962839007,3,0.8565218895673752,3.3354477994143963,1.2056599128991365
F1,2223,Krépin Diatta,Monaco,,2083,31,4,5.661583934910595,4,5.661583934910595,2,3.0159258292987943,12.430699498392642,4.692466459237039
F1,2223,Alexis Flips,Reims,,2023,33,4,3.5030105393379927,4,3.5030105393379927,6,6.328720090910792,12.555562927387655,5.740651290863752
F1,2223,Ahmadou Bamba Dieng,"Lorient,Marseille",,922,25,4,6.515948306769133,3,5.755853306502104,0,0.8035094887018204,6.08223645016551,0.2368548894301057
F1,2223,Deiver Machado,Lens,,2248,33,4,1.2160144224762917,4,1.2160144224762917,3,3.2718701474368572,10.878316022455692,8.37058344297111
F1,2223,Mohamed Bayo,Lille,,627,27,4,3.9873867966234684,4,3.9873867966234684,1,1.182445453479886,5.257471650838852,0.9108972065150738
F1,2223,Arthur Theate,Rennes,,3130,35,4,3.5688528856262565,4,3.5688528856262565,0,0.5398260140791535,12.445088926702738,12.215461578220129
F1,2223,Ben Seghir,Monaco,,1072,19,4,1.9561975486576557,4,1.9561975486576557,1,1.6264765989035368,6.1531228348612785,3.0364242857322097
F1,2223,Brecht Dejaegere,Toulouse,,1856,30,4,3.1826348397880793,4,3.1826348397880793,1,1.4752704845741391,8.242781639099121,4.8491828199476
F1,2223,Wilson Odobert,Troyes,,1754,32,4,2.9382065944373608,4,2.9382065944373608,2,1.7927709752693772,7.759419290348887,3.855420336127281
F1,2223,Kevin Volland,Monaco,,630,17,3,1.9067443571984768,3,1.9067443571984768,2,1.7023817412555218,4.020031720399857,0.8281849641352892
F1,2223,André Gomes,Lille,,1627,26,3,1.0416504386812449,3,1.0416504386812449,2,1.0010944940149784,7.853011544793844,6.820285569876432
F1,2223,Fabián,Paris Saint Germain,,1908,27,3,2.7191097866743803,3,2.7191097866743803,2,2.0321904197335243,14.938560670241714,11.43864862807095
