league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
F1,2021,Kylian Mbappe-Lottin,Paris Saint Germain,,2392,31,27,22.85456206649542,21,18.29412802308798,7,5.384129408746958,32.02801696956158,10.398177593946457
F1,2021,Memphis Depay,Lyon,,2932,37,21,16.249497080221772,13,10.168801361694932,12,14.070531751960516,28.869873421266675,12.154922423884273
F1,2021,Wissam Ben Yedder,Monaco,,2658,37,20,20.224988646805286,10,11.103914938867092,7,6.69225063174963,21.631081022322178,7.890259772539139
F1,2021,Kevin Volland,Monaco,,2820,35,16,11.136239062994719,16,11.136239062994719,7,5.541547808796167,18.232258150354028,4.06231093313545
F1,2021,Gaetan Laborde,Montpellier,,3297,38,16,11.377971761859953,16,11.377971761859953,8,5.432974225841463,15.379744828678668,4.294905281625688
F1,2021,Ludovic Ajorque,Strasbourg,,2983,35,16,15.859638623893261,12,12.059157747775316,4,3.3603819543495774,16.34954374935478,1.860937307588756
F1,2021,Burak Yilmaz,Lille,,2057,28,16,10.406689167022705,12,7.366312311030924,5,4.224032396450639,11.470711605623364,1.5940356012433767
F1,2021,Andy Delort,Montpellier,,2516,30,15,12.927484155632555,15,12.167389162816107,9,6.78670422360301,17.666915736161172,4.133093921467662
F1,2021,Karl Toko Ekambi,Lyon,,2849,35,14,17.97721490636468,14,17.97721490636468,6,6.999957676976919,28.031242348253727,8.084192844107747
F1,2021,Boulaye Dia,Reims,,2974,36,14,13.288510190322995,9,9.48803267814219,1,2.0092017725110054,13.300802014768124,2.334695778787136
F1,2021,Terem Igobor Moffi,Lorient,,2104,32,14,10.711365699768066,13,9.951267719268799,2,2.906240336596966,13.140536880120635,1.7896368959918618
F1,2021,Moise Kean,Paris Saint Germain,,1723,26,13,10.803334847092628,13,10.803334847092628,0,0.9559355862438679,13.382937137037516,3.096214598044753
F1,2021,Jonathan Christian David,Lille,,2375,37,13,10.193991037085652,13,10.193991037085652,2,2.6572828758507967,15.720193887129426,3.35988506115973
F1,2021,Amine Gouiri,Nice,,2766,34,12,13.30751882866025,8,10.267330329865217,7,6.947861346416175,19.292042423039675,6.041423872113228
F1,2021,Hwang Ui-Jo,Bordeaux,,2559,36,12,13.857619296759367,9,11.577337231487036,3,3.04563270136714,13.104358458891511,2.141075501218438
F1,2021,Gaël Kakuta,Lens,,2449,35,11,11.000124274753034,4,4.15946002304554,5,6.874321066774428,14.133832322433591,7.443624224513769
F1,2021,Renaud Ripart,Nimes,,3069,38,11,10.323583043180406,5,5.002917672507465,0,2.023234825581312,11.07600312307477,6.211829014122486
F1,2021,Ludovic Blas,Nantes,,2824,36,10,7.8860837975516915,10,7.8860837975516915,4,3.4960446935147047,13.177064375020564,2.723912727087736
F1,2021,Serhou Guirassy,Rennes,,1766,27,10,8.145257823169231,9,7.385230831801891,1,2.8140995800495148,8.88998200185597,1.8485849108546972
F1,2021,Yoane Wissa,Lorient,,2693,38,10,13.373511863872409,6,9.573037549853325,4,3.5753452135249972,14.744663499295712,3.5842560827732086
F1,2021,Tinotenda Kadewere,Lyon,,2033,33,10,10.553180808201432,10,10.553180808201432,3,3.556737592443824,16.89579740166664,6.8946636244654655
F1,2021,Arkadiusz Milik,Marseille,,1231,15,9,7.984824847429991,6,5.704544056206942,1,1.0393307991325855,6.928293405100703,1.5912337945774198
F1,2021,Neymar,Paris Saint Germain,,1413,18,9,13.246898010373116,4,8.686329051852226,5,7.5178311839699745,21.538129962980747,9.84727392718196
F1,2021,Steve Mounie,Brest,,2704,35,9,11.393559353426099,8,9.873364450410008,4,2.5633408492431045,14.148396980948746,3.846117125824094
F1,2021,Martin Terrier,Rennes,,2490,34,9,5.966760700568557,8,5.206662690266967,7,3.871058724820614,12.403086271137,4.0919741010293365
F1,2021,Randal Kolo Muani,Nantes,,3056,37,9,9.464212860912085,9,9.464212860912085,4,6.520260263234377,16.168135531246662,2.183053377084434
F1,2021,Habib Diallo,"Metz,Strasbourg",,2485,36,9,8.535664945840836,8,7.775571972131729,3,2.4936495274305344,12.570495910942554,4.294145564548671
F1,2021,Lucas Paquetá,Lyon,,2303,30,9,7.577046515420079,9,7.577046515420079,5,6.407318696379662,22.924588384106755,11.420268502086401
