league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
F1,1617,Edinson Cavani,Paris Saint Germain,,2983,36,35,36.86661798879504,28,30.785857636481524,4,2.2004457861185074,30.9136044383049,2.781270120292902
F1,1617,Alexandre Lacazette,Lyon,,2416,30,28,22.47401910275221,18,13.352955881506205,3,6.658300872892141,23.215866085141897,7.629051171243191
F1,1617,Falcao,Monaco,,1969,29,21,14.863331604748964,17,11.822962630540133,5,2.8996158242225647,15.487091083079576,3.574448049068451
F1,1617,Bafétimbi Gomis,Marseille,,2613,31,20,18.49983580969274,17,16.21955289505422,3,2.79583902284503,17.558151353150606,2.676426187157631
F1,1617,Florian Thauvin,Marseille,,2991,38,15,9.62995583191514,14,8.869860712438822,8,8.574120261706412,22.089292909950018,10.39108912460506
F1,1617,Mario Balotelli,Nice,,1748,23,15,11.925692638382316,12,8.88537366501987,1,0.9889703020453453,8.885695492848754,2.278926068916917
F1,1617,Kylian Mbappe-Lottin,Monaco,,1503,29,15,8.283355018123984,15,8.283355018123984,8,6.225765215232968,15.442711479961872,2.3409838937222958
F1,1617,Ivan Santini,Caen,,2905,34,15,12.709910731762648,12,9.669526796787977,2,3.0780026763677597,14.473920196294785,3.3144439198076725
F1,1617,Nicolas de Preville,Lille,,2077,30,14,9.620095685124397,9,5.819624638184905,1,3.2830588100478053,10.808671100065112,3.8914640843868256
F1,1617,Steve Mounie,Montpellier,,2839,35,14,11.624606769531965,14,11.624606769531965,3,2.88287522085011,13.82778026163578,2.9643536526709795
F1,1617,Benjamin Moukandjo,Lorient,,2017,25,13,10.198664703406394,10,7.918381520546973,1,3.672972612082958,12.50819854810834,1.8973922776058316
F1,1617,Lucas Moura,Paris Saint Germain,,2446,37,12,10.220891910605133,11,9.460796940140426,5,6.0927172135561705,22.506100445985794,11.131712580099702
F1,1617,Emiliano Sala,Nantes,,2573,34,12,10.27461975812912,11,8.754426833242178,4,2.7482742071151733,13.217865891754627,3.6600443944334984
F1,1617,Jimmy Briand,Guingamp,,2885,34,12,11.797035301104188,9,9.516815230250359,5,4.382058514282107,15.6511041931808,4.99556845985353
F1,1617,Martin Braithwaite,Toulouse,,2948,34,11,14.011498365551233,7,9.451132360845804,3,3.1576498299837112,10.979184553027153,1.6323263067752123
F1,1617,Alassane Pléa,Nice,,1853,25,11,14.941706541925669,10,13.421508494764566,2,2.4736343026161194,15.890727203339338,4.10783745534718
F1,1617,Ryad Boudebouz,Montpellier,,2928,33,11,5.677819182164967,8,3.397532314993441,9,10.12030490115285,11.863992642611265,6.657483384013176
F1,1617,Lois Diony,Dijon,,2821,35,11,5.769297245889902,11,5.009202461689711,8,6.3959984593093395,11.892987607046962,2.7220396110787988
F1,1617,Enzo Crivelli,SC Bastia,,1998,23,10,7.859246928244829,10,7.099149901419878,1,1.2880124198272824,7.144494630396366,0.9240009970963001
F1,1617,Valère Germain,Monaco,,2238,36,10,10.049405938014388,10,10.049405938014388,3,2.4340556897222996,14.516435524448752,3.961972687393427
F1,1617,Giovanni Sio,Rennes,,2707,34,9,8.481087867170572,9,8.481087867170572,1,3.5680947713553905,13.709802836179733,4.694857193157077
F1,1617,Diego Rolan,Bordeaux,,1763,29,9,9.372450564056635,9,8.612353567034006,0,1.333346113562584,11.694656239822507,3.080028584226966
F1,1617,Fabinho,Monaco,,3067,37,9,7.34357899799943,2,2.0229182951152325,1,2.5583842024207115,18.127021067775786,14.364796848967671
F1,1617,Thomas Lemar,Monaco,,2611,34,9,6.241162830032408,9,6.241162830032408,10,8.695742037147284,19.08107106015086,10.245910957455635
F1,1617,Majeed Waris,Lorient,,2839,35,9,11.80262619908899,8,9.522348179481924,5,4.038485444150865,16.78605942055583,5.407949469983578
F1,1617,Ronny Rodelin,Caen,,2958,37,9,8.068382448516786,8,6.548189408145845,3,3.5160862114280462,10.85200029425323,4.117475861683488
F1,1617,Nabil Fekir,Lyon,,2240,32,9,8.730944614857435,7,7.210755687206984,4,5.595582807436585,14.646492782980204,6.562865864485502
F1,1617,Júlio Tavares,Dijon,,2766,35,9,8.082955930382013,7,6.562765927053988,3,2.70791388861835,11.455054925754666,4.312408430501819
F1,1617,Mathieu Valbuena,Lyon,,1481,30,8,3.4303206093609333,8,3.4303206093609333,5,5.019503407180309,9.92225340846926,5.779339865781367
F1,1617,Yannis Salibur,Guingamp,,2838,35,8,7.090078383684158,7,6.329984396696091,4,6.752774169668555,13.787998795509338,5.227634893730283
F1,1617,Cheick Diabaté,Metz,,1058,14,8,6.7225372744724154,5,4.442251878790557,1,1.2792842984199524,5.026957925409079,0.6084630042314529
F1,1617,Corentin Tolisso,Lyon,,2581,31,8,7.112146096304059,8,7.112146096304059,5,6.098605742678046,22.329027719795704,13.284886866807938
F1,1617,Bernardo Silva,Monaco,,2829,37,8,5.707653291523457,8,5.707653291523457,9,7.408506995067,20.6950189974159,10.737333634868264
F1,1617,Issiar Dia,Nancy,,2004,31,8,3.1254693176597357,7,2.365374093875289,3,2.489363169297576,4.937917919829488,1.5687369387596846
F1,1617,Wylan Cyprien,Nice,,2430,29,8,3.5352531960234046,8,3.5352531960234046,3,2.2022021524608135,14.898992788046598,11.01107196137309
F1,1617,Famara Diedhiou,Angers,,2297,31,8,8.624584140256047,7,7.104389885440469,1,3.173955388367176,11.517611468210816,2.858596943318844
F1,1617,Ola Toivonen,Toulouse,,1798,35,7,4.697620360180736,7,4.697620360180736,2,1.3719690013676882,6.707923322916031,2.533097095787525
F1,1617,Malcom,Bordeaux,,2749,37,7,6.80452105589211,7,6.0444260854274035,4,5.195939937606454,12.89842133782804,5.224199089221656
F1,1617,Jean Michael Seri,Nice,,2997,34,7,3.5937407789751887,5,2.073547021485865,9,7.480713929049671,16.166187735274434,12.329698532819748
F1,1617,Guido Carrillo,Monaco,,564,19,7,5.832660852000117,7,5.832660852000117,1,1.2305088806897402,6.84960119985044,1.0569247007369995
F1,1617,Romain Hamouma,Saint-Etienne,,1961,29,7,6.874149500392377,5,5.353963418863714,5,5.556456904858351,10.638881400227547,1.898685879074037
F1,1617,Pierre Lees-Melou,Dijon,,2506,32,7,3.942171597853303,7,3.942171597853303,3,3.218219382688403,8.78747345507145,3.359557554125786
F1,1617,Karl Toko Ekambi,Angers,,2447,31,7,6.494453410618007,7,6.494453410618007,4,3.242549386806786,13.021510789170861,5.95426888205111
F1,1617,Mevlüt Erdinc,Metz,,1408,24,6,7.156173821538687,3,4.1157893324270844,1,0.7265346068888903,4.648508393205702,0.6190749993547797
F1,1617,Eder,Lille,,2469,31,6,9.636480128392577,5,8.116290112957358,4,3.7403665222227573,12.131507731042802,2.9890733882784843
F1,1617,Kamil Glik,Monaco,,3240,36,6,3.8814023584127426,6,3.8814023584127426,2,0.9665758106857538,6.18507512845099,6.18507512845099
F1,1617,Valentin Vada,Bordeaux,,1920,28,6,6.101641553454101,4,4.581446415744722,2,2.509724287316203,10.768536284565926,6.840250723063946
F1,1617,Maxwel Cornet,Lyon,,1889,33,6,7.135371947661042,6,7.135371947661042,2,1.4637959022074938,9.991468988358974,2.8506120201200247
F1,1617,Francois Kamano,Bordeaux,,1683,30,6,6.559591619297862,6,6.559591619297862,4,3.1874909941107035,11.437595624476671,2.9847478549927473
F1,1617,Younousse Sankhare,"Bordeaux,Lille",,2961,37,6,6.72660156711936,6,6.72660156711936,4,2.5999465342611074,14.219626591540873,8.419476328417659
F1,1617,Ángel Di María,Paris Saint Germain,,2053,29,6,5.974738894030452,6,5.974738894030452,7,10.616924965754151,19.09285818785429,10.834142124280334
F1,1617,Robert Beric,Saint-Etienne,,1455,22,6,3.604474425315857,6,2.844379425048828,0,0.4242441989481449,4.227482758462429,1.4503627829253674
F1,1617,Gaetan Laborde,Bordeaux,,2018,36,6,6.886098938062787,6,6.886098938062787,5,4.272023620083928,11.807455003261566,2.513534925878048
F1,1617,Boschilia,Monaco,,436,11,6,2.6796480268239975,6,2.6796480268239975,2,1.332618623971939,3.1498878486454487,0.3433107975870371
F1,1617,Prejuce Nakoulma,Nantes,,828,11,6,4.374118005856872,6,4.374118005856872,0,0.8161172978579998,5.170606469735503,0.5141974054276943
F1,1617,Memphis Depay,Lyon,,1102,16,5,7.083417287096381,5,7.083417287096381,7,3.8862306978553534,10.101132253184915,1.818594633601606
F1,1617,Sylvain Marveaux,Lorient,,1926,24,5,3.201828507706523,5,3.201828507706523,6,5.3286345191299915,10.525190683081746,5.89093311317265
F1,1617,Casimir Ninga,Montpellier,,512,9,5,1.5308159375563264,5,1.5308159375563264,2,0.18296892056241632,2.4771458888426423,0.9393941909074783
F1,1617,Jimmy Cabot,Lorient,,1262,25,5,3.6990948133170605,5,3.6990948133170605,4,2.779626078903675,7.185714612714946,3.4492988497950137
F1,1617,Cheikh Ndoye,Angers,,2909,33,5,6.940988555550575,5,6.940988555550575,5,5.9411230236291885,12.89343922957778,4.276436012238264
F1,1617,Andy Delort,Toulouse,,1234,15,5,5.537048242986202,4,4.01685281842947,0,1.2661429718136787,4.913302071392536,1.6014373004436493
F1,1617,Moustapha Diallo,Guingamp,,1757,26,5,5.435516548343003,5,5.435516548343003,2,0.8557815980166197,7.178527736105025,2.1903799287974834
F1,1617,Anastasios Donis,Nice,,437,18,5,3.567172609269619,5,3.567172609269619,1,0.550603985786438,3.986412186175585,0.4538766033947468
F1,1617,Ismaila Sarr,Metz,,1941,31,5,2.1582043059170246,5,2.1582043059170246,1,2.6717467000707984,5.068146377801895,1.196227703243494
