league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
F1,2324,Kylian Mbappe-Lottin,Paris Saint Germain,,2144,29,27,21.30484156869352,21,15.22408035211265,7,6.111246053129435,27.302389673888683,9.621899209916592
F1,2324,Alexandre Lacazette,Lyon,,2328,29,19,14.314888790249825,17,12.794698551297188,2,2.1464070649817586,14.286405302584171,2.908077796921134
F1,2324,Jonathan Christian David,Lille,,2662,34,19,20.245989114046097,17,17.965703658759594,4,3.6278544832021,23.10569333843887,5.178990771993995
F1,2324,Pierre-Emerick Aubameyang,Marseille,,2651,34,16,22.92249481752515,12,19.88211416080594,8,5.676151594147086,26.3315849006176,4.60744265653193
F1,2324,Wissam Ben Yedder,Monaco,,2329,32,16,15.413016859441996,15,14.652921769768,2,5.340569153428078,22.80396420881152,5.4832504671067
F1,2324,Thijs Dallinga,Toulouse,,2526,33,14,15.851471649482846,13,13.57118628360331,2,1.827732164412737,14.745851553976536,2.933907760307193
F1,2324,Georges Mikautadze,Metz,,1767,20,13,9.639897767454386,10,7.3596123568713665,4,2.277865383774042,11.434298023581505,2.7773917419835925
F1,2324,Terem Igobor Moffi,Nice,,1985,30,11,10.773453200235963,8,8.493167841807008,2,4.1571652777493,13.66520450077951,2.869547951966524
F1,2324,Gonçalo Ramos,Paris Saint Germain,,1432,29,11,10.042182721197605,10,9.282087549567223,1,2.3267749901860952,14.44456380046904,5.904165701940656
F1,2324,Arnaud Kalimuendo Muinga,Rennes,,2185,30,10,9.685840448364615,8,8.165650209411979,1,2.3931171717122197,13.25514984689653,3.5458899727091193
F1,2324,Takumi Minamino,Monaco,,2159,30,10,7.044541770592332,10,7.044541770592332,6,5.270321061834693,17.90679496154189,7.167916463688016
F1,2324,Benjamin Bourigeaud,Rennes,,2467,32,9,9.492334720678627,2,4.1716687539592385,6,6.859400821849704,14.009798239916563,7.762860920280218
F1,2324,Téji Savanier,Montpellier,,2802,32,9,9.534016711637378,2,4.213350744917989,7,8.263342382386327,13.434316385537386,7.70728618465364
F1,2324,Sepe Elye Wahi,"Lens,Montpellier",,1723,28,9,14.083894703537226,8,13.323799524456263,3,3.1773214172571898,18.523378144949675,2.332134653814137
F1,2324,Romain Del Castillo,Brest,,2557,33,8,5.3914333544671535,5,3.1111478619277477,8,10.25096280220896,17.506020214408636,9.412143738940358
F1,2324,Muhammed-Cham Saracevic,Clermont Foot,,2580,33,8,9.278165878728032,4,5.477690229192376,4,3.048882992938161,11.946519818156958,6.487531292252243
