league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
D1,1314,2013-08-09,Bayern Munich,M'gladbach,3,1,H,,,0.8356756955757424,0.11336296950787382,0.05096133491638364,0.8576753039516407,0.10311290584612576,0.039211790202233456,0.03218758828006685,0.7152173913043478,0.2847826086956522,0.7297037054446546,0.27029629455534543
D1,1314,2013-08-10,Augsburg,Dortmund,0,4,A,,,0.1274193347374718,0.2204414312242177,0.6521392340383106,0.11768156561345229,0.2148446944619434,0.6674737399246042,0.0331299405079335,0.5572916666666667,0.44270833333333337,0.5604727872513917,0.4395272127486084
D1,1314,2013-08-10,Braunschweig,Werder Bremen,0,1,A,,,0.33254172277308525,0.2817643938466561,0.38569388338025873,0.33249895600366713,0.27938469055311066,0.3881163534432222,0.031315882224589586,0.5468749999999999,0.45312499999999994,0.5492610837511274,0.4507389162488727
D1,1314,2013-08-10,Hannover,Wolfsburg,2,0,H,,,0.35504061136625753,0.2816938982396953,0.36326549039404726,0.3560448343164255,0.27930234537310666,0.3646528203104679,0.03144522989168763,0.5673575129533679,0.43264248704663216,0.5710906953347442,0.4289093046652558
D1,1314,2013-08-10,Hertha,Ein Frankfurt,6,1,H,,,0.40757068834321747,0.2827292162380878,0.30970009541869487,0.41098493873920805,0.2804069655576185,0.3086080957031734,0.03110138000920415,0.5249343832020998,0.4750656167979003,0.5262430939192101,0.4737569060807899
D1,1314,2013-08-10,Hoffenheim,Nurnberg,2,2,D,,,0.4509755495183995,0.28253889849345515,0.2664855519881452,0.45672862359513655,0.28004910537109007,0.2632222710337733,0.03310447046533227,0.48031496062992135,0.5196850393700787,0.4793012088058304,0.5206987911941695
D1,1314,2013-08-10,Leverkusen,Freiburg,3,1,H,,,0.6524764297462183,0.21500367479051588,0.13251989546326579,0.6677032473645094,0.20921464550616609,0.12308210712932467,0.0328157062176615,0.5784061696658098,0.4215938303341903,0.5826558265500098,0.41734417344999014
D1,1314,2013-08-11,Mainz,Stuttgart,3,2,H,,,0.3921848852406952,0.28436366301440136,0.3234514517449033,0.39490172364452336,0.28210863837347083,0.3229896379820058,0.03123189602047205,0.49868766404199477,0.5013123359580053,0.4986222099750107,0.5013777900249893
D1,1314,2013-08-11,Schalke 04,Hamburg,3,3,D,,,0.6530554295909848,0.21085197726704444,0.13609259314197078,0.6680915318408082,0.20496650522651685,0.12694196293267507,0.032309239730238914,0.583547557840617,0.41645244215938304,0.5883776581158268,0.4116223418841733
D1,1314,2013-08-17,Ein Frankfurt,Bayern Munich,0,1,A,,,0.08995653552941531,0.16701664738116223,0.7430268170894225,0.07941777331868298,0.15938524956757769,0.7611969771137393,0.031025238102301955,0.6690307328605202,0.33096926713947994,0.6804644119160336,0.31953558808396637
