league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
D1,0607,2006-08-11,Bayern Munich,Dortmund,2,0,H,,,0.6052763306698307,0.24635236100038926,0.1483713083297799,0.6241477558138051,0.24005523215112926,0.13579701203506564,0.04810503125190735,0.5308310991957105,0.46916890080428963,0.5331890331891216,0.46681096681087847
D1,0607,2006-08-12,Hamburg,Bielefeld,1,1,D,,,0.651336898395722,0.22459893048128346,0.12406417112299467,0.6739903302516156,0.2164414795299069,0.10956819021847751,0.049960442585870624,0.5415549597855228,0.45844504021447724,0.5448729083465182,0.4551270916534818
D1,0607,2006-08-12,Leverkusen,Aachen,3,0,H,,,0.6293817795279396,0.23400091802961856,0.13661730244244197,0.6502826462050336,0.22666292149619527,0.12305443229877108,0.04920024424791336,0.5804749340369394,0.4195250659630607,0.5871926815457725,0.4128073184542274
D1,0607,2006-08-12,Mainz,Bochum,2,1,H,,,0.465725405302156,0.2800066853963883,0.25426790930145565,0.47503469480653937,0.2762344756266992,0.2487308295667614,0.04794770269654691,0.5213903743315508,0.4786096256684492,0.5229193525295365,0.47708064747046347
D1,0607,2006-08-12,M'gladbach,Cottbus,2,0,H,,,0.577599877382349,0.2570726214828483,0.16532750113480282,0.5948370063848532,0.25148813424247507,0.1536748593726717,0.048706178553402424,0.5322580645161289,0.46774193548387094,0.5348310693145548,0.4651689306854451
D1,0607,2006-08-12,Schalke 04,Ein Frankfurt,1,1,D,,,0.6199713921406044,0.2404638381125827,0.13956476974681292,0.6405134511903079,0.23348406498659274,0.12600248382309928,0.049908652203157544,0.5376344086021505,0.4623655913978494,0.5406976744129846,0.45930232558701545
D1,0607,2006-08-12,Stuttgart,Nurnberg,0,3,A,,,0.4779799987576869,0.2817721597614759,0.24024784148083733,0.48813705876782965,0.2781111798019521,0.23375176143021836,0.04792105592787266,0.47593582887700536,0.5240641711229947,0.4742031644086983,0.5257968355913017
D1,0607,2006-08-13,Hannover,Werder Bremen,2,4,A,,,0.24175356294077116,0.27215371157404183,0.4860927254851869,0.23504030832723768,0.2676104895789206,0.4973492020938418,0.05034703551791608,0.5653333333333334,0.43466666666666665,0.5708994096607048,0.42910059033929515
D1,0607,2006-08-13,Wolfsburg,Hertha,0,0,D,,,0.37059040008411764,0.28668313968771364,0.34272646022816894,0.37323448738936177,0.2833820913472018,0.34338342126343635,0.048486714251339436,0.47978436657681944,0.5202156334231806,0.4781684811060438,0.5218315188939562
D1,0607,2006-08-18,Nurnberg,M'gladbach,1,0,H,,,0.4881899954701352,0.27832783278327833,0.23348217174658645,0.49906989983254,0.27441557365977487,0.22651452650768517,0.04797378112562001,0.5215053763440861,0.47849462365591405,0.5231669176391498,0.47683308236085015
D1,0607,2006-08-19,Aachen,Schalke 04,0,1,A,,,0.2207032253801367,0.2729054852754385,0.5063912893444248,0.21271636897448123,0.2685174599924609,0.518766171033058,0.048909513163380325,0.510752688172043,0.489247311827957,0.5115673799884463,0.4884326200115537
D1,0607,2006-08-19,Cottbus,Hamburg,2,2,D,,,0.24729099277205033,0.2799091298554803,0.4727998773724693,0.24124704077407688,0.27610674690139075,0.4826462123245324,0.048164673848077655,0.47849462365591405,0.5215053763440861,0.47683308236085015,0.5231669176391498
D1,0607,2006-08-19,Dortmund,Mainz,1,1,D,,,0.5760187602318482,0.2565461705234282,0.1674350692447237,0.5924591680628624,0.25116579427353564,0.15637503766360197,0.04666814347729087,0.5256064690026954,0.4743935309973046,0.527680652679988,0.472319347320012
D1,0607,2006-08-19,Ein Frankfurt,Wolfsburg,0,0,D,,,0.4529418422286537,0.28414364015586346,0.2629145176154829,0.46112995278079066,0.2807606911314932,0.25810935608771607,0.04663303343113512,0.49193548387096786,0.5080645161290323,0.49132622083501815,0.5086737791649818
D1,0607,2006-08-19,Hertha,Hannover,4,0,H,,,0.5102068811164576,0.2759124825372989,0.2138806363462434,0.5225813304105571,0.2718165850000127,0.20560208458943008,0.047859738930128515,0.4973118279569893,0.5026881720430109,0.49710940887399396,0.502890591126006
D1,0607,2006-08-19,Werder Bremen,Leverkusen,2,1,H,,,0.5639001917953851,0.2573291016080349,0.17877070659658,0.5799920898984665,0.25187313686451784,0.16813477323701562,0.04801171203143895,0.6124031007751938,0.38759689922480617,0.6223628692189962,0.37763713078100375
D1,0607,2006-08-20,Bielefeld,Stuttgart,2,3,A,,,0.3780621746812473,0.2868057876892221,0.33513203762953053,0.3811143989442458,0.28364154268442465,0.3352440583713296,0.046534235938452184,0.4704301075268817,0.5295698924731183,0.4680928208806353,0.5319071791193647
