league,season,date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_team_id,away_team_id,prob_home_proportional,prob_draw_proportional,prob_away_proportional,prob_home_shin,prob_draw_shin,prob_away_shin,shin_z,prob_over25_proportional,prob_under25_proportional,prob_over25_shin,prob_under25_shin
E0,1011,2010-08-14,Aston Villa,West Ham,3,0,H,fpl-team-2,,0.48070180511678684,0.28550773879663705,0.2337904560865762,0.4874043527467734,0.28331145238878513,0.22928419486444157,0.030791620025411248,0.4654255319148936,0.5345744680851062,0.46304193319612175,0.5369580668038783
E0,1011,2010-08-14,Blackburn,Everton,1,0,H,,fpl-team-9,0.3230826896124637,0.2902773703595059,0.38663994002803037,0.32262372056276806,0.2883701170496253,0.3890061623876067,0.030011723283678293,0.4497354497354497,0.5502645502645503,0.4462669683264439,0.5537330316735561
E0,1011,2010-08-14,Bolton,Fulham,0,0,D,,fpl-team-10,0.42780799392866176,0.2887047811788515,0.28348722489248673,0.4321798220615883,0.2866382787742767,0.2811818991641349,0.031290819868445396,0.44708994708994704,0.5529100529100528,0.4433764615919363,0.5566235384080637
E0,1011,2010-08-14,Chelsea,West Brom,6,0,H,fpl-team-6,,0.810034392341488,0.1361796949443661,0.05378591271414574,0.8327312979898529,0.1260524276000263,0.04121627441012078,0.03492066962644458,0.6256281407035176,0.37437185929648237,0.634767256971002,0.36523274302899805
E0,1011,2010-08-14,Sunderland,Birmingham,2,2,D,fpl-team-20,,0.4321825463760214,0.2898947541845313,0.2779226994394474,0.43667722731246567,0.28791655140823363,0.27540622127930076,0.030740545131266117,0.43307086614173224,0.5669291338582677,0.42845117844941644,0.5715488215505835
E0,1011,2010-08-14,Tottenham,Man City,0,0,D,,fpl-team-15,0.39388252726362366,0.28700586590245747,0.3191116068339188,0.39667146476147036,0.2848768082126553,0.3184517270258744,0.031155163189396262,0.49066666666666664,0.5093333333333333,0.49004097427721877,0.5099590257227813
E0,1011,2010-08-14,Wigan,Blackpool,0,4,A,,,0.5176035207041408,0.27305461092218447,0.20934186837367474,0.5260088207997158,0.27026947591197786,0.20372170328830638,0.03093273611739278,0.44327176781002636,0.5567282321899736,0.43934777702599115,0.5606522229740089
E0,1011,2010-08-14,Wolves,Stoke,2,1,H,,,0.40440009530309207,0.29262491368205107,0.30297499101485675,0.40762399119335857,0.2907800330725893,0.30159597573405206,0.030666569247841835,0.41558441558441556,0.5844155844155844,0.4097222222206359,0.5902777777793641
E0,1011,2010-08-15,Liverpool,Arsenal,1,1,D,fpl-team-14,fpl-team-1,0.3821144515133832,0.29130330099940016,0.32658224748721676,0.38426254967662404,0.28945624563452366,0.32628120468885224,0.029773270711302757,0.42297650130548303,0.577023498694517,0.4176023685857909,0.5823976314142091
E0,1011,2010-08-16,Man United,Newcastle,3,0,H,,fpl-team-17,0.7620243755129853,0.16648134669289022,0.07149427779412448,0.7832742849007998,0.1576874222387305,0.0590382928604698,0.03542389371432364,0.5437665782493368,0.4562334217506631,0.546795235392336,0.45320476460766396
