league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
D1,2425,Harry Kane,Bayern Munich,,2400,31,26,24.83850298821926,17,18.018512774258852,9,5.889719098806381,30.19251061975956,8.705299209803343
D1,2425,Patrik Schick,Bayer Leverkusen,,1675,31,21,13.808413846418262,20,13.050637168809772,0,0.8931068908423185,13.012595891952515,2.17465521954
D1,2425,Serhou Guirassy,Borussia Dortmund,,2608,30,21,24.67502747476101,18,21.64392078667879,2,3.927161391824484,28.84895157814026,5.983426092192531
D1,2425,Jonathan Burkardt,Mainz 05,,2144,29,18,15.531241215765476,16,14.015687860548496,2,3.2260143337771297,17.678049380891025,2.2389991842210293
D1,2425,Tim Kleindienst,Borussia M.Gladbach,,2756,31,16,15.641376122832298,15,14.125822767615318,7,6.164368532598019,22.16408023238182,5.898254873231053
D1,2425,Ermedin Demirovic,VfB Stuttgart,,1847,34,15,17.190185952931643,15,15.674632657319307,1,2.3308997359126806,18.022325498983264,3.6710129603743553
D1,2425,Omar Marmoush,Eintracht Frankfurt,,1471,17,15,10.454029858112335,13,8.938476577401161,9,6.4370531141757965,15.567543163895607,4.923579152673483
D1,2425,Hugo Ekitike,Eintracht Frankfurt,,2623,33,15,23.090678934007883,14,20.81734884157777,8,7.497596137225628,32.08109536021948,6.5742603074759245
D1,2425,Benjamin Sesko,RasenBallsport Leipzig,,2436,33,13,10.84312501270324,11,9.327571731992066,5,2.5418332908302546,14.85635886900127,4.552526947110891
D1,2425,Nick Woltemade,VfB Stuttgart,,1604,28,12,12.919283613562584,10,10.64595346339047,2,5.339851493015885,18.696467697620392,5.270718416199088
D1,2425,Jamal Musiala,Bayern Munich,,1822,25,12,11.052295371890068,12,11.052295371890068,2,5.645927414298058,23.51362369954586,10.554121501743793
D1,2425,Michael Olise,Bayern Munich,,2370,34,12,10.028207782655954,12,10.028207782655954,15,14.287162024527788,31.13305725902319,15.147963047027588
D1,2425,Leroy Sané,Bayern Munich,,1638,30,11,10.864085894078016,11,10.864085894078016,5,6.123259458690882,21.53510593622923,8.566130949184299
D1,2425,Andrej Kramaric,Hoffenheim,,2800,32,11,12.799855667166412,8,10.52652560081333,8,4.250613275915384,19.27825254201889,5.942930793389678
D1,2425,Alassane Pléa,Borussia M.Gladbach,,1930,30,11,6.866865694522858,10,6.10908904671669,4,3.2658191584050655,13.179648963734508,6.668403459712863
D1,2425,Shuto Machino,Holstein Kiel,,1901,31,11,8.25303456094116,9,6.73748121317476,2,2.2886266466230154,12.449354909360409,6.3784140115603805
D1,2425,Florian Wirtz,Bayer Leverkusen,,2365,31,10,10.05364241823554,8,7.0225357711315155,12,8.316964589059353,20.83097556233406,10.964113848283887
