league,season,player_name,team,team_id,minutes,games,goals,xg,npg,npxg,assists,xa,xg_chain,xg_buildup
D1,2324,Harry Kane,Bayern Munich,,2854,32,36,33.116344682872295,31,29.327461294829845,8,6.784328814595938,38.139976032078266,8.29485059529543
D1,2324,Serhou Guirassy,VfB Stuttgart,,2228,28,28,23.512099631130695,24,20.480992905795574,3,7.668689090758562,32.28878764808178,7.664522420614958
D1,2324,Loïs Openda,RasenBallsport Leipzig,,2772,34,24,24.74329467304051,22,22.469964699819684,7,6.524221880361438,29.7026682253927,4.370127652771771
D1,2324,Deniz Undav,VfB Stuttgart,,2135,30,18,17.09328974597156,18,16.335513127967715,10,7.17163859680295,26.269780419766903,6.9859972056001425
D1,2324,Maximilian Beier,Hoffenheim,,2477,33,16,12.457650601863861,16,12.457650601863861,1,2.661381559446454,15.76284497603774,2.5732957124710083
D1,2324,Andrej Kramaric,Hoffenheim,,2231,30,15,12.076880916953087,10,8.287997469305992,6,9.023594247177243,18.804145156405866,8.480153063312173
D1,2324,Ermedin Demirovic,Augsburg,,2911,33,15,14.406423318199813,12,11.37531662452966,9,4.684111354872584,17.19372038450092,4.087510204873979
D1,2324,Victor Boniface,Bayer Leverkusen,,1565,23,14,16.99027242511511,10,13.959327064454556,8,4.492216352373362,21.300463762134314,4.196672234684229
D1,2324,Benjamin Sesko,RasenBallsport Leipzig,,1523,31,14,8.596239453181624,14,8.596239453181624,2,0.9170200936496258,11.759752489626408,4.802732428535819
D1,2324,Donyell Malen,Borussia Dortmund,,1797,27,13,9.379874732345343,13,9.379874732345343,1,3.6280691251158714,15.993896249681711,6.437888169661164
D1,2324,Marvin Ducksch,Werder Bremen,,2734,33,12,12.536896999925375,7,7.9902367405593395,9,8.121447345241904,17.139057140797377,7.284846526570618
D1,2324,Niclas Füllkrug,"Borussia Dortmund,Werder Bremen",,2453,31,12,14.847305115312338,9,12.574136432260275,8,4.508429236710072,15.35699363052845,3.505920523777604
D1,2324,Tim Kleindienst,FC Heidenheim,,2892,33,12,16.78191621415317,10,15.266362739726901,3,2.5056460234336555,15.012215526308864,3.2841085717082024
D1,2324,Omar Marmoush,Eintracht Frankfurt,,2343,29,12,11.406442493200302,10,9.890889197587967,6,4.691447583958507,15.56265939772129,2.8945334600284696
D1,2324,Florian Wirtz,Bayer Leverkusen,,2393,32,11,9.3572720233351,10,8.59949536062777,11,8.88662638887763,28.521583795547485,15.226114071905613
D1,2324,Jonas Wind,Wolfsburg,,2689,34,11,11.242378208320588,11,10.484601590316743,7,4.637466970831156,17.152671616524458,5.674650900065899
D1,2324,Robin Hack,Borussia M.Gladbach,,1357,29,10,4.567830590065569,10,4.567830590065569,2,2.017133677378297,7.399705816060305,1.6435965355485678
D1,2324,Jamal Musiala,Bayern Munich,,1795,24,10,8.374677112326026,10,8.374677112326026,5,6.257946293801069,24.165846794843674,11.269792128354311
D1,2324,Eren Sami Dinkci,FC Heidenheim,,2730,33,10,3.6833908520638943,10,3.6833908520638943,4,4.120627013035119,10.54632380232215,4.091179316863418
D1,2324,Álex Grimaldo,Bayer Leverkusen,,2787,33,10,5.481053691357374,10,5.481053691357374,13,10.64055438619107,22.194406371563673,13.785695523023605
D1,2324,Jeremie Frimpong,Bayer Leverkusen,,2296,31,9,10.86039075627923,9,10.86039075627923,7,6.639975064434111,22.837955810129642,6.852963579818606
D1,2324,Leroy Sané,Bayern Munich,,2139,27,8,10.463140001520514,8,10.463140001520514,11,11.30691079236567,29.35667160153389,12.488253947347403
D1,2324,Vincenzo Grifo,Freiburg,,2416,32,8,7.684199303388596,2,3.1375391986221075,8,8.20120744034648,12.51849060319364,5.632112881168723
