league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
I1,1819,2018-08-18,Chievo,Juventus,,,True,2,3,1.05146,2.25963,0.290159,2.25963,2.25963,0.290159,22.05,6.809523809523809,1,9,0.5152,2.269,0.0998,0.2158,0.6844
I1,1819,2018-08-18,Lazio,Napoli,,,True,1,2,1.08236,1.51942,1.08236,1.51942,1.51942,1.08236,25.555555555555557,14.5,6,8,0.956,1.7530999999999999,0.2217,0.2909,0.4874
I1,1819,2018-08-19,Torino,Roma,,,True,0,1,0.496521,1.18063,0.496521,1.18063,1.18063,0.496521,15.470588235294118,6.458333333333333,4,10,0.7377,1.9586999999999999,0.1447,0.3036,0.5517
I1,1819,2018-08-19,Parma Calcio 1913,Udinese,,,True,2,2,1.55455,1.99515,1.55455,1.23385,1.23385,1.55455,13.5,10.789473684210526,7,4,0.985,1.7158000000000002,0.2286,0.2992,0.4722
I1,1819,2018-08-19,Sassuolo,Inter,,,True,1,0,1.40451,1.20466,0.643213,1.20466,1.20466,0.643213,14.208333333333334,8.076923076923077,5,7,1.5219,1.1661000000000001,0.4033,0.312,0.2847
I1,1819,2018-08-19,Empoli,Cagliari,,,True,2,0,1.45907,0.574056,1.45907,0.574056,0.574056,1.45907,10.476190476190476,6.121212121212121,7,6,2.1391999999999998,0.6131,0.6305,0.2477,0.1218
I1,1819,2018-08-19,Bologna,SPAL 2013,,,True,0,1,0.906945,0.526925,0.906945,0.526925,0.526925,0.906945,8.969696969696969,8.0,3,3,1.7178,0.9174,0.451,0.3648,0.1842
I1,1819,2018-08-20,Atalanta,Frosinone,,,True,4,0,2.66879,0.348766,2.66879,0.348766,0.348766,2.66879,8.5,23.5,10,5,2.8011,0.1224,0.9082,0.0765,0.0153
I1,1819,2018-08-25,Juventus,Lazio,,,True,2,0,1.50717,0.31552,1.50717,0.31552,0.31552,1.50717,13.444444444444445,10.793103448275861,5,1,2.4162,0.37229999999999996,0.7349,0.2115,0.0536
I1,1819,2018-08-25,Napoli,AC Milan,,,True,3,2,2.0372,0.521132,2.0372,0.521132,0.521132,2.0372,10.023255813953488,17.941176470588236,11,7,2.4503,0.3767,0.7591,0.173,0.0679
