league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
I1,1920,2019-08-24,Parma Calcio 1913,Juventus,,,True,0,1,0.264026,1.88829,0.264026,1.88829,1.88829,0.264026,10.666666666666666,6.620689655172414,1,9,0.2314,2.6292999999999997,0.0307,0.1393,0.83
I1,1920,2019-08-24,Fiorentina,Napoli,,,True,3,4,1.94205,1.94511,1.18075,1.18381,1.18381,1.18075,10.096774193548388,7.533333333333333,2,4,1.3383,1.3776,0.3514,0.2841,0.3645
I1,1920,2019-08-25,Udinese,AC Milan,,,True,1,0,0.777545,0.633654,0.777545,0.633654,0.633654,0.777545,19.444444444444443,10.0,2,3,1.4322,1.1898,0.3514,0.378,0.2706
I1,1920,2019-08-25,Verona,Bologna,,,True,1,1,0.109745,2.11,0.109745,1.3487,1.3487,0.109745,15.941176470588236,4.470588235294118,0,14,0.09179999999999999,2.8337999999999997,0.0058,0.0744,0.9198
I1,1920,2019-08-25,Roma,Genoa,,,True,3,3,2.6256,1.1259,2.6256,0.364639,0.364639,2.6256,18.214285714285715,7.826086956521739,16,6,2.4083,0.4172,0.7446,0.1745,0.0809
I1,1920,2019-08-25,Sampdoria,Lazio,,,True,0,3,0.627446,1.54375,0.627446,1.54375,1.54375,0.627446,10.083333333333334,11.727272727272727,7,4,0.6135999999999999,2.143,0.1234,0.2434,0.6332
I1,1920,2019-08-25,SPAL 2013,Atalanta,,,True,2,3,1.48495,1.70129,1.48495,1.70129,1.70129,1.48495,12.863636363636363,6.066666666666666,4,5,1.2173,1.5071,0.3139,0.2756,0.4105
I1,1920,2019-08-25,Torino,Sassuolo,,,True,2,1,1.87227,1.35208,1.87227,1.35208,1.35208,1.87227,8.4,3.392857142857143,5,5,1.7742,0.9828,0.5104,0.243,0.2466
I1,1920,2019-08-25,Cagliari,Brescia,,,True,0,1,0.998907,1.32688,0.998907,0.565578,0.565578,0.998907,5.666666666666667,14.666666666666666,6,5,0.9965999999999999,1.6983,0.2305,0.3051,0.4644
I1,1920,2019-08-26,Inter,Lecce,,,True,4,0,2.14366,0.408768,2.14366,0.408768,0.408768,2.14366,7.576923076923077,20.75,11,5,2.5825,0.2782,0.8144,0.1393,0.0463
I1,1920,2019-08-30,Bologna,SPAL 2013,,,True,1,0,3.76497,0.850525,3.76497,0.850525,0.850525,3.76497,5.153846153846154,8.346153846153847,5,6,2.8465000000000003,0.10060000000000001,0.9312,0.0529,0.0159
I1,1920,2019-08-31,AC Milan,Brescia,,,True,1,0,1.9308,0.860645,1.9308,0.860645,0.860645,1.9308,5.633333333333334,11.333333333333334,6,1,2.2007000000000003,0.563,0.6548,0.2363,0.1089
I1,1920,2019-08-31,Juventus,Napoli,,,True,4,3,2.0077,1.58762,2.0077,1.58762,1.58762,2.0077,14.590909090909092,9.666666666666666,7,5,1.7017,1.042,0.4818,0.2563,0.2619
I1,1920,2019-09-01,Lazio,Roma,,,True,1,1,2.07207,1.19504,2.07207,0.433859,0.433859,2.07207,6.225806451612903,14.692307692307692,8,1,2.0319,0.723,0.5956,0.2451,0.1593
I1,1920,2019-09-01,Lecce,Verona,,,True,0,1,0.994717,1.824,0.994717,1.824,1.824,0.994717,13.75,12.68421052631579,9,14,0.7586999999999999,2.0012999999999996,0.1729,0.24,0.5871
I1,1920,2019-09-01,Atalanta,Torino,,,True,2,3,1.83194,0.684714,1.83194,0.684714,0.684714,1.83194,4.62962962962963,6.121212121212121,9,3,2.2121,0.5693,0.6645,0.2186,0.1169
I1,1920,2019-09-01,Cagliari,Inter,,,True,1,2,0.479896,1.77917,0.479896,1.01787,1.01787,0.479896,20.15,11.681818181818182,2,7,0.3175,2.5063,0.0471,0.1762,0.7767
