league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
I1,2425,2024-08-17,Genoa,Inter,,,True,2,2,2.31286,2.00656,1.40418,2.00656,2.00656,1.40418,18.733333333333334,7.555555555555555,2,7,1.6357,1.0954,0.4556,0.2689,0.2755
I1,2425,2024-08-17,Parma Calcio 1913,Fiorentina,,,True,1,1,1.83796,0.81313,1.83796,0.81313,0.81313,1.83796,10.208333333333334,10.916666666666666,3,4,2.1819,0.6009,0.6549,0.2172,0.1279
I1,2425,2024-08-17,Empoli,Monza,,,True,0,0,0.578573,0.327848,0.578573,0.327848,0.327848,0.578573,10.035714285714286,5.428571428571429,0,2,1.5191,0.9992,0.3458,0.4817,0.1725
I1,2425,2024-08-17,AC Milan,Torino,,,True,2,2,2.1004,0.876602,2.1004,0.876602,0.876602,2.1004,16.58823529411765,41.666666666666664,7,3,2.299,0.48339999999999994,0.6938,0.2176,0.0886
I1,2425,2024-08-18,Verona,Napoli,,,True,3,0,1.80536,0.975176,1.80536,0.975176,0.975176,1.80536,15.333333333333334,6.2272727272727275,4,6,2.0865,0.6789000000000001,0.6173,0.2346,0.1481
I1,2425,2024-08-18,Bologna,Udinese,,,True,1,1,3.3102,0.944621,2.5489,0.183322,0.183322,2.5489,4.045454545454546,23.714285714285715,12,1,2.8110999999999997,0.118,0.9134,0.0709,0.0157
I1,2425,2024-08-18,Cagliari,Roma,,,True,0,0,1.30634,1.29639,1.30634,1.29639,1.29639,1.30634,9.346153846153847,10.68421052631579,3,3,1.3165,1.3843,0.3391,0.2992,0.3617
I1,2425,2024-08-18,Lazio,Venezia,,,True,3,1,2.33223,0.789649,1.57093,0.789649,0.789649,1.57093,5.884615384615385,20.0,6,4,2.4774000000000003,0.3651,0.7733,0.1575,0.0692
I1,2425,2024-08-19,Lecce,Atalanta,,,True,0,4,1.88414,2.45909,1.88414,1.69779,1.69779,1.88414,15.333333333333334,9.36,6,4,0.9863999999999999,1.7961,0.2563,0.2175,0.5262
I1,2425,2024-08-19,Juventus,Como,,,True,3,0,1.30582,0.171238,1.30582,0.171238,0.171238,1.30582,15.25,15.916666666666666,7,1,2.3924,0.362,0.7156,0.2456,0.0388
I1,2425,2024-08-24,Parma Calcio 1913,AC Milan,,,True,2,1,2.46266,2.09812,2.46266,2.09812,2.09812,2.46266,26.454545454545453,8.666666666666666,7,10,1.6647,1.0941,0.4745,0.2412,0.2843
I1,2425,2024-08-24,Udinese,Lazio,,,True,2,1,1.11581,1.68277,1.11581,1.68277,1.68277,1.11581,11.217391304347826,6.2,1,4,0.9165,1.8054,0.2128,0.2781,0.5091
I1,2425,2024-08-24,Monza,Genoa,,,True,0,1,0.401371,0.660299,0.401371,0.660299,0.660299,0.401371,18.0,15.916666666666666,5,2,0.9834,1.5867,0.1845,0.4299,0.3856
I1,2425,2024-08-24,Inter,Lecce,,,True,2,0,2.48059,0.335346,1.71929,0.335346,0.335346,1.71929,11.35,28.076923076923077,12,4,2.806,0.1246,0.9122,0.0694,0.0184
I1,2425,2024-08-25,Fiorentina,Venezia,,,True,0,0,0.660213,1.01295,0.660213,1.01295,1.01295,0.660213,8.851851851851851,10.0,8,3,0.9572,1.7029999999999998,0.2058,0.3398,0.4544
I1,2425,2024-08-25,Torino,Atalanta,,,True,2,1,2.49919,3.08667,2.49919,2.32537,2.32537,2.49919,16.0,10.5,5,11,1.0296,1.7514,0.2702,0.219,0.5108
I1,2425,2024-08-25,Napoli,Bologna,,,True,3,0,2.07052,0.544518,2.07052,0.544518,0.544518,2.07052,19.125,6.03125,12,1,2.5016000000000003,0.3329,0.7787,0.1655,0.0558
