league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
I1,2324,2023-08-19,Empoli,Verona,,,True,0,1,0.844727,0.690842,0.844727,0.690842,0.690842,0.844727,10.166666666666666,6.695652173913044,3,6,1.4686000000000001,1.1689,0.3687,0.3625,0.2688
I1,2324,2023-08-19,Frosinone,Napoli,,,True,1,3,0.871157,1.31464,0.109858,1.31464,1.31464,0.109858,20.785714285714285,11.1,4,10,0.9918,1.6737,0.2191,0.3345,0.4464
I1,2324,2023-08-19,Inter,Monza,,,True,2,0,2.49549,0.581247,2.49549,0.581247,0.581247,2.49549,17.666666666666668,14.11111111111111,9,10,2.7045999999999997,0.19,0.8664,0.1054,0.0282
I1,2324,2023-08-19,Genoa,Fiorentina,,,True,1,4,0.79732,1.1197,0.79732,1.1197,1.1197,0.79732,16.08,10.1875,5,6,1.0316,1.6427,0.2353,0.3257,0.439
I1,2324,2023-08-20,Roma,Salernitana,,,True,2,2,2.00607,0.364297,2.00607,0.364297,0.364297,2.00607,7.125,22.25,6,1,2.7083999999999997,0.1698,0.8622,0.1218,0.016
I1,2324,2023-08-20,Sassuolo,Atalanta,,,True,0,2,0.381264,1.50058,0.381264,1.50058,1.50058,0.381264,12.363636363636363,11.153846153846153,3,7,0.4763,2.2898000000000005,0.0808,0.2339,0.6853
I1,2324,2023-08-20,Udinese,Juventus,,,True,0,3,1.20988,1.86438,1.20988,1.10308,1.10308,1.20988,12.952380952380953,19.23076923076923,6,3,0.8089000000000001,1.933,0.1836,0.2581,0.5583
I1,2324,2023-08-20,Lecce,Lazio,,,True,2,1,1.75411,2.22215,1.75411,2.22215,2.22215,1.75411,15.714285714285714,9.96,13,9,1.0589,1.7201,0.2793,0.221,0.4997
I1,2324,2023-08-21,Torino,Cagliari,,,True,0,0,1.03099,0.443184,1.03099,0.443184,0.443184,1.03099,13.76923076923077,11.208333333333334,5,7,1.8927999999999998,0.7657,0.5171,0.3415,0.1414
I1,2324,2023-08-21,Bologna,AC Milan,,,True,0,2,1.17349,1.1479,1.17349,1.1479,1.1479,1.17349,13.391304347826088,28.416666666666668,6,7,1.3365,1.3679999999999999,0.347,0.2955,0.3575
I1,2324,2023-08-26,Frosinone,Atalanta,,,True,2,1,0.760807,1.44199,0.760807,1.44199,1.44199,0.760807,16.095238095238095,7.407407407407407,5,11,0.8122,1.9102000000000001,0.1782,0.2776,0.5442
I1,2324,2023-08-26,Monza,Empoli,,,True,2,0,2.0469,1.13824,2.0469,1.13824,1.13824,2.0469,9.36,18.214285714285715,8,6,2.0187,0.7653,0.6009,0.216,0.1831
I1,2324,2023-08-26,AC Milan,Torino,,,True,4,1,3.25277,0.563184,1.73017,0.563184,0.563184,1.73017,12.8125,15.619047619047619,7,3,2.8964000000000003,0.06230000000000001,0.9517,0.0413,0.007
I1,2324,2023-08-26,Verona,Roma,,,True,2,1,0.904461,2.00413,0.904461,2.00413,2.00413,0.904461,17.105263157894736,5.0,2,14,0.5685,2.1942,0.1104,0.2373,0.6523
I1,2324,2023-08-27,Fiorentina,Lecce,,,True,2,2,1.51003,0.494028,1.51003,0.494028,0.494028,1.51003,5.769230769230769,9.466666666666667,8,3,2.2676999999999996,0.49500000000000005,0.6768,0.2373,0.0859
I1,2324,2023-08-27,Juventus,Bologna,,,True,1,1,0.915803,0.687398,0.915803,0.687398,0.687398,0.915803,10.363636363636363,19.642857142857142,8,9,1.5417,1.1025,0.3953,0.3558,0.2489
I1,2324,2023-08-27,Lazio,Genoa,,,True,0,1,0.937895,0.69511,0.937895,0.69511,0.69511,0.937895,7.7272727272727275,26.357142857142858,11,3,1.5094,1.1275,0.3821,0.3631,0.2548
I1,2324,2023-08-27,Napoli,Sassuolo,,,True,2,0,3.53489,0.145568,2.0123,0.145568,0.145568,2.0123,7.391304347826087,30.5,15,0,2.9666,0.0179,0.9837,0.0155,0.0008
I1,2324,2023-08-28,Salernitana,Udinese,,,True,1,1,0.559371,0.548425,0.559371,0.548425,0.548425,0.559371,9.0,7.533333333333333,6,2,1.3158,1.2528,0.2948,0.4314,0.2738
I1,2324,2023-08-28,Cagliari,Inter,,,True,0,2,0.484344,1.25423,0.484344,1.25423,1.25423,0.484344,40.0,7.545454545454546,1,11,0.696,2.0141999999999998,0.1354,0.2898,0.5748
I1,2324,2023-09-01,Sassuolo,Verona,,,True,3,1,2.62139,0.555465,1.86009,0.555465,0.555465,1.86009,22.846153846153847,7.818181818181818,10,1,2.7172,0.19090000000000001,0.8751,0.0919,0.033
I1,2324,2023-09-01,Roma,AC Milan,,,True,1,2,0.412392,1.62873,0.412392,0.867431,0.867431,0.412392,16.28,12.764705882352942,5,6,0.37070000000000003,2.4362,0.0592,0.1931,0.7477
I1,2324,2023-09-02,Udinese,Frosinone,,,True,0,0,2.07837,2.41709,2.07837,2.41709,2.41709,2.07837,14.142857142857142,8.19047619047619,4,5,1.1291,1.6172000000000002,0.2918,0.2537,0.4545
I1,2324,2023-09-02,Bologna,Cagliari,,,True,2,1,2.8268,0.537052,2.06554,0.537052,0.537052,2.06554,7.55,32.53846153846154,6,1,2.8432999999999997,0.0926,0.9264,0.0641,0.0095
I1,2324,2023-09-02,Atalanta,Monza,,,True,3,0,1.96499,0.37036,1.96499,0.37036,0.37036,1.96499,20.0,13.277777777777779,13,3,2.5663,0.2824,0.805,0.1513,0.0437
I1,2324,2023-09-02,Napoli,Lazio,,,True,1,2,1.04344,1.04826,1.04344,1.04826,1.04826,1.04344,10.04,24.533333333333335,10,3,1.2833999999999999,1.4016,0.3228,0.315,0.3622
I1,2324,2023-09-03,Torino,Genoa,,,True,1,0,0.481429,0.102008,0.481429,0.102008,0.102008,0.481429,8.88888888888889,25.727272727272727,4,0,1.6395,0.777,0.352,0.5835,0.0645
I1,2324,2023-09-03,Inter,Fiorentina,,,True,4,0,5.21474,0.346607,4.45344,0.346607,0.346607,4.45344,11.931034482758621,15.142857142857142,8,5,2.9945,0.0035,0.9975,0.002,0.0005
