league,season,date,home_team_raw,away_team_raw,home_team_id,away_team_id,is_result,home_goals,away_goals,home_xg,away_xg,home_npxg,away_npxg,home_npxga,away_npxga,home_ppda,away_ppda,home_deep,away_deep,home_xpts,away_xpts,understat_forecast_home_win,understat_forecast_draw,understat_forecast_away_win
I1,1415,2014-08-30,Chievo,Juventus,,,True,0,1,0.502227,2.37394,0.502227,2.37394,2.37394,0.502227,9.64864864864865,3.8275862068965516,1,12,0.2319,2.6451000000000002,0.0363,0.123,0.8407
I1,1415,2014-08-30,Roma,Fiorentina,,,True,2,0,2.24014,0.377616,2.24014,0.377616,0.377616,2.24014,8.571428571428571,16.5,5,3,2.6843000000000004,0.2066,0.8584,0.1091,0.0325
I1,1415,2014-08-31,Atalanta,Verona,,,True,0,0,0.880993,0.727137,0.880993,0.727137,0.727137,0.880993,8.32,11.80952380952381,8,6,1.4682,1.1634,0.3666,0.3684,0.265
I1,1415,2014-08-31,AC Milan,Lazio,,,True,3,1,2.01129,2.03815,1.24999,1.27685,1.27685,1.24999,11.826086956521738,6.857142857142857,5,15,1.3373,1.3898,0.3548,0.2729,0.3723
I1,1415,2014-08-31,Palermo,Sampdoria,,,True,1,1,0.922943,0.803464,0.922943,0.803464,0.803464,0.922943,12.789473684210526,6.666666666666667,5,4,1.4397,1.2026999999999999,0.3607,0.3576,0.2817
I1,1415,2014-08-31,Cesena,Parma,,,True,1,0,1.09417,0.438551,1.09417,0.438551,0.438551,1.09417,25.416666666666668,9.217391304347826,3,9,2.0082,0.6858,0.5674,0.306,0.1266
I1,1415,2014-08-31,Genoa,Napoli,,,True,1,2,0.520545,1.79022,0.520545,1.79022,1.79022,0.520545,12.28,9.727272727272727,3,6,0.4185,2.3868,0.0746,0.1947,0.7307
I1,1415,2014-08-31,Sassuolo,Cagliari,,,True,1,1,1.08028,0.852461,1.08028,0.852461,0.852461,1.08028,13.083333333333334,5.162162162162162,6,6,1.5238,1.1467,0.3981,0.3295,0.2724
I1,1415,2014-08-31,Torino,Inter,,,True,0,0,1.09973,1.31374,0.338427,1.31374,1.31374,0.338427,13.38888888888889,8.869565217391305,5,5,1.17,1.5054,0.2818,0.3246,0.3936
I1,1415,2014-08-31,Udinese,Empoli,,,True,2,0,1.68654,0.68925,1.68654,0.68925,0.68925,1.68654,12.08695652173913,15.941176470588236,5,6,2.1940999999999997,0.5842999999999999,0.6575,0.2216,0.1209
I1,1415,2014-09-13,Empoli,Roma,,,True,0,1,0.593046,1.37321,0.593046,1.37321,1.37321,0.593046,11.9375,8.758620689655173,7,7,0.5847,2.1663,0.1119,0.249,0.6391
I1,1415,2014-09-13,Juventus,Udinese,,,True,2,0,1.10828,0.201525,1.10828,0.201525,0.201525,1.10828,13.944444444444445,13.714285714285714,18,1,2.1729,0.5073,0.6177,0.3198,0.0625
I1,1415,2014-09-14,Sampdoria,Torino,,,True,2,0,0.421195,0.389513,0.421195,0.389513,0.389513,0.421195,10.714285714285714,10.35,3,3,1.2762,1.2117,0.2547,0.5121,0.2332
I1,1415,2014-09-14,Lazio,Cesena,,,True,3,0,1.55271,0.154651,1.55271,0.154651,0.154651,1.55271,5.173913043478261,23.083333333333332,7,0,2.5260000000000002,0.2799,0.7773,0.1941,0.0286
I1,1415,2014-09-14,Napoli,Chievo,,,True,0,1,2.2055,0.667533,1.4442,0.667533,0.667533,1.4442,3.892857142857143,13.68,13,6,2.4786,0.35519999999999996,0.7708,0.1662,0.063
I1,1415,2014-09-14,Fiorentina,Genoa,,,True,0,0,2.09923,0.230085,2.09923,0.230085,0.230085,2.09923,5.407407407407407,14.0,8,2,2.6992000000000003,0.1834,0.8606,0.1174,0.022
I1,1415,2014-09-14,Cagliari,Atalanta,,,True,1,2,3.00775,0.616984,2.24645,0.616984,0.616984,2.24645,5.6,12.0,18,3,2.8086,0.1221,0.9131,0.0693,0.0176
I1,1415,2014-09-14,Inter,Sassuolo,,,True,7,0,3.96571,0.483421,3.96571,0.483421,0.483421,3.96571,4.685714285714286,9.970588235294118,6,4,2.9571,0.0279,0.9807,0.015,0.0043
I1,1415,2014-09-14,Parma,AC Milan,,,True,4,5,1.43019,3.77794,1.43019,3.01664,3.01664,1.43019,11.538461538461538,14.588235294117647,8,2,0.1683,2.7525000000000004,0.0297,0.0792,0.8911
I1,1415,2014-09-15,Verona,Palermo,,,True,2,1,2.10454,1.38681,1.34325,1.38681,1.38681,1.34325,10.166666666666666,8.821428571428571,1,5,1.9537,0.7975,0.5683,0.2488,0.1829
I1,1415,2014-09-20,Cesena,Empoli,,,True,2,2,2.03766,2.57707,2.03766,1.81577,1.81577,2.03766,14.25,9.941176470588236,2,6,1.0039,1.7428000000000001,0.2502,0.2533,0.4965
I1,1415,2014-09-20,AC Milan,Juventus,,,True,0,1,0.281427,1.44109,0.281427,1.44109,1.44109,0.281427,10.689655172413794,7.133333333333334,4,11,0.3653,2.4194,0.05,0.2153,0.7347
I1,1415,2014-09-21,Chievo,Parma,,,True,2,3,1.34921,0.934229,1.34921,0.934229,0.934229,1.34921,12.285714285714286,5.071428571428571,3,5,1.8036,0.8922000000000001,0.4998,0.3042,0.196
I1,1415,2014-09-21,Genoa,Lazio,,,True,1,0,1.18602,1.97129,1.18602,1.97129,1.97129,1.18602,12.631578947368421,4.175,2,8,0.8254,1.936,0.1956,0.2386,0.5658
I1,1415,2014-09-21,Roma,Cagliari,,,True,2,0,1.52229,0.493968,1.52229,0.493968,0.493968,1.52229,11.695652173913043,21.476190476190474,6,4,2.3291,0.4502,0.7028,0.2207,0.0765
